id,seed,creation_mode,gmean_inv,dem_fpr,dem_ppv,num_leaves,actual_depth,actual_leaves,criterion,max_depht,min_samples_split,max_leaf_nodes,class_weight
QAFH2OFZ67,104,inicialization,0.09861218113400261,1.0,0.1428571428571429,4,3,4,0,3,9,4,3
XHNOBNCLZ9,104,inicialization,0.06458565330651467,1.0,0.0,5,4,5,0,4,32,5,2
PGLL55FCO9,104,inicialization,0.09861218113400261,1.0,0.1428571428571429,3,2,3,0,4,36,3,5
ICZO6JAMSW,104,inicialization,0.1339745962155613,1.0,1.0,3,2,3,0,4,6,3,6
N185YE7M2E,104,inicialization,0.17084380241115005,0.4,0.25,2,1,2,1,3,20,2,4
LR5SWGB96I,104,inicialization,0.06458565330651467,1.0,0.0,4,3,4,0,3,27,5,1
FTXXHF8045,104,inicialization,0.09861218113400261,1.0,0.1428571428571429,3,2,3,1,3,38,3,2
HIBU8N8EYX,104,inicialization,0.036375888340568485,1.0,0.1428571428571429,5,3,5,0,3,11,6,7
P5Q49CAMTE,104,inicialization,0.06458565330651467,1.0,0.0,4,3,4,0,3,35,6,2
ODZE96XNIE,104,inicialization,0.06458565330651467,1.0,0.0,3,2,3,1,4,28,5,8
0CRKY1QEC9,104,inicialization,0.09861218113400261,1.0,0.1428571428571429,4,3,4,0,3,35,6,4
W5A4HVJ3LY,104,inicialization,0.06458565330651467,1.0,0.0,5,4,5,0,4,20,5,2
4XGFPNFO4P,104,inicialization,0.17084380241115005,0.4,0.25,3,2,3,1,4,23,3,4
BKW2EJLZKI,104,inicialization,0.17084380241115005,0.4,0.25,2,1,2,1,3,31,2,2
JR67KZ94R8,104,inicialization,0.09861218113400261,1.0,0.1428571428571429,3,2,3,0,4,27,3,1
O427L9D5JJ,104,inicialization,0.09861218113400261,1.0,0.1428571428571429,4,3,4,1,3,15,4,2
QNGD6U6XKN,104,inicialization,0.1339745962155614,0.15,0.3571428571428571,4,3,4,1,4,18,6,3
3Y5980I14O,104,inicialization,0.17084380241115005,0.4,0.25,3,2,3,1,4,24,5,3
J4DF4K2T8J,104,inicialization,0.09861218113400261,1.0,0.1428571428571429,3,2,3,1,3,25,3,2
C4HK6M2ONS,104,inicialization,0.036375888340568485,1.0,0.1428571428571429,4,3,4,0,3,27,5,9
NN9Q7ZEBQ0,104,inicialization,0.17084380241115005,0.4,0.25,3,2,3,1,3,22,4,3
RQZJSD1EF8,104,inicialization,0.1339745962155614,0.15,0.3571428571428571,4,3,4,1,3,18,5,4
6XV2J48TIE,104,inicialization,0.17084380241115005,0.4,0.25,2,1,2,1,4,31,2,2
YMNL6LAGR4,104,inicialization,0.09861218113400261,1.0,0.1428571428571429,4,3,4,1,4,9,4,2
0UJ39XV0YK,104,inicialization,0.06458565330651467,1.0,0.0,4,3,4,0,3,16,4,2
A7RSRF00AG,104,inicialization,0.17084380241115005,0.4,0.25,3,2,3,1,3,29,4,5
THHJZ7NRTG,104,inicialization,0.09861218113400261,1.0,0.1428571428571429,4,3,4,0,3,25,4,4
G2L5197OXX,104,inicialization,0.06458565330651467,1.0,0.0,3,2,3,1,4,26,6,7
NGX54VXZEM,104,inicialization,0.09861218113400261,1.0,0.1428571428571429,4,3,4,0,4,6,4,6
9MR4P8UIS0,104,inicialization,0.17084380241115005,0.4,0.25,3,2,3,1,4,32,5,3
2SS3XTWUSQ,104,inicialization,0.06458565330651467,1.0,0.0,4,3,4,0,4,5,4,1
12V88D30CS,104,inicialization,0.09861218113400261,1.0,0.1428571428571429,4,3,4,0,4,38,4,3
M54NG98JF9,104,inicialization,0.17084380241115005,0.4,0.25,3,2,3,1,4,30,3,3
8CV7YWAXU4,104,inicialization,0.06458565330651467,1.0,0.0,2,1,2,0,4,4,2,9
K1M4SB8BQX,104,inicialization,0.1339745962155613,1.0,1.0,4,3,4,0,3,20,6,6
846HJXLX0N,104,inicialization,0.036375888340568485,1.0,0.1428571428571429,3,2,3,0,4,6,3,7
EFWTDPDY8T,104,inicialization,0.06458565330651467,1.0,0.0,2,1,2,0,4,22,2,8
C9VUQO6UG5,104,inicialization,0.09861218113400261,1.0,0.1428571428571429,5,3,5,0,4,14,5,6
NZ33PDCXTW,104,inicialization,0.17084380241115005,0.4,0.25,3,2,3,1,4,35,3,3
2SDHXZN3ON,104,inicialization,0.09861218113400261,1.0,0.1428571428571429,4,3,4,0,3,6,6,3
QH6YC7DKP0,104,inicialization,0.09861218113400261,1.0,0.1428571428571429,4,3,4,0,3,25,4,4
AJLOUS1RWP,104,inicialization,0.06458565330651467,1.0,0.0,3,2,3,1,3,31,3,7
Q22EZ8OSP8,104,inicialization,0.1339745962155614,0.15,0.3571428571428571,4,3,4,1,3,11,4,3
LRS6650D20,104,inicialization,0.06458565330651467,1.0,0.0,4,3,4,0,4,16,4,2
C6C4P9K2V6,104,inicialization,0.17084380241115005,0.4,0.25,3,2,3,1,3,26,3,5
CZOVRU3R09,104,inicialization,0.1339745962155613,1.0,1.0,3,2,3,0,4,36,5,6
URFP3XE061,104,inicialization,0.06458565330651467,1.0,0.0,4,3,4,0,3,6,4,2
G92LPWDHLS,104,inicialization,0.06458565330651467,1.0,0.0,4,3,4,0,4,34,4,2
TUR2HR9JP9,104,inicialization,0.06458565330651467,1.0,0.0,2,1,2,1,4,40,2,7
EG4UX4RI5K,104,inicialization,0.17084380241115005,0.4,0.25,3,2,3,1,4,39,3,3
NQ7F5HKRJQ,104,inicialization,0.09861218113400261,1.0,0.1428571428571429,3,2,3,1,4,27,3,2
MP5TQ6P6FX,104,inicialization,0.06458565330651467,1.0,0.0,5,4,5,1,4,6,5,5
GX4O6H7YO5,104,inicialization,0.09861218113400261,1.0,0.1428571428571429,4,3,4,0,4,6,4,6
PAGX09RV7J,104,inicialization,0.07417990022744858,1.0,0.25,4,3,4,0,3,21,5,7
09GKBE1NRP,104,inicialization,0.17084380241115005,0.4,0.25,2,1,2,1,4,2,2,3
GYHF0MPSEO,104,inicialization,0.06458565330651467,1.0,0.0,3,2,3,1,3,29,6,7
186ES0741O,104,inicialization,0.1339745962155614,0.15,0.3571428571428571,4,3,4,1,3,7,4,4
BLH1SHPATT,104,inicialization,0.06458565330651467,1.0,0.0,2,1,2,0,4,33,2,8
PSRG2C8LJN,104,inicialization,0.17084380241115005,0.4,0.25,2,1,2,1,3,7,2,5
F26V644GJ9,104,inicialization,0.1339745962155613,1.0,1.0,4,3,4,0,3,19,5,6
6S1KPUE847,104,inicialization,0.17084380241115005,0.4,0.25,3,2,3,1,4,4,3,5
W24KFB6TZ5,104,inicialization,0.036375888340568485,1.0,0.1428571428571429,4,3,4,0,3,18,6,9
WTZ9LUREXG,104,inicialization,0.036375888340568485,1.0,0.1428571428571429,4,3,4,0,3,26,5,8
AKNWG7GA6O,104,inicialization,0.09861218113400261,1.0,0.1428571428571429,4,3,4,0,4,25,5,5
T2TVDDW04X,104,inicialization,0.0,1.0,0.0,5,4,5,1,4,9,6,7
6KA561TKMO,104,inicialization,0.17084380241115005,0.4,0.25,3,2,3,1,4,9,3,4
QSNI0C2DC9,104,inicialization,0.09861218113400261,1.0,0.1428571428571429,4,3,4,1,4,12,4,1
045FB8R7AJ,104,inicialization,0.06458565330651467,1.0,0.0,2,1,2,0,3,26,2,8
7LY6GDC5NY,104,inicialization,0.036375888340568485,1.0,0.1428571428571429,5,4,5,0,4,23,5,8
A79VCO7I1S,104,inicialization,0.09861218113400261,1.0,0.1428571428571429,3,2,3,1,3,10,3,2
DJ28P67WOB,104,inicialization,0.09861218113400261,1.0,0.1428571428571429,5,3,5,0,3,2,6,6
PCKBPWG5IK,104,inicialization,0.17084380241115005,0.4,0.25,2,1,2,1,3,28,2,5
H1HZHZ5E0U,104,inicialization,0.1339745962155613,1.0,1.0,3,2,3,1,4,27,4,6
68I9FLZ7F3,104,inicialization,0.1339745962155613,1.0,1.0,3,2,3,1,4,6,3,6
T8P4UT4O6A,104,inicialization,0.17084380241115005,0.4,0.25,2,1,2,1,4,23,2,1
U9NMITBFB9,104,inicialization,0.09861218113400261,1.0,0.1428571428571429,4,3,4,1,3,38,5,2
SHD06EVTQ4,104,inicialization,0.09861218113400261,1.0,0.1428571428571429,3,2,3,1,4,5,3,2
O5LSDSMZE0,104,inicialization,0.17084380241115005,0.4,0.25,3,2,3,1,4,36,5,3
8AJVXKEH1Z,104,inicialization,0.06458565330651467,1.0,0.0,5,4,5,1,4,5,6,1
SCK8JW7WBQ,104,inicialization,0.09861218113400261,1.0,0.1428571428571429,4,3,4,0,3,29,5,3
DH1QN7VUIC,104,inicialization,0.036375888340568485,1.0,0.1428571428571429,4,3,4,0,4,8,4,8
S9R25BAQGQ,104,inicialization,0.1339745962155613,1.0,1.0,3,2,3,1,3,22,3,6
0LY326POY6,104,inicialization,0.036375888340568485,1.0,0.1428571428571429,5,4,5,0,4,5,5,9
C26UHHH6XC,104,inicialization,0.17084380241115005,0.4,0.25,3,2,3,1,4,23,3,4
F7D5G1PTDP,104,inicialization,0.17084380241115005,0.4,0.25,3,2,3,1,4,33,4,3
1I54ZTPRG6,104,inicialization,0.09861218113400261,1.0,0.1428571428571429,4,3,4,0,4,19,5,4
L2CJSUUKPA,104,inicialization,0.0,1.0,0.0,4,3,4,0,4,11,4,7
07R8PJHECV,104,inicialization,0.06458565330651467,1.0,0.0,3,2,3,1,3,29,3,8
5MKQ65OWIA,104,inicialization,0.06458565330651467,1.0,0.0,4,3,4,1,3,7,4,6
6CEBNA2W9Z,104,inicialization,0.06458565330651467,1.0,0.0,3,2,3,1,3,35,5,7
FUFCR9G9WI,104,inicialization,0.06458565330651467,1.0,0.0,3,2,3,1,3,36,4,8
OP095A3WRF,104,inicialization,0.09861218113400261,1.0,0.1428571428571429,5,3,5,0,3,6,5,6
NKD9G719KG,104,inicialization,0.036375888340568485,1.0,0.1428571428571429,4,3,4,1,3,6,5,7
BW6SPZN2RQ,104,inicialization,0.17084380241115005,0.4,0.25,3,2,3,1,3,18,3,3
CUZG7HJ4RQ,104,inicialization,0.17084380241115005,0.4,0.25,3,2,3,1,4,36,5,5
W004MCJJCB,104,inicialization,0.06458565330651467,1.0,0.0,2,1,2,1,3,40,5,7
SWG7MB2LSP,104,inicialization,0.09861218113400261,1.0,0.1428571428571429,3,2,3,1,3,13,3,1
2JABDFR83R,104,inicialization,0.09861218113400261,1.0,0.1428571428571429,4,3,4,0,3,17,4,4
WFWV9I0BG4,104,inicialization,0.06458565330651467,1.0,0.0,5,4,5,0,4,12,5,1
OJEEI23KF2,104,inicialization,0.17084380241115005,0.4,0.25,3,2,3,1,4,20,3,3
29PKTA09VB,104,inicialization,0.036375888340568485,1.0,0.1428571428571429,3,2,3,0,4,25,3,7
BPH2WTSODO,104,inicialization,0.036375888340568485,1.0,0.1428571428571429,5,3,5,0,3,4,5,7
RP0P0EY413,104,inicialization,0.09861218113400261,1.0,0.1428571428571429,4,3,4,1,3,22,5,2
GD7ZTAIWY9,104,inicialization,0.09861218113400261,1.0,0.1428571428571429,3,2,3,0,4,9,3,4
KT9LD8PW8T,104,inicialization,0.17084380241115005,0.4,0.25,2,1,2,1,4,18,2,2
C8W3802NPB,104,inicialization,0.06458565330651467,1.0,0.0,3,2,3,1,4,33,5,8
CKLMLLHJIZ,104,inicialization,0.06458565330651467,1.0,0.0,2,1,2,1,3,33,2,9
U2MH8DFR57,104,inicialization,0.06458565330651467,1.0,0.0,3,2,3,1,3,13,3,8
T4ZIJQZ6XC,104,inicialization,0.1339745962155613,1.0,1.0,3,2,3,1,4,14,3,6
Q261S1VN3B,104,inicialization,0.17084380241115005,0.4,0.25,2,1,2,0,4,5,2,3
OU73923HOA,104,inicialization,0.09861218113400261,1.0,0.1428571428571429,4,3,4,0,4,33,4,4
HQVAXATF7M,104,inicialization,0.06458565330651467,1.0,0.0,3,2,3,1,3,8,3,8
VMPC4KG1HT,104,inicialization,0.17084380241115005,0.4,0.25,3,2,3,1,3,38,4,5
ASDJ7JKMNN,104,inicialization,0.06458565330651467,1.0,0.0,3,2,3,1,3,34,3,7
5UIFEWDQAE,104,inicialization,0.1339745962155614,0.15,0.3571428571428571,4,3,4,1,4,8,4,3
9WX51U1NU4,104,inicialization,0.17084380241115005,0.4,0.25,3,2,3,1,3,32,6,4
BYH4Z9TREK,104,inicialization,0.09861218113400261,1.0,0.1428571428571429,3,2,3,0,4,34,3,2
QIDPV6JZKQ,104,inicialization,0.1339745962155613,1.0,1.0,4,3,4,0,4,32,4,6
L9VU8VGJ6J,104,inicialization,0.09861218113400261,1.0,0.1428571428571429,4,3,4,0,4,26,4,3
D89CFMM4Q6,104,inicialization,0.06458565330651467,1.0,0.0,3,2,3,0,4,18,3,9
7JFNU9JFPH,104,inicialization,0.1339745962155614,0.15,0.3571428571428571,4,3,4,1,3,11,5,4
UV57Y7BVMO,104,inicialization,0.06458565330651467,1.0,0.0,2,1,2,1,4,40,4,7
8771SFRMVZ,104,inicialization,0.1339745962155613,1.0,1.0,3,2,3,0,3,38,6,6
7CPZ90APET,104,inicialization,0.1339745962155613,1.0,1.0,4,3,4,0,3,30,5,6
A5F4CJOBID,104,inicialization,0.036375888340568485,1.0,0.1428571428571429,4,3,4,0,3,12,5,9
583GE5L2IP,104,inicialization,0.1339745962155614,0.15,0.3571428571428571,4,3,4,1,3,18,5,3
0UXI286UDG,104,inicialization,0.06458565330651467,1.0,0.0,3,2,3,1,4,32,3,9
3E09VMMF9H,104,inicialization,0.1339745962155613,1.0,1.0,3,2,3,1,4,23,3,6
QSFIA9OYRW,104,inicialization,0.09861218113400261,1.0,0.1428571428571429,5,3,5,0,4,11,6,6
WIH7LE7FK6,104,inicialization,0.17084380241115005,0.4,0.25,3,2,3,1,4,29,5,5
TVB6HMN7YS,104,inicialization,0.09861218113400261,1.0,0.1428571428571429,4,3,4,0,4,15,4,4
OJL7LC8YCJ,104,inicialization,0.17084380241115005,0.4,0.25,2,1,2,0,3,19,2,2
577BBQBM52,104,inicialization,0.06458565330651467,1.0,0.0,2,1,2,0,3,11,2,8
ZO9EC5DZNY,104,inicialization,0.17084380241115005,0.4,0.25,2,1,2,1,4,19,2,5
KK5HTDTAE2,104,inicialization,0.17084380241115005,0.4,0.25,2,1,2,0,3,23,2,3
N185YE7M2E,104,inicialization,0.17084380241115005,0.4,0.25,2,1,2,1,3,20,2,4
BKW2EJLZKI,104,inicialization,0.17084380241115005,0.4,0.25,2,1,2,1,3,31,2,2
6XV2J48TIE,104,inicialization,0.17084380241115005,0.4,0.25,2,1,2,1,4,31,2,2
8CV7YWAXU4,104,inicialization,0.06458565330651467,1.0,0.0,2,1,2,0,4,4,2,9
846HJXLX0N,104,inicialization,0.036375888340568485,1.0,0.1428571428571429,3,2,3,0,4,6,3,7
EFWTDPDY8T,104,inicialization,0.06458565330651467,1.0,0.0,2,1,2,0,4,22,2,8
Q22EZ8OSP8,104,inicialization,0.1339745962155614,0.15,0.3571428571428571,4,3,4,1,3,11,4,3
TUR2HR9JP9,104,inicialization,0.06458565330651467,1.0,0.0,2,1,2,1,4,40,2,7
09GKBE1NRP,104,inicialization,0.17084380241115005,0.4,0.25,2,1,2,1,4,2,2,3
186ES0741O,104,inicialization,0.1339745962155614,0.15,0.3571428571428571,4,3,4,1,3,7,4,4
BLH1SHPATT,104,inicialization,0.06458565330651467,1.0,0.0,2,1,2,0,4,33,2,8
PSRG2C8LJN,104,inicialization,0.17084380241115005,0.4,0.25,2,1,2,1,3,7,2,5
045FB8R7AJ,104,inicialization,0.06458565330651467,1.0,0.0,2,1,2,0,3,26,2,8
PCKBPWG5IK,104,inicialization,0.17084380241115005,0.4,0.25,2,1,2,1,3,28,2,5
T8P4UT4O6A,104,inicialization,0.17084380241115005,0.4,0.25,2,1,2,1,4,23,2,1
L2CJSUUKPA,104,inicialization,0.0,1.0,0.0,4,3,4,0,4,11,4,7
29PKTA09VB,104,inicialization,0.036375888340568485,1.0,0.1428571428571429,3,2,3,0,4,25,3,7
KT9LD8PW8T,104,inicialization,0.17084380241115005,0.4,0.25,2,1,2,1,4,18,2,2
CKLMLLHJIZ,104,inicialization,0.06458565330651467,1.0,0.0,2,1,2,1,3,33,2,9
Q261S1VN3B,104,inicialization,0.17084380241115005,0.4,0.25,2,1,2,0,4,5,2,3
5UIFEWDQAE,104,inicialization,0.1339745962155614,0.15,0.3571428571428571,4,3,4,1,4,8,4,3
9TQ1T96OT5,104,crossover,0.17084380241115005,0.4,0.25,2,1,2,1,3,21,2,5
TOXWD0UJUY,104,mutation,0.036375888340568485,1.0,0.1428571428571429,3,2,3,0,4,17,3,7
9IIEJ5JKAV,104,crossover,0.17084380241115005,0.4,0.25,2,1,2,1,4,32,2,6
THY84HARWB,104,crossover,0.17084380241115005,0.4,0.25,2,1,2,1,3,28,2,5
3LC96HEJ9G,104,crossover,0.1339745962155614,0.15,0.3571428571428571,4,3,4,1,3,7,4,5
WM6TFC4SQO,104,crossover,0.06458565330651467,1.0,0.0,2,1,2,0,3,19,2,7
KN5BBJTPJ5,104,crossover,0.1339745962155614,0.15,0.3571428571428571,4,3,4,1,3,18,4,4
ZNBBZ2H95J,104,mutation,0.1339745962155614,0.15,0.3571428571428571,4,3,4,1,3,20,4,5
DGVX2XD37J,104,crossover,0.036375888340568485,1.0,0.1428571428571429,3,2,3,0,4,20,3,7
TZDL6TDISH,104,crossover,0.17084380241115005,0.4,0.25,2,1,2,0,4,11,2,3
SFTFN71R3J,104,crossover,0.1339745962155614,0.15,0.3571428571428571,4,3,4,1,3,8,4,4
D8B5L2HU85,104,crossover,0.17084380241115005,0.4,0.25,2,1,2,0,4,37,2,4
UYSOGIEOU6,104,crossover,0.17084380241115005,0.4,0.25,2,1,2,1,3,18,2,4
2NTESWLH3R,104,mutation,0.17084380241115005,0.4,0.25,2,1,2,0,3,12,2,4
8CDJOK8LW9,104,mutation,0.17084380241115005,0.4,0.25,2,1,2,0,4,25,2,5
CO5R2Q0OEX,104,crossover,0.0,1.0,0.0,4,3,4,0,4,5,4,7
QG62FY9W1Y,104,crossover,0.17084380241115005,0.4,0.25,2,1,2,0,3,14,2,6
Z1L7NX1PPI,104,crossover,0.17084380241115005,0.4,0.25,2,1,2,0,3,27,2,3
WNXBRU0YNX,104,crossover,0.17084380241115005,0.4,0.25,2,1,2,0,4,9,2,6
NEPHXR9RP6,104,crossover,0.17084380241115005,0.4,0.25,2,1,2,0,3,30,2,5
UV57Y7BVMO,104,inicialization,0.06458565330651467,1.0,0.0,2,1,2,1,4,40,4,7
RQZJSD1EF8,104,inicialization,0.1339745962155614,0.15,0.3571428571428571,4,3,4,1,3,18,5,4
7JFNU9JFPH,104,inicialization,0.1339745962155614,0.15,0.3571428571428571,4,3,4,1,3,11,5,4
583GE5L2IP,104,inicialization,0.1339745962155614,0.15,0.3571428571428571,4,3,4,1,3,18,5,3
5NQUN9YAUJ,104,mutation,0.1339745962155614,0.15,0.3571428571428571,4,3,4,1,3,17,5,5
DH1QN7VUIC,104,inicialization,0.036375888340568485,1.0,0.1428571428571429,4,3,4,0,4,8,4,8
7A8NUQHMO1,104,mutation,0.036375888340568485,1.0,0.1428571428571429,4,3,4,0,4,18,4,8
AZ1RNF5JHW,104,crossover,0.0,1.0,0.0,5,4,5,1,4,13,5,7
Z814ATNRPB,104,mutation,0.036375888340568485,1.0,0.1428571428571429,4,3,4,0,4,27,4,8
WKKR36ZSWZ,104,crossover,0.036375888340568485,1.0,0.1428571428571429,4,3,4,0,4,9,4,8
Z6NAPD5KC9,104,crossover,0.036375888340568485,1.0,0.1428571428571429,4,3,4,0,4,20,4,8
U1Q60VOSHT,104,crossover,0.036375888340568485,1.0,0.1428571428571429,4,3,4,1,4,19,4,8
M87H0BUESE,104,mutation,0.036375888340568485,1.0,0.1428571428571429,4,3,4,1,4,16,4,8
4XGFPNFO4P,104,inicialization,0.17084380241115005,0.4,0.25,3,2,3,1,4,23,3,4
M54NG98JF9,104,inicialization,0.17084380241115005,0.4,0.25,3,2,3,1,4,30,3,3
NZ33PDCXTW,104,inicialization,0.17084380241115005,0.4,0.25,3,2,3,1,4,35,3,3
C6C4P9K2V6,104,inicialization,0.17084380241115005,0.4,0.25,3,2,3,1,3,26,3,5
EG4UX4RI5K,104,inicialization,0.17084380241115005,0.4,0.25,3,2,3,1,4,39,3,3
6S1KPUE847,104,inicialization,0.17084380241115005,0.4,0.25,3,2,3,1,4,4,3,5
6KA561TKMO,104,inicialization,0.17084380241115005,0.4,0.25,3,2,3,1,4,9,3,4
C26UHHH6XC,104,inicialization,0.17084380241115005,0.4,0.25,3,2,3,1,4,23,3,4
BW6SPZN2RQ,104,inicialization,0.17084380241115005,0.4,0.25,3,2,3,1,3,18,3,3
OJEEI23KF2,104,inicialization,0.17084380241115005,0.4,0.25,3,2,3,1,4,20,3,3
BOLPSEI8LN,104,mutation,0.17084380241115005,0.4,0.25,3,2,3,1,3,19,3,5
5M092RF03G,104,crossover,0.17084380241115005,0.4,0.25,3,2,3,1,4,25,3,5
VDT6R32ALZ,104,mutation,0.17084380241115005,0.4,0.25,3,2,3,1,4,19,3,4
8J7JEF9EGB,104,crossover,0.17084380241115005,0.4,0.25,3,2,3,1,4,38,3,5
Z9EH38JTTB,104,crossover,0.17084380241115005,0.4,0.25,3,2,3,1,3,5,3,5
MDWV41VLL4,104,crossover,0.17084380241115005,0.4,0.25,3,2,3,1,4,18,3,4
XNA0ZVMPPM,104,crossover,0.17084380241115005,0.4,0.25,3,2,3,1,4,31,3,3
VLIZJ59446,104,crossover,0.17084380241115005,0.4,0.25,3,2,3,1,4,30,3,4
GYYJIOM5YI,104,mutation,0.17084380241115005,0.4,0.25,3,2,3,1,3,30,3,3
715DPN3W5T,104,crossover,0.17084380241115005,0.4,0.25,3,2,3,1,4,34,3,5
YSN5U92WVH,104,crossover,0.17084380241115005,0.4,0.25,3,2,3,1,4,25,3,4
AK930TC99J,104,crossover,0.17084380241115005,0.4,0.25,3,2,3,1,3,15,3,4
W004MCJJCB,104,inicialization,0.06458565330651467,1.0,0.0,2,1,2,1,3,40,5,7
QNGD6U6XKN,104,inicialization,0.1339745962155614,0.15,0.3571428571428571,4,3,4,1,4,18,6,3
W7POLEL5I1,104,mutation,0.1339745962155614,0.15,0.3571428571428571,4,3,4,1,3,8,6,5
T2TVDDW04X,104,inicialization,0.0,1.0,0.0,5,4,5,1,4,9,6,7
4S7ZDRB208,104,crossover,0.0,1.0,0.0,5,4,5,1,4,14,6,7
TGKEA0NKYV,104,inicialization,0.036375888340568485,1.0,0.1428571428571429,4,3,4,1,3,9,5,8
C4HK6M2ONS,104,inicialization,0.036375888340568485,1.0,0.1428571428571429,4,3,4,0,3,27,5,9
WTZ9LUREXG,104,inicialization,0.036375888340568485,1.0,0.1428571428571429,4,3,4,0,3,26,5,8
NKD9G719KG,104,inicialization,0.036375888340568485,1.0,0.1428571428571429,4,3,4,1,3,6,5,7
A5F4CJOBID,104,inicialization,0.036375888340568485,1.0,0.1428571428571429,4,3,4,0,3,12,5,9
HHHNKGGS9T,104,mutation,0.036375888340568485,1.0,0.1428571428571429,4,3,4,1,4,16,5,7
OA8O453S1L,104,crossover,0.036375888340568485,1.0,0.1428571428571429,4,3,4,1,4,21,5,8
NN9Q7ZEBQ0,104,inicialization,0.17084380241115005,0.4,0.25,3,2,3,1,3,22,4,3
A7RSRF00AG,104,inicialization,0.17084380241115005,0.4,0.25,3,2,3,1,3,29,4,5
F7D5G1PTDP,104,inicialization,0.17084380241115005,0.4,0.25,3,2,3,1,4,33,4,3
VMPC4KG1HT,104,inicialization,0.17084380241115005,0.4,0.25,3,2,3,1,3,38,4,5
GMSE38AN01,104,crossover,0.17084380241115005,0.4,0.25,3,2,3,1,4,37,4,5
P38LM1FMA4,104,crossover,0.17084380241115005,0.4,0.25,3,2,3,1,4,26,4,5
GXEFD29SM3,104,crossover,0.17084380241115005,0.4,0.25,3,2,3,1,4,31,4,5
W123KKT7JH,104,mutation,0.17084380241115005,0.4,0.25,3,2,3,1,3,35,4,4
HU4GSQMD27,104,crossover,0.17084380241115005,0.4,0.25,3,2,3,1,3,22,4,5
AI076KSTNB,104,mutation,0.17084380241115005,0.4,0.25,3,2,3,1,3,21,4,5
4XEGBNRLDG,104,mutation,0.17084380241115005,0.4,0.25,3,2,3,1,4,31,4,4
LHTL948EY7,104,mutation,0.17084380241115005,0.4,0.25,3,2,3,1,3,22,4,5
AJLOUS1RWP,104,inicialization,0.06458565330651467,1.0,0.0,3,2,3,1,3,31,3,7
07R8PJHECV,104,inicialization,0.06458565330651467,1.0,0.0,3,2,3,1,3,29,3,8
U2MH8DFR57,104,inicialization,0.06458565330651467,1.0,0.0,3,2,3,1,3,13,3,8
HQVAXATF7M,104,inicialization,0.06458565330651467,1.0,0.0,3,2,3,1,3,8,3,8
ASDJ7JKMNN,104,inicialization,0.06458565330651467,1.0,0.0,3,2,3,1,3,34,3,7
D89CFMM4Q6,104,inicialization,0.06458565330651467,1.0,0.0,3,2,3,0,4,18,3,9
0UXI286UDG,104,inicialization,0.06458565330651467,1.0,0.0,3,2,3,1,4,32,3,9
IIDJIYIZL8,104,mutation,0.06458565330651467,1.0,0.0,3,2,3,0,3,16,3,8
CAOJ0Y9RQ0,104,mutation,0.06458565330651467,1.0,0.0,3,2,3,1,4,27,3,7
1I5BGM0OBJ,104,crossover,0.06458565330651467,1.0,0.0,3,2,3,0,4,27,3,8
JYT028DP47,104,mutation,0.06458565330651467,1.0,0.0,3,2,3,1,3,26,3,8
NE1RZBZV6K,104,crossover,0.06458565330651467,1.0,0.0,3,2,3,0,4,24,3,8
