id,seed,creation_mode,error_val,dem_fpr_val,dem_ppv_val,num_leaves,actual_depth,actual_leaves,error_tst,dem_fpr_tst,dem_ppv_tst,num_leaves_tst,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight
DQSE2XKND1,104,mutation,0.5186490099384445,0.039621561360691795,0.011466165413533846,21,8,21,0.5370769795096667,0.04394693200663351,0.0057514378594648585,21,1,16,31,21,7
HUESGRXTSA,104,crossover,0.5828454828469547,0.013784687697731182,0.0,122,14,122,0.5846517724241808,0.01824212271973466,0.1299270072992701,122,1,14,29,122,9
OXEYX07WEZ,104,mutation,0.6215466035228632,0.006952604778691737,0.02161862527716185,62,8,62,0.5974229800858042,0.019071310116086232,0.1703492516037064,62,1,8,21,62,8
KO3MJWMI2O,104,crossover,0.4819064634206597,0.0070731266383440294,0.06930257132793238,30,8,30,0.49266490333854773,0.006633499170812601,0.09238451935081149,30,1,16,35,30,7
XRHJKKCALV,104,mutation,0.41467299969488924,0.06783874175178524,0.03329446819536208,26,8,26,0.4263337571047099,0.04975124378109452,0.08577350668927841,26,0,14,34,26,7
X2WQSPAD06,104,crossover,0.4774931615553757,0.015389134954352346,0.045664739884393124,47,9,47,0.48639151833443484,0.01243781094527363,0.08934550989345502,47,1,9,24,47,7
2RNA9JM091,104,mutation,0.3441884823807385,0.052939226852270344,0.08048266361267409,16,6,16,0.3437339544267358,0.021558872305140975,0.09987710342219691,16,0,14,33,16,5
RXOPB1E4VV,104,crossover,0.7765349925796609,0.006771821989213294,0.029556650246305383,16,4,16,0.771642224471567,0.00912106135986733,0.11226611226611227,16,0,4,17,67,8
2U23H9MIQ1,104,crossover,0.4759598243135248,0.0614812136551267,0.006696428571428492,30,5,30,0.48365045448262733,0.06799336650082918,0.06084832333999557,30,1,5,17,51,7
9QGUQX6P6Z,104,mutation,0.5177841140280317,0.03938805025761548,0.0009235031553024298,150,11,150,0.5290425890332794,0.016583747927031503,0.07070707070707072,150,0,11,19,150,8
W3FR2YYMTH,104,crossover,0.3519109504871134,0.023893458676067375,0.10213285409107864,56,7,56,0.35560653769234585,0.038971807628524036,0.09573367808661926,56,1,7,22,56,5
JUX3TJ6TAE,104,mutation,0.4440049977814561,0.00570972310102745,0.07062231545300168,116,8,116,0.4383725645522,0.004145936981757886,0.13690476190476186,116,1,8,8,189,7
Y2V4DHC1RR,104,crossover,0.6977531028922905,0.020850281719846937,0.015873015873015817,29,5,29,0.7028142762229287,0.008291873963515753,0.07272727272727275,29,0,5,19,162,8
AXQ0CUS05I,104,crossover,0.42127061642424724,0.0368344933562325,0.036783300381626804,71,7,71,0.4191916498610272,0.023217247097844104,0.10751250433318471,71,1,7,18,71,7
ROTJJATYYX,104,mutation,0.4291602785009815,0.09653047696525958,0.0045045045045044585,136,10,136,0.4404396344774074,0.06799336650082917,0.09090365229876463,136,0,10,34,136,7
XOOWL6P64N,104,crossover,0.387087599891871,0.005295429208472702,0.10207271491675163,30,5,30,0.3854059154985595,0.021558872305140947,0.06614010744654353,30,1,5,18,51,6
Q34AFJT1XP,104,crossover,0.34252439896980613,0.09992768688420867,0.05000995514329554,48,9,48,0.3450541220248753,0.04311774461028195,0.10232831459246561,48,0,9,19,48,4
O4XD8ZU0P7,104,crossover,0.6052922061188646,0.006478049956310829,0.006942983378918632,111,13,111,0.6037460826930358,0.025704809286898847,0.15051258154706426,111,1,13,31,111,9
T9CJHV4GQO,104,mutation,0.3650276271618351,0.05448341317906538,0.0649329701053839,76,9,76,0.35399870976581804,0.04892205638474298,0.08182799363780957,76,0,9,19,76,5
8UM58Z98I3,104,mutation,0.43872805304888074,0.08197746241224503,0.009774596731118468,152,10,152,0.4541547282502705,0.07048092868988393,0.07331475583864111,152,0,10,18,152,7
BXLJR8JW0U,104,mutation,0.34944811669265374,0.1503585525324656,0.029487344211743594,47,8,47,0.34450673715876623,0.07628524046434498,0.09800359421595661,47,0,8,16,47,4
MI4LPWFZDV,104,mutation,0.33844280516786096,0.12000210913254394,0.05114516719722795,16,4,16,0.32979599594054265,0.08043117744610284,0.08036941580756018,16,1,4,13,61,5
ID7AYO06ST,104,mutation,0.3701375172093343,0.019916237307541662,0.0780079970919666,340,14,340,0.40095780656825497,0.051409618573797666,0.10346425674892828,340,0,14,11,340,5
OLVIJEGBT9,104,crossover,0.5911016315088784,0.005468679381722866,0.018867924528301883,115,14,115,0.6035198673079263,0.011608623548922059,0.09382553284992312,115,1,14,32,115,9
WEKNT3QHOF,104,mutation,0.3977322768677687,0.024420741812046162,0.08586408550110913,24,7,24,0.38620783115888824,0.02985074626865672,0.07008514664143806,24,0,15,33,24,6
9WKXRIKFMC,104,crossover,0.44797974934601215,0.0548299135255657,0.05338314653383147,8,3,8,0.4536074462260954,0.07877280265339967,0.02034985715001758,8,0,3,16,73,7
T763UXOQTN,104,crossover,0.515839169338804,0.045625056494621716,0.0,162,11,162,0.5255059380264469,0.02487562189054726,0.0625,162,0,11,18,162,8
VPQB0O9KQ8,104,crossover,0.601044535824215,0.015803428846907108,0.002614379084967311,84,8,84,0.5818771204738936,0.012437810945273638,0.15636748120300747,84,1,8,21,84,8
RERTEYWR8J,104,crossover,0.34262554128269285,0.021693934737413018,0.11387879836245163,78,9,78,0.3663906714698867,0.04394693200663352,0.09097637190943475,78,1,9,24,78,5
I0TI5O8P0J,104,mutation,0.34870240457946355,0.06891590587242763,0.06287717684924421,22,6,22,0.34869216636160194,0.021558872305140975,0.09805069103678021,22,0,16,34,22,5
4BI1KI0MEL,104,crossover,0.5093138270693394,0.05209557383470427,0.015582655826558267,20,7,20,0.5120988220455789,0.05223880597014925,0.01965883087164555,20,1,16,33,20,7
PY38P6GNE1,104,crossover,0.47602750134550387,0.015389134954352346,0.047126436781609216,48,11,48,0.4872250733576575,0.00912106135986733,0.10059288537549416,48,1,17,34,48,7
9H00QJ57XG,104,mutation,0.6336162480160009,0.0007155985416854999,0.025933930225378155,55,8,55,0.6087240824029286,0.025704809286898837,0.19615384615384612,55,1,8,18,55,8
U5EUUZTILO,104,crossover,0.4168297040415333,0.005295429208472702,0.07881662149954838,94,8,94,0.41892690819524314,0.0033167495854062867,0.12746940559440567,94,1,8,18,94,7
B67VAR46KZ,104,crossover,0.3689035772181207,0.029354605441561987,0.09301529051987767,32,5,32,0.35548479705793234,0.015754560530679945,0.08584502603133093,32,0,5,16,47,5
