Measures,error_val,dem_fpr_val,dem_ppv_val,dem_pnr_val,error_tst,dem_fpr_tst,dem_ppv_tst,dem_pnr_tst
Min,0.20941865552603,0.0,0.0,0.0,0.2188896791532367,0.0,0.0077519379844961,0.0002430428970713
Q1,0.2389836281568118,0.0047003525264394,0.00997204549836125,0.006578947368421,0.2823230246386223,0.037149436778120874,0.0585016835016835,0.048992673992674
Q2,0.2522858131572094,0.0102358700489541,0.0291111086663146,0.0256410256410256,0.3082044005537158,0.0961538461538461,0.0786075036075036,0.087046204620462
Q3,0.3349937759282447,0.0598290598290597,0.0928571428571428,0.0649038461538461,0.3735601782627675,0.1324175824175824,0.1813725490196078,0.1268564356435643
Max,0.6928524415830244,0.3695652173913043,0.2037037037037036,0.4116331096196868,0.7941336540836449,0.3482051282051282,1.0,0.4363553113553113
