alg,seed,error_val,dem_fpr_val,dem_ppv_val,dem_pnr_val,error_tst,dem_fpr_tst,dem_ppv_tst,dem_pnr_tst,max_iter,tol,lambda,l1_ratio,class_weight
nsga2_2,103.99608227228208,0.0,0.0,0.0,0.32585709262986434,0.07192128512975955,0.04942866470780279,0.09037924204427632,0.27241260327585265,101.4769833496572,0.02138736009550344,33438.45164424739,0.43199693142024026,5.303550973654066
nsga2_4,104.5,0.13748626180888007,0.08853535353535352,0.11601190476190475,0.28135808635808635,0.1035066353615951,0.1161111111111111,0.0730573593073593,0.28317449707155584,100.85,0.027993134297966314,36790.939188214215,0.3831100385362399,4.4
smsemoa,104.5,0.04214010030009585,0.1126852287065901,0.12739834673679723,0.3256695479092013,0.08156801377063935,0.11083333333333331,0.07173687423687423,0.2706797379066902,93.70390016570578,0.038719520348587805,49485.85287861293,0.5632924173176692,5.209313162255414
grea,104.5,0.041409369525827765,0.10037878787878789,0.11107142857142856,0.27799769674769675,0.07470663887732935,0.10027777777777777,0.08655427905427905,0.2433605661624237,125.5,0.029208800694755465,53225.926901352694,0.45469910586570694,5.0
