id,seed,creation_mode,error_val,dem_fpr_val,dem_ppv_val,dem_pnr_val,error_tst,dem_fpr_tst,dem_ppv_tst,dem_pnr_tst,max_iter,tol,lambda,l1_ratio,class_weight
ECKS09B244,100,mutation,0.4933889243768373,0.0063645384353003,0.0446869750982534,0.0001872513448051,0.4998701155949276,0.0036655553896932,0.0810823311748381,2.745970288600685e-05,198,0.082198421703683,65269.77442881605,0.0625699995324354,2
8H53PBOUDE,100,crossover,0.3379685841080985,0.0316831529659834,0.0760500882817581,0.0003015476202056,0.3432601683139339,0.0145627042178765,0.0790706884034057,0.0007112063047477,167,0.0307519186522203,25337.24342914176,0.3337346906780702,4
X9HSMXHN1W,100,crossover,0.4617579796640941,0.0014031442835436,0.0270935960591133,0.0023296985496532,0.4389010981146458,0.0053656432966777,0.0421754862053369,0.008062168767334,105,0.0642602894341784,2525.6736489873183,0.1110545669912242,7
3BOZR0XQIS,100,mutation,0.6148645812699105,0.0004031132748302,0.0117199873297434,0.0026142233203311,0.5770930081519732,0.0022640195053988,0.0164341085271317,0.014910618667106,135,0.0517905844102295,33167.15301885328,0.9364496371166628,8
K2DJIMFRM4,100,mutation,0.5607769563767735,0.0024496883624298,0.0013736263736263,0.0048831259788137,0.5421946758100022,0.0029523477799339,0.0179211469534049,0.0177252382129226,184,0.0569918688261631,54395.657246296,0.0739726390020267,8
B57QGMOQ2T,100,mutation,0.3742668576449509,0.0012170920028528,0.0451388888888888,0.0105055299942609,0.3654379686889563,0.0015093463369325,0.082273070153382,0.0253507977043687,110,0.0529647317668055,19613.044814561697,0.5728126985943527,3
Z2FU8D7B64,100,mutation,0.3781161867675221,0.0040621414617507,0.0401408450704224,0.0146980146493779,0.3749815143226986,0.0005307591514487,0.0833460327136036,0.0253151000906171,89,0.0051927292770173,48517.13765449893,0.4043011445941035,8
WMHA5J27TG,100,crossover,0.3233970423588447,0.0137446122360383,0.0688246825989544,0.0195130492300809,0.3305790371995599,0.0239670929326101,0.0869890393294647,0.0016585660543153,128,0.0832836752845351,20554.88721407124,0.9958204147784392,3
A5HVWW4L64,100,crossover,0.3345223135856826,0.0198145678935781,0.032802681189778,0.022557707459899,0.335541982806307,0.0211308487170556,0.0752889081526864,0.0119394788148392,101,0.0195575309880201,14148.683968540856,0.0634392415389498,5
PF1EELU5H9,100,mutation,0.3335553804648523,0.0219154082297125,0.0330694573030552,0.0259209361594506,0.3376573095127627,0.0206415551243137,0.0764327864259574,0.0102644369387923,101,0.0589517687722547,60869.09252230977,0.2822216870111441,5
8N1KFQ1WAE,100,mutation,0.334230261265336,0.0240162485658469,0.0316560800431768,0.0270420123926344,0.3376573095127627,0.0206415551243137,0.0764327864259574,0.0102644369387923,101,0.0468694044963533,98215.99253610936,0.7169137134667349,5
6UR6CTWKPY,100,crossover,0.3443189109298353,0.0172330924989922,0.0409847244953628,0.0439189517815628,0.3619605354778583,0.0001409828996035,0.103834684558755,0.0455226954444353,177,0.0423817659262428,23230.16820846746,0.0432865389314384,4
90FS654SPI,100,crossover,0.3325319276040331,0.0214580297063474,0.048589858815231,0.0450789373850958,0.3455721885325477,0.0099268547544409,0.0697916666666665,0.0233956668588846,98,0.0927342678144387,21750.82146466461,0.1694772499147578,3
VQW9OO3KS5,100,mutation,0.3198654505993092,0.0002790784210363,0.0748715886449632,0.0479509352839897,0.3598429480189355,0.0001161035643794,0.114195570877055,0.0551692890682923,151,0.0923736750089368,51818.6703908804,0.8068146544990065,3
X5OWGHHUWH,100,mutation,0.3198216044248764,0.0242333095599863,0.053763440860215,0.0606548447029755,0.3397822514362357,0.0366804332321573,0.0516946251283807,0.0459181151659938,175,0.0277156997833616,20349.47291126001,0.0108712696201374,4
8LD199DL5P,100,crossover,0.3576391922610431,0.0643120716921454,0.0090344438170525,0.0700417302996994,0.3604910622031595,0.0046607287986598,0.0851058555208488,0.0187247713979734,162,0.0664396359397525,10578.675844518886,0.615379032887623,7
WPM5RK41LE,101,mutation,0.5981378346802981,0.0009218106995884,0.0090754395916051,0.0006978262711653,0.5584104191420869,0.0094967868988391,0.0024110218140069,0.0125247695356249,121,0.0306010150081289,52102.80461177493,0.2772562563577136,8
UTKW27O1HE,101,crossover,0.8496738565499927,0.0001152263374485,0.0151515151515151,0.0016324150271902,0.8217887220074591,0.0009457918739635,0.0444444444444444,0.0003123115361419,80,0.0648268982555632,77355.21071248622,0.093563743441837,9
DBR14RXDI6,101,mutation,0.335196527879946,0.0224362139917695,0.0496012759170654,0.002233044067729,0.3156232235264271,0.0229451699834162,0.0765097967881087,0.060200740932196,182,0.0690345190146703,5218.979142211652,0.26254526228807,5
JE92TJ0REV,101,mutation,0.3454328317748649,0.0024362139917695,0.0273386349845102,0.0026990923274,0.3278909955851923,0.0047160033167495,0.0854392298435618,0.0396366416817438,183,0.0218168774413209,24173.325327726157,0.5591483893460493,3
460WGWTAY4,101,mutation,0.344756974942036,0.0044938271604937,0.034279770967811,0.0029508082323562,0.3215881485061395,0.0324160447761193,0.0726688233188581,0.0684985353665891,119,0.0371661593611601,36936.09433497668,0.2487594984362351,4
CQQL11PNAB,101,crossover,0.3576170077947953,0.0135637860082304,0.0083868909248371,0.0031651405870712,0.3284779952973066,0.0025652985074626,0.0914610781973059,0.044682088394934,194,0.0679311833102789,48928.75923853855,0.3509347230117201,4
