id,creation_mode,error,dem_fp,dem_ppv,num_leaves,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight
WGAT7VSKWK,inicialization,0.3651429465928022,0.15018315018315015,0.04113475177304965,106,0,,2,,
JGZWK1Y35O,inicialization,0.421395982821021,0.041514041514041505,0.08974358974358976,99,1,13,2,106,
LT7QDUHWLZ,inicialization,0.43239634158730245,0.21367521367521364,0.15360501567398122,42,1,12,24,68,5
6YS7H0WSQI,inicialization,0.46229149645685463,0.2796092796092796,0.013888888888888895,29,1,9,34,43,4
A9MNDLU126,inicialization,0.38320604525603874,0.2796092796092796,0.02725968436154952,64,1,10,5,68,4
TRPX0TFHG5,inicialization,0.5898038645169638,0.2039072039072039,0.0,11,1,7,26,11,7
SNPHXL7NRR,inicialization,0.4631006895467108,0.32600732600732596,0.07826086956521738,35,1,8,28,89,5
4AKJND2UPW,inicialization,0.6942578523174059,0.0354090354090354,1.0,8,0,3,14,42,6
GOPQFRENCC,inicialization,0.5795102923936204,0.2564102564102564,0.036363636363636376,20,1,6,38,73,4
2244L4ABIT,inicialization,0.5962135734563758,0.11355311355311354,0.14285714285714285,28,1,10,9,28,7
XNYC0F8226,inicialization,0.5065648362048311,0.17094017094017092,0.20370370370370372,20,0,7,38,95,6
W38GLAG78E,inicialization,0.32059275622160854,0.10378510378510375,0.09375,42,1,8,18,105,3
3UG56L8QNY,inicialization,0.5264993151528452,0.1746031746031746,0.0735930735930736,18,0,6,37,24,5
0Z307UUEAP,inicialization,0.41877191485913057,0.2747252747252747,0.0,32,0,11,30,46,5
4Q1WVCE4A4,inicialization,0.7595294467995681,0.013431013431013425,0.4666666666666666,25,1,8,33,93,8
RU1MG8QLRO,inicialization,0.421395982821021,0.15384615384615383,0.09999999999999998,61,0,9,4,61,5
ZHC3DCU34D,inicialization,0.3494706726079896,0.1184371184371184,0.02352941176470591,26,0,6,9,77,1
932SNU88QX,inicialization,0.421395982821021,0.2796092796092796,0.03525641025641024,47,1,13,8,47,4
UNWSG4V3YK,inicialization,0.2807008241713146,0.10866910866910862,0.03947368421052627,16,0,4,7,35,2
YL9YZS0MDI,inicialization,0.387095297853701,0.1929181929181929,0.03076923076923077,63,0,11,6,63,5
FSX7HFFUCM,inicialization,0.6942578523174059,0.26007326007326004,0.15000000000000002,19,1,8,6,19,5
AY9KK68RF9,inicialization,0.3262693093837413,0.13675213675213674,0.038461538461538436,4,0,4,13,4,3
3N1PMVZRAE,inicialization,0.6930750929775743,0.04395604395604395,0.16666666666666669,32,1,9,29,83,8
B5DF8H7WAH,inicialization,0.41877191485913057,0.2747252747252747,0.0,29,0,11,36,98,5
57JKTONE6T,inicialization,0.5566922749032736,0.010989010989010978,0.37777777777777777,48,0,8,8,79,8
YJ01RPMDX6,inicialization,0.5662766526586498,0.2222222222222222,0.18376068376068377,14,0,5,19,54,7
IOBZPHIVKR,inicialization,0.39722862266582915,0.14529914529914528,0.07894736842105265,56,1,10,12,79,5
