id,creation_mode,error,dem_fp,dem_ppv,num_leaves,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight
P14TI18HQS,inicialization,0.4432369472833684,0.06105919003115265,0.17294900221729487,103,0,,2,,
CRUMLMJ8IP,inicialization,0.4289219370357442,0.10778816199376948,0.0641025641025641,80,1,12,2,103,
XHEKE5MJ3R,inicialization,0.33134920196201023,0.14080996884735203,0.15069318866787224,16,0,5,19,85,2
TZSTCZTKOO,inicialization,0.5432245461923416,0.13457943925233645,0.13157894736842102,28,1,8,32,94,7
NS45962VAY,inicialization,0.4261017813019985,0.041121495327102825,0.17222222222222217,75,1,11,3,92,8
H6VQAOZ8SQ,inicialization,0.5282443398524277,0.05856697819314642,0.19444444444444442,23,0,9,38,39,6
6PZ10I0201,inicialization,0.6270444037143365,0.13457943925233645,0.20833333333333331,27,1,6,8,67,9
ZPTUJ5FB68,inicialization,0.37791913700921953,0.2542056074766355,0.132034632034632,18,1,5,36,36,2
J2J0NDHETK,inicialization,0.42826989717011765,0.2193146417445483,0.0740165631469979,26,1,7,29,75,1
LMWQUTAB3I,inicialization,0.6352940469491072,1.0,0.375,14,0,4,9,53,6
WID622UXWJ,inicialization,0.5118136812972891,0.1838006230529595,0.03942652329749108,20,1,5,17,25,4
GDCH4NRNGQ,inicialization,0.4749210548320202,0.1252336448598131,0.12727272727272732,49,0,10,13,79,7
419IMOYIVD,inicialization,0.4763421100632632,0.13707165109034267,0.11280487804878048,32,0,6,8,34,4
6Y1EM03406,inicialization,0.3640978182932114,0.21433021806853586,0.08823529411764708,24,1,9,25,24,3
CEH8ACWH4W,inicialization,0.46950893972912,0.1264797507788162,0.13636363636363635,8,1,3,17,29,4
CJZU00RG59,inicialization,0.5371474437548683,0.0866043613707165,0.10588235294117654,19,1,7,34,19,7
IU23Z4CFAL,inicialization,0.46950893972912,0.1264797507788162,0.13636363636363635,14,1,4,8,31,4
068SYGR4UW,inicialization,0.7538170180413345,1.0,1.0,13,1,4,33,99,8
J5OV0IKAXF,inicialization,0.49284797216778586,0.030529595015576325,0.20833333333333337,37,1,12,10,37,8
LSTGAWLVV3,inicialization,0.5653769812753067,1.0,0.3571428571428571,8,1,3,34,38,6
SZGOK72IOA,inicialization,0.5391642400860159,0.001246105919003121,0.18888888888888888,17,0,5,4,17,5
R1UIYI0VZV,inicialization,0.3533494145735353,0.1663551401869159,0.10576923076923073,23,1,11,32,23,3
Y9CMTXJOO9,inicialization,0.5860120882705363,0.0866043613707165,0.20454545454545459,14,0,5,37,72,6
DLMORT256M,inicialization,0.5324754177878156,0.03987538940809969,0.304093567251462,25,0,7,30,71,6
FR9JYW9A12,inicialization,0.7538170180413345,1.0,1.0,8,1,3,33,17,8
CNP55D03O9,inicialization,0.3427767696091948,0.23551401869158878,0.12515566625155672,24,0,10,38,87,2
546G4OUBMZ,inicialization,0.40799330034268566,0.24361370716510905,0.0011494252873563426,40,1,9,23,63,2
HDJ52IDYJZ,inicialization,0.47256113756986995,0.05856697819314642,0.06211180124223603,30,1,9,9,30,6
6XVPYMVJED,inicialization,0.42935704419450493,0.036760124610591915,0.05128205128205132,51,1,10,9,53,1
Z4BNI0X870,inicialization,0.5709852551872302,0.07725856697819314,0.21153846153846156,24,0,5,4,57,6
1YXYTASKLD,inicialization,0.3629270860684969,0.2542056074766355,0.08623188405797105,38,0,8,13,84,2
5JM2C6IFYG,inicialization,0.5473212697874074,0.03987538940809969,0.1428571428571428,25,0,5,3,73,5
7PABGYX6V6,inicialization,0.5109241050731392,0.08785046728971964,0.16666666666666663,54,1,9,11,87,8
GLMO3R9GZG,inicialization,0.47021173234540103,0.008099688473520245,0.28888888888888886,29,0,8,6,29,6
LIVQKM6QF1,inicialization,0.4882163506658478,0.1252336448598131,0.16666666666666663,35,1,11,30,100,6
552DH4YKXK,inicialization,0.3640978182932114,0.23551401869158878,0.06056236481614996,33,0,11,6,33,2
Y45RIWV0H3,inicialization,1.0,1.0,1.0,3,1,12,31,3,8
RX7DCKDVED,inicialization,0.4746845860313963,0.10778816199376948,0.16761363636363635,8,1,10,37,8,5
8XTWVZECZ2,inicialization,0.5691077199813944,1.0,0.4375,3,0,9,36,3,6
WOK19UA1AZ,inicialization,0.7867992836443896,1.0,1.0,12,0,4,16,71,9
E3YRFHZ2FQ,inicialization,0.4326309837538489,0.097196261682243,0.008333333333333304,44,1,9,18,102,5
W3CELH7H3A,inicialization,0.5137253959321428,0.05856697819314642,0.2222222222222222,28,0,7,25,39,6
5MOP0RBL1S,inicialization,0.323042662378373,0.0809968847352025,0.13218390804597702,55,0,9,8,55,3
ZX0PXX99AZ,inicialization,0.5219679354434862,0.0866043613707165,0.12222222222222223,33,1,9,27,86,7
RIUU223NGL,inicialization,0.6352940469491072,1.0,0.375,14,0,4,8,25,7
Q5JGS73V7E,inicialization,0.33976023864514227,0.19688473520249222,0.12173913043478257,34,0,11,29,34,2
MXLYYDD1H0,inicialization,0.47729162651068335,0.09844236760124611,0.18181818181818182,8,1,11,3,8,4
K6FQTDWX79,inicialization,0.6352940469491072,1.0,0.375,14,0,4,22,67,7
ZO3B4W1IAI,inicialization,0.499875822672865,0.07850467289719627,0.16666666666666663,45,1,10,20,76,8
F8YXVT4AH9,inicialization,0.4490670875515992,0.194392523364486,0.07504690431519695,32,1,7,20,88,3
D382TWLKSN,inicialization,0.4243731682947395,0.25171339563862927,0.011111111111111127,22,0,10,23,22,4
2WDZJ25T5O,inicialization,0.3521022570302812,0.1514018691588785,0.14263322884012541,8,1,12,34,8,3
NTHZ7OLS9Y,inicialization,0.45404890956738586,0.17445482866043613,0.08333333333333337,23,0,8,15,23,4
W2NDCMJEN1,inicialization,0.5653769812753067,0.10529595015576323,0.050000000000000044,17,0,5,20,17,6
CRQJ1K9H3I,inicialization,0.45177883287177645,0.03987538940809969,0.08465608465608465,43,1,8,15,69,6
Q6CDCLY7TS,inicialization,0.3427767696091948,0.23551401869158878,0.12515566625155672,25,0,12,38,25,2
VD3M0DIVCZ,inicialization,0.6590536533024902,0.10529595015576323,0.09523809523809523,37,0,9,20,37,9
R5MXYTPG3K,inicialization,0.513214871272832,0.07850467289719627,0.18666666666666665,46,0,9,7,46,8
XH84BGBQE1,inicialization,0.6383717893441168,1.0,0.5,11,0,4,36,80,7
XWVYAEYXDA,inicialization,0.7538170180413345,1.0,1.0,8,1,3,20,38,9
LRNZZ1L666,inicialization,0.6352940469491072,1.0,1.0,13,1,4,34,39,6
5GGE1CP8D3,inicialization,0.4867624169144419,0.1838006230529595,0.07070707070707072,23,0,5,8,81,4
LM0QNLRFW4,inicialization,0.4692748823339812,0.097196261682243,0.03240740740740744,39,1,9,22,41,5
UW9EG5QDPJ,inicialization,0.5896277724715322,0.06791277258566979,0.2142857142857143,24,0,8,32,35,8
QLPGNT5Y26,inicialization,0.4692748823339812,0.02118380062305296,0.08045977011494254,60,1,9,4,64,7
