id,creation_mode,error,dem_fp,dem_ppv,num_leaves,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight
RO329DGO65,inicialization,0.3827542522886166,0.40652173913043477,0.1696813092161929,112,0,,2,,
T7FP26R1KT,inicialization,0.3688717633055547,0.3565217391304347,0.20671834625323,107,1,15,2,112,
97UE7LAVMI,inicialization,0.583700371303852,0.08043478260869565,0.033333333333333326,24,1,5,17,75,8
J1XJLCBZY4,inicialization,0.3857048831660488,0.2347826086956522,0.1547049441786284,26,0,13,12,26,5
HDR3W4BD0E,inicialization,0.3688717633055547,0.41521739130434787,0.14642549526270454,38,0,12,31,42,4
Q5B560TM8H,inicialization,0.7032672676204919,0.019565217391304346,0.55,13,0,4,11,31,7
JWKRJQ1362,inicialization,0.46160681122781433,0.18043478260869567,0.03349282296650724,30,0,13,6,30,8
1EDECMI52G,inicialization,0.36544859493154247,0.2891304347826087,0.24713521772345304,19,0,5,35,70,2
HJKHKH4YKV,inicialization,0.33396256109662703,0.3652173913043479,0.14806290755657842,8,1,3,12,17,2
DJ0N8BOROR,inicialization,0.31411352865628916,0.41739130434782606,0.0,8,1,6,36,8,4
OO5EDIXPYH,inicialization,0.30410005779584337,0.3760869565217391,0.13688380281690143,13,0,4,38,79,3
76KGV34BDU,inicialization,0.30379886758818864,0.18260869565217394,0.1625258799171843,108,1,14,2,109,4
68UCTABKPM,inicialization,0.4165094551469457,0.12826086956521737,0.18131868131868134,40,0,10,22,40,7
G3DB0DP6TT,inicialization,0.5047394434563515,0.13695652173913042,0.06521739130434784,58,0,13,17,95,8
DWYRYKELMF,inicialization,0.4118572029808284,0.3913043478260869,0.0699300699300699,63,1,10,3,63,6
TSV1U17T0Y,inicialization,0.3843412963231999,0.21956521739130433,0.017204301075268824,43,1,13,30,78,6
UF1REEIBBR,inicialization,0.3789168857545404,0.11956521739130435,0.1428571428571429,42,0,10,24,55,7
R7QHSXLRWH,inicialization,0.540303627687817,0.09782608695652173,0.0,11,1,14,17,11,6
8RMNHAFW2C,inicialization,0.3688717633055547,0.12173913043478263,0.272108843537415,72,1,13,9,107,3
8OUEZMY399,inicialization,0.4378587408417006,0.15434782608695652,0.11538461538461542,24,0,14,19,24,8
3WIBP6HKW1,inicialization,0.273156215688369,0.31304347826086953,0.10555555555555557,25,1,5,8,88,4
YO9XB0J14Q,inicialization,0.37981765941819023,0.32173913043478264,0.23905967450271243,18,1,5,25,93,1
SIMXPCWZCR,inicialization,0.3690932506739105,0.48043478260869565,0.14583333333333331,41,0,7,15,100,4
EC5R36KOOL,inicialization,0.34092371354851225,0.2913043478260869,0.2244718309859155,39,0,10,22,39,2
ZYYVLESKSK,inicialization,0.30279583993594683,0.40652173913043477,0.0957142857142857,29,1,7,15,29,5
D1JVFYC90R,inicialization,0.3271772697988482,0.21739130434782605,0.18412698412698414,38,1,6,8,111,2
XBR9UGV2MH,inicialization,0.26884256485449487,0.15217391304347827,0.23987206823027724,29,1,10,34,103,2
C91I7PANV9,inicialization,0.3086336561679851,0.41521739130434787,0.0695389266817838,6,0,15,25,6,5
VZCON2JJ9R,inicialization,0.6710986460518431,0.006521739130434787,0.375,14,1,4,23,107,7
WZRVU0IA1F,inicialization,0.6997555154143393,0.006521739130434787,0.4642857142857143,14,1,4,6,20,8
FEJS37RI8F,inicialization,0.34817355998964283,0.2847826086956522,0.20797413793103448,64,0,9,8,99,2
NV5QHAPI6I,inicialization,0.2774956203479787,0.25217391304347825,0.17444219066937117,22,1,6,35,31,3
IR0UJQI60X,inicialization,0.6158267337092613,0.03260869565217392,0.0357142857142857,11,1,12,36,11,9
CZR1E8F9A2,inicialization,0.3570247354869074,0.3456521739130435,0.21210149642160053,36,1,8,25,111,5
J6MSJAPRZP,inicialization,0.3276967839912074,0.25869565217391305,0.2328190743338009,44,0,13,23,57,2
WSV9LWKCU3,inicialization,0.34795917865182513,0.13695652173913042,0.11494252873563215,28,0,6,27,81,6
RHCCX3L3CQ,inicialization,0.3655587314254847,0.3652173913043478,0.1663685152057245,50,1,10,18,73,5
W7GRFPHZNL,inicialization,0.3919937842827561,0.17826086956521736,0.09999999999999998,42,1,9,25,84,7
YIU8BCG280,inicialization,0.37981765941819023,0.26304347826086955,0.25882352941176473,24,1,6,25,82,1
UOQTDSJ52E,inicialization,0.33082233888274126,0.12826086956521743,0.2629310344827586,46,0,14,23,77,3
5NITCP0IJC,inicialization,0.3170745707920667,0.14782608695652172,0.22035323801513873,25,1,7,5,25,2
O5DL4ZTSTB,inicialization,0.37086795671925943,0.14565217391304347,0.08730158730158732,23,0,11,23,23,7
WE5CXZX5BQ,inicialization,0.33796155801021854,0.26304347826086955,0.20998632010943913,15,1,9,20,15,2
3IJ77UITGE,inicialization,0.6962843655937199,0.03260869565217392,0.25,6,0,10,5,6,8
W9DD92V0B0,inicialization,0.43723752144652983,0.36739130434782613,0.06764705882352945,56,0,8,2,56,6
KTMW3M7JNJ,inicialization,0.3196375364844073,0.4478260869565217,0.06862745098039214,16,1,4,10,69,5
K0TU5XXN9K,inicialization,0.25717971847162435,0.23043478260869565,0.15924426450742246,28,1,10,39,28,4
U4N5TQNJPH,inicialization,0.4065345352409837,0.20869565217391306,0.2075187969924812,61,1,9,8,89,7
HIZ54PBI1N,inicialization,0.3076236244478143,0.20652173913043478,0.18012422360248453,88,1,10,2,97,3
GRFA2AZSIH,inicialization,0.5476592442315855,0.06304347826086956,0.12698412698412698,22,1,14,3,22,6
N5AQMFBUEQ,inicialization,0.3870715035837561,0.42391304347826086,0.13414634146341464,62,1,10,9,62,5
JS2TB8206Q,inicialization,0.6974369907552438,0.023913043478260874,0.35,12,0,4,33,33,8
C31TX16UGC,inicialization,0.5786945846895022,0.010869565217391304,0.25,41,1,10,31,82,9
KAI0TLOLJ7,inicialization,0.35593881128046945,0.2173913043478261,0.16756756756756752,41,0,7,16,42,5
KIUW9ZS5VI,inicialization,0.48198087340945917,0.04565217391304348,0.1467391304347826,18,0,5,9,18,7
RM121EO52I,inicialization,0.3113681415458711,0.11086956521739133,0.24404761904761907,42,1,11,18,80,3
O085JQ9XPF,inicialization,0.6710986460518431,0.006521739130434787,0.375,13,1,4,33,36,7
AV5F2GCEAT,inicialization,0.3270734150895469,0.23478260869565215,0.1824212271973466,35,1,6,9,35,3
MMW9X89VV7,inicialization,0.4426026337527499,0.19565217391304346,0.038461538461538436,33,1,15,38,35,6
5Q714ZGC4X,inicialization,0.6997555154143393,0.006521739130434787,0.4642857142857143,14,1,4,27,96,8
PG50NZ0EE2,inicialization,0.3245856927979941,0.29782608695652174,0.20079883805374005,25,0,9,39,25,2
364LOX6ZSO,inicialization,0.3735394424317846,0.13695652173913042,0.1071428571428572,25,0,10,27,25,7
8MLS5EGJQL,inicialization,0.54213145350437,0.08913043478260868,0.03809523809523807,21,1,5,25,84,7
U9EB1LPCAK,inicialization,0.32915356406925855,0.37391304347826093,0.14335664335664333,8,1,3,19,9,3
R3NP4UGD2B,inicialization,0.3729819442725385,0.43260869565217397,0.07523809523809522,24,1,6,30,25,5
VDWS7RJBFU,inicialization,0.35290791835752733,0.16739130434782606,0.19914651493598856,32,0,8,35,37,5
ZCA7YANTU8,inicialization,0.583700371303852,0.1391304347826087,0.1388888888888889,28,0,11,25,28,9
3ZVSTD5F1F,inicialization,0.27392576993729767,0.2434782608695652,0.17192118226600978,22,1,5,17,42,3
D9ATYKNBJS,inicialization,0.3281126845667409,0.26956521739130435,0.20476190476190476,39,0,12,30,40,3
PQ7QX329AS,inicialization,0.2957154186775991,0.08695652173913043,0.25217391304347825,31,1,12,29,87,3
JEBVZINVQ4,inicialization,0.597179753558245,0.006521739130434787,0.20454545454545459,32,1,8,40,44,9
HF0P2WJ3IY,inicialization,0.3828674772272397,0.3021739130434783,0.05756578947368418,57,0,14,15,89,6
BM48Q8GCMP,inicialization,0.6997555154143393,0.006521739130434787,0.4642857142857143,14,1,4,38,18,8
8YGFVAV1ZQ,inicialization,0.37981765941819023,0.26304347826086955,0.25882352941176473,27,1,7,27,111,1
TDWEUMO251,inicialization,0.35507138841099506,0.30434782608695654,0.20564784053156143,16,0,4,6,97,2
C4C8BRB9ZT,inicialization,0.32915356406925855,0.37391304347826093,0.14335664335664333,6,0,8,29,6,3
U05F3DQXAT,inicialization,1.0,1.0,1.0,2,1,9,3,2,7
L2NOL6WWUX,inicialization,0.6997555154143393,0.006521739130434787,0.4642857142857143,14,1,4,39,81,8
YWM32H141T,inicialization,0.35247609176182393,0.39999999999999997,0.16081871345029242,33,0,11,39,46,4
TEULXWIRGK,inicialization,0.344858532515389,0.017391304347826098,0.31884057971014496,47,1,12,13,47,3
ONNC6AOF1Q,inicialization,1.0,0.03260869565217392,1.0,8,1,3,25,76,7
JK1I9G5S6Y,inicialization,0.33312372267993284,0.33695652173913043,0.1286880100439422,8,0,3,19,46,4
QX8HEAHIKP,inicialization,0.4157913126661037,0.1434782608695652,0.1339285714285714,21,1,5,17,21,5
8JL02UJL4G,inicialization,0.40090914441173786,0.22608695652173916,0.14379084967320266,60,0,11,14,82,5
M0EIQ3360O,inicialization,0.3438992424534859,0.25652173913043474,0.24681020733652315,32,0,12,37,91,2
I2V6WC3R2K,inicialization,0.36544859493154247,0.2891304347826087,0.24713521772345304,19,0,5,30,38,2
SUOV2BQ1CT,inicialization,0.37723144679621246,0.3195652173913044,0.02631578947368418,61,0,10,11,73,6
FIMS4M3ENC,inicialization,0.46381788089329623,0.05434782608695651,0.16666666666666663,21,0,5,27,47,6
TF367Z67LB,inicialization,0.583700371303852,0.1391304347826087,0.1388888888888889,35,0,11,38,51,9
G4LNA198CH,inicialization,0.2611414548876526,0.2217391304347826,0.1671087533156499,27,1,8,31,29,4
0EP1COMSBT,inicialization,0.3828674772272397,0.3021739130434783,0.05756578947368418,53,0,14,16,53,6
DFOULXJWUU,inicialization,0.3102527833176605,0.35,0.14458333333333334,13,1,4,37,98,3
DX9755QT7A,inicialization,0.37120127173247275,0.1891304347826087,0.016666666666666607,21,0,6,12,21,6
A2BY75WTH7,inicialization,0.3219009593909511,0.4652173913043478,0.0625,10,0,13,24,10,4
MGDKQ4OTTM,inicialization,0.4621262452018793,0.17826086956521736,0.038461538461538436,37,1,11,32,44,8
LGKGDO5T49,inicialization,0.2598185199963988,0.14782608695652177,0.1892109500805153,31,1,12,31,76,4
TCS477C0IE,inicialization,0.8101087147611992,0.06521739130434784,0.1333333333333333,15,0,5,36,60,9
9AUFZD8MTW,inicialization,0.3713124160070074,0.23260869565217393,0.181184668989547,47,0,7,9,93,5
1DKTA0OI13,inicialization,0.32915356406925855,0.37391304347826093,0.14335664335664333,8,1,3,21,12,3
8LUNN2CXZE,inicialization,0.43438870011495345,0.24347826086956523,0.025974025974025983,75,1,10,7,88,8
O5VC0AZUXU,inicialization,0.3320766561263152,0.16956521739130434,0.07954545454545459,39,0,15,30,43,6
X888ZRAWN0,inicialization,0.4105516679737049,0.10217391304347825,0.16377171215880898,3,0,11,6,3,4
EDWUFZM6ZL,inicialization,0.32334526143673115,0.43913043478260866,0.07692307692307693,19,1,10,11,19,5
THMYK8ML40,inicialization,0.6082614143375007,0.18043478260869567,0.05357142857142855,37,1,7,17,86,7
U94OQ45TIL,inicialization,0.3581124968216409,0.2891304347826087,0.23831070889894418,24,0,6,26,26,2
N2GRMKJZ3V,inicialization,0.3775681694773324,0.16304347826086957,0.28064516129032263,38,1,9,24,93,1
