id,seed,creation_mode,error_val,dem_fpr_val,dem_ppv_val,dem_pnr_val,error_tst,dem_fpr_tst,dem_ppv_tst,dem_pnr_tst,max_iter,tol,lambda,l1_ratio,class_weight
2HLM52FGAM,103,crossover,0.6000542997965295,5.420054200542049e-05,0.023809523809523725,0.0004180142650354046,0.5998602908368972,0.025614965062536958,0.18740157480314967,0.002399973147153567,143,0.006785943854215385,75752.90388023456,0.8945711325437057,8
C6D8BZVAME,103,crossover,0.5226407466354019,0.006860240030971736,0.05909090909090908,0.00048728520038410217,0.5204508586947656,0.008801174073992946,0.09262460386055882,0.013728517722878641,167,0.03696478558641483,6200.1646945280045,0.3069711980048237,7
1KRUOREO0U,103,crossover,0.6028702602826974,0.001014324428958574,0.019379844961240345,0.0005255036474729469,0.6041270204427314,0.0030797537949313336,0.07315580042852765,0.007669844253490932,95,0.007189030767610648,67496.68025035482,0.5112353634202382,8
2BB9JEV8CS,103,mutation,0.3306134298958672,0.01139759969028259,0.07157180831573406,0.0007667575947220007,0.33214166966373515,0.006584452281339692,0.08201507718080647,0.044614885427855355,40,0.054805844969518035,97897.0339081622,0.21849301822647,4
5EKZ97X8IY,103,mutation,0.35315515470096204,0.0006116918312040198,0.057842873435077435,0.0008001987359248508,0.35636172596673976,0.007666527939018286,0.08808682933789957,0.048603651987110585,49,0.04221098953944586,140.50635861229478,0.4702652670797785,4
V42UYLO8VY,103,mutation,0.7007471991677101,0.0016182733255903983,0.003875968992248069,0.0009052994654195068,0.6881122760170837,0.011442840558123238,0.11573111573111572,0.005471267454350226,139,0.06747050981897053,63480.199157706535,0.6322461445233958,9
JG22WQ69HE,103,crossover,0.5834868151129837,0.0046922183507549335,0.04863221884498481,0.0020112457780558923,0.5812599346660302,0.030574113420804766,0.1888323643410853,0.002758011099176505,160,0.05034063930398039,6495.610743091143,0.10494002424810245,8
0ZHN5OR84Z,103,crossover,0.6430642550174137,0.0025783972125435553,0.002941176470588225,0.002331325272425855,0.6279238612619789,0.032716360370621866,0.2467161621930325,0.0020307465091300436,114,0.09784071739312916,71112.7183688475,0.6885946703775594,8
AEV2AX9ST8,103,mutation,0.7592391661156824,0.0019202477739063105,0.0,0.002809055861037746,0.7257239021850641,0.01825071736797143,0.2148148148148148,0.006612513426423106,140,0.0386933956219508,57689.89765126004,0.27180437431252746,9
LF6TJC3749,103,mutation,0.4331931737129401,0.004831591173054581,0.05698883326915671,0.0029619296493935687,0.442286880128824,0.013729656320504671,0.06495617529880482,0.006170560329394892,145,0.0399259219589871,99260.66769659605,0.16142015025032275,8
IQWK3R3YHG,103,crossover,0.6695588533650028,0.0006581494386372431,0.0029761904761904656,0.0035352063557276825,0.658342660856797,0.01892537182660504,0.18067226890756294,0.0015272556390977243,194,0.02090608307238838,97911.70112068785,0.8119366613661123,9
GCFFSTT19Y,103,mutation,0.6122889872284938,0.0016182733255903983,0.009661835748792313,0.003790792220635164,0.608745154334287,0.01396622346833724,0.10052910052910047,0.0064223057644110515,164,0.03655755600096533,92738.96927516526,0.8174650733123785,7
IVYBLKRU4X,103,crossover,0.7051294034682197,0.0019202477739063105,0.0,0.0040129369443395735,0.6795134531257199,0.0076577661928022255,0.06373239436619715,0.00963905298961687,178,0.028517989094875608,57402.24293957401,0.7846985380932383,7
4ZFMTSRW3J,103,mutation,0.8116599068284416,0.0003019744483159113,0.005681818181818232,0.004657873238965604,0.7901466009170925,0.01757606290933783,0.23051948051948046,0.014388650196920927,86,0.05233652480086308,19337.91636025058,0.8058916279825041,6
