id,algorithm,seed,creation_mode,error_val,dem_fpr_val,dem_ppv_val,dem_pnr_val,error_tst,dem_fpr_tst,dem_ppv_tst,dem_pnr_tst,max_iter,tol,lambda,l1_ratio,class_weight
ZW4SQB8T5P,nsga2,100,mutation,0.7519305308215831,0.0,0.0,0.0339204174820613,0.7626436683612293,0.0,0.0,0.0093864468864469,83,0.0182672819925667,36798.29251701003,0.4742047815072871,6
LAG58CCF2C,nsga2,108,crossover,0.3535400648445458,0.0021186440677966,0.2535714285714285,0.1114725656039904,0.2387979431001441,0.0022075055187637,0.0854368932038834,0.0246688540527402,96,0.0633639821870757,41814.15882973779,0.2960436622395836,5
7P1JE73R0C,nsga2,108,crossover,0.323456252126982,0.0699152542372881,0.2056451612903225,0.1617870310127954,0.226141393498048,0.1432119205298013,0.0619195046439629,0.0843358852837525,135,0.0594365488999601,51327.43295936936,0.2775466847552861,3
2Y8HYAIJOA,nsga2,108,crossover,0.3535400648445458,0.0021186440677966,0.2535714285714285,0.1114725656039904,0.2387979431001441,0.0022075055187637,0.0854368932038834,0.0246688540527402,96,0.0645104270396614,42695.29716064758,0.296272022007887,5
WAPVB2DAO7,nsga2,108,mutation,0.3047185806646574,0.1885593220338983,0.1138888888888889,0.2687052700065061,0.2178174613240693,0.2425496688741721,0.1111111111111111,0.2398833394094057,96,0.066784307684557,67568.13222338916,0.3307996232360329,6
5U7M8GHNKR,nsga2,108,mutation,0.3535400648445458,0.0021186440677966,0.2535714285714285,0.1114725656039904,0.2387979431001441,0.0022075055187637,0.0854368932038834,0.0246688540527402,96,0.0635623596132865,43269.42983730598,0.2703943896110709,5
OJ0Z2XBUDB,nsga2,108,mutation,0.3535400648445458,0.0021186440677966,0.2535714285714285,0.1114725656039904,0.2387979431001441,0.0022075055187637,0.0854368932038834,0.0246688540527402,96,0.0620043784333324,33287.05443686225,0.3915616281185241,5
BF0XN9N2U8,nsga2,108,crossover,0.3535400648445458,0.0021186440677966,0.2535714285714285,0.1114725656039904,0.2387979431001441,0.0022075055187637,0.0854368932038834,0.0246688540527402,96,0.0636534841188153,42198.28239116674,0.2700591954385902,5
7OK6V5WAZM,nsga2,108,mutation,0.3535400648445458,0.0021186440677966,0.2535714285714285,0.1114725656039904,0.2387979431001441,0.0022075055187637,0.0854368932038834,0.0246688540527402,96,0.0647091646699687,42685.05157359636,0.260314980501183,5
3B98NON7RM,nsga2,101,crossover,0.2451554782609889,0.0042735042735042,0.0222222222222222,0.0240384615384615,0.3423952083795812,0.0005494505494505,0.0454545454545455,0.09756600660066,88,0.0362042376412342,48764.69909170648,0.5978290756523765,6
5V8J3EG1E5,nsga2,108,crossover,0.2907466222945269,0.1324152542372881,0.1649572649572649,0.2118846237258729,0.237897644669694,0.0286975717439293,0.0483351235230934,0.0227245108761696,111,0.0487721956225953,60170.16697272004,0.3903907403726397,3
ARPFYGGW7V,nsga2,108,crossover,0.2681154066089942,0.2966101694915254,0.0495356037151702,0.3344176968119713,0.2230462414936505,0.1479028697571743,0.0079365079365079,0.1972293109733868,114,0.0424566849766356,54929.184782608594,0.4287276567459642,3
