id,algorithm,seed,creation_mode,error_val,dem_fpr_val,dem_ppv_val,num_leaves,actual_depth,actual_leaves,error_tst,dem_fpr_tst,dem_ppv_tst,num_leaves_tst,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight
XAP4H6B45S,nsga2,102,crossover,0.323720623117398,0.0079624079624079,0.0675832006035711,36,6,36,0.3165221673236588,0.0009240917808194,0.1038123543030177,36,0,6,21,372,7.0
785NSEIMUK,nsga2,102,crossover,0.3935876598508052,0.0048914048914048,0.0323854173092345,205,13,205,0.3807164773205439,0.0048219779531019,0.0341548119949242,205,1,13,22,205,8.0
3GW98O7GKS,nsga2,102,crossover,0.4243625614707702,0.0033485033485033,0.0218106995884773,119,15,119,0.409567229500056,0.0004222776135146,0.0665584415584414,119,1,15,26,119,8.0
5FQ15753N8,nsga2,102,crossover,0.2743175112708452,0.0123358123358123,0.0867204883561084,186,18,186,0.280728780625443,0.0048059119659274,0.0921612931259233,186,0,18,28,186,6.0
95KJN0VPA8,nsga2,102,mutation,0.2463799044848317,0.0099345099345099,0.1529786003470213,227,18,227,0.2413813419718112,0.0143324473238924,0.1035995110347561,227,1,24,27,227,5.0
FS7AB81LVE,nsga2,102,crossover,0.3461847845286137,0.0059052059052059,0.0667345682941837,61,7,61,0.3390281258374575,0.0037483336496944,0.0746463142218912,61,1,7,23,433,7.0
WIVS5G75XU,nsga2,102,mutation,0.3705840143922629,0.0022977022977022,0.0619383460357183,137,14,137,0.3600676207202521,0.003213395780437,0.0652836457338688,137,1,14,19,137,7.0
GCCARTE6BV,nsga2,102,crossover,0.4212490952109687,0.0017871017871017,0.0446093867146498,138,18,138,0.4069157455917992,0.000856852649311,0.062831074645322,138,1,19,23,138,8.0
VTAERF2L72,nsga2,102,crossover,0.4978261006976497,0.0005291005291005,0.0516155758077879,52,7,52,0.4666587130541262,0.0008606212142038,0.0307997557997558,52,0,7,20,227,8.0
QRTDHJ9HC6,nsga2,102,mutation,0.4225508653856102,0.0046472046472046,0.0039230416092816,88,8,88,0.4040296926403898,0.0002300808039816,0.0673659673659673,88,1,8,22,309,7.0
0CT95W1H3A,nsga2,103,crossover,0.180090196576008,0.0542355503207273,0.1025458809316538,75,8,75,0.1734380695026608,0.0486446771014703,0.10023959229205,75,0,8,18,75,3.0
YW1IIK6S4U,nsga2,103,crossover,0.4795519595011749,1.0,0.0157480314960629,40,6,40,0.4778317960004301,0.0004054368591603,0.0213759308561947,40,0,6,17,220,8.0
H5CUSFKUT2,nsga2,103,crossover,0.2091604432176055,0.0459949327616449,0.0946113045458982,361,17,361,0.1976816182954271,0.065588763844554,0.0270863570391871,361,0,17,9,361,4.0
KL5XBDXA4B,nsga2,103,mutation,0.246921544612503,0.0241269323436118,0.0763862024500322,299,20,299,0.233600540144562,0.0304908922180305,0.05206457994479,299,0,20,16,299,5.0
Y9RD3IESFO,nsga2,103,mutation,0.5068905423720267,1.0,0.0117302052785923,39,6,39,0.5034508276245152,0.0005711256408396,0.0018181818181818,39,1,6,27,821,9.0
TQ6OK3MAKQ,nsga2,103,crossover,0.4867101904086093,1.0,0.0214477211796246,22,5,22,0.478940694759877,0.0009950773239504,0.0351056578050443,22,0,5,16,127,7.0
LI25YABMEA,nsga2,103,crossover,0.1814853352611443,0.063999658229743,0.0902005342263685,139,11,139,0.172269526065407,0.0703771129570516,0.0688859543469112,139,0,11,15,139,3.0
7JA71X31S1,nsga2,103,crossover,0.2883067779201076,0.0046725078310581,0.1579064094034153,633,18,633,0.2758049561200451,0.029219981802573,0.0233506300963676,633,1,18,18,633,6.0
UG0SYBX3R4,nsga2,103,crossover,0.5029301370086946,0.0003290597928476,0.0207306869945151,57,7,57,0.4983563108593764,0.0007645866584445,4.434589800450528e-05,57,1,7,26,699,9.0
TUZ7FG8EXK,nsga2,103,mutation,0.2212075460979053,0.0398727258861311,0.078435367752317,232,13,232,0.2026506482779265,0.0486660258270458,0.0348552972197511,232,0,13,14,232,4.0
MXPIVS5L2J,nsga2,103,crossover,0.2314502105186281,0.0342974220354254,0.0888553252353606,433,17,433,0.2179193662695728,0.0189276289538595,0.1033464405892266,433,1,17,16,433,4.0
U3QT8KZSBC,nsga2,103,crossover,0.4317499761218519,0.0045916551566352,0.0436022188478105,379,14,379,0.4265506551925161,9.446338750246364e-07,0.1298583569405099,379,0,14,15,786,9.0
4YED3Y4KHK,nsga2,103,crossover,0.1848831040021086,0.0616482223709817,0.0959813304810457,197,13,197,0.1724845111443086,0.0690414006577674,0.0660532238845491,197,0,13,18,197,3.0
94WK2LN92G,nsga2,103,mutation,0.1954178281543482,0.0765402964080228,0.0863157894736842,66,7,66,0.1778582017939348,0.0723940952070033,0.0754305516945423,66,1,7,17,135,3.0
9PD315ITFX,nsga2,103,crossover,0.1879509330635957,0.0836567440310248,0.0876818496543757,46,10,46,0.1809703233891557,0.0946957674356742,0.0655714715015526,46,1,11,18,46,2.0
NVCP0K1N9B,nsga2,103,crossover,0.2878484417795001,0.0153722471253167,0.0693801327974837,440,13,440,0.2802613823133502,0.0228820552814857,0.0344562192883783,440,1,13,17,610,6.0
1H5V7XEXEP,nsga2,103,crossover,0.358469735419716,0.0074384460469044,0.0543815159199774,95,8,95,0.3368132761035205,0.0111003926654091,0.0222188013136288,95,1,8,21,325,7.0
I4GQ708J4J,nsga2,104,crossover,0.1686383374692037,0.0596581772516348,0.093654042988741,36,8,36,0.1840579602710909,0.0646638104903459,0.0610300875054939,36,0,16,26,36,3.0
KBN11OEFYV,nsga2,104,crossover,0.2732754388146218,0.0320075960610747,0.0,234,14,234,0.2813912862993267,0.023182880926994,0.0367996385231086,234,0,14,25,234,6.0
HHH5Z2TA84,nsga2,104,crossover,0.3878545438549327,1.531463926367216e-05,0.0670037926675094,82,15,82,0.3781895046889358,0.0023813958865922,0.0605099502487561,82,1,23,32,82,7.0
BKW2EJLZKI,nsga2,104,inicialization,0.2342695903476537,0.1261773128933948,0.0660199967455567,6,4,6,0.2333071787523882,0.1232745718947111,0.0575117264278362,6,1,15,31,6,2.0
4U0KNIUQLI,nsga2,104,crossover,0.5009323001587344,1.0,0.031700288184438,21,5,21,0.4927178866316241,0.0010911385737959,0.0019882434301521,21,0,5,23,334,7.0
UKW5R9RKMC,nsga2,104,crossover,0.4238019092465026,0.0003981806208554,0.0401371074745687,48,10,48,0.4173824997390507,0.0030638593065529,0.0261859582542695,48,1,19,28,48,7.0
UPDNUKXXBY,nsga2,104,crossover,0.2177938586832437,0.020552245891848,0.1052545155993431,137,18,137,0.2202169098391363,0.0379537980293668,0.029460313626024,137,0,18,29,137,4.0
T2SZEDPE7R,nsga2,104,crossover,0.4128126424227446,0.0009418503147158,0.0451429354905053,58,14,58,0.4075027361122504,0.0013761674138972,0.0482792297403452,58,1,21,30,58,7.0
SM1Z6QMNUC,nsga2,104,crossover,0.1928024433704701,0.0930823774445993,0.0798255986833461,14,6,14,0.1966696746236883,0.1005798530375242,0.0452728029112424,14,1,15,30,14,2.0
TZD6BI3TZU,nsga2,104,crossover,0.2097020055888077,0.0319386801843882,0.0738188407700185,53,15,53,0.2101594478754141,0.0329445165268553,0.0572566453644531,53,0,17,27,53,4.0
AH3MEK3JB6,nsga2,104,crossover,0.3824172966753683,0.0065470082852198,0.0369573764425633,209,16,209,0.3727768469138443,0.0021019873334789,0.0690016665770657,209,1,16,24,209,7.0
URRRUAH82N,nsga2,104,crossover,0.4045887032536039,0.0017918127938496,0.0515771028037382,33,6,33,0.4044871546042721,0.0003275824415811,0.0799267399267399,33,0,6,24,479,7.0
V1OK37HVWO,nsga2,104,crossover,0.1780213372788743,0.0780204297287777,0.0863835226387055,31,10,31,0.1837891954448051,0.078703287386149,0.0587185578376658,31,1,16,26,31,3.0
HA5AL5K0LM,nsga2,104,crossover,0.3997421913896456,0.0063862045729512,0.001639344262295,48,7,48,0.3994098616943529,0.0027844507534396,0.0534066748590711,48,0,7,26,325,7.0
1IIOJYNIID,nsga2,104,crossover,0.195611498024939,0.0616261083970167,0.0536492786709391,74,11,74,0.1928933271672775,0.0555308441349896,0.0485435199720913,74,0,15,26,74,3.0
RB1YMXPVYX,nsga2,104,crossover,0.3947344338030591,0.0013170589766758,0.0621848739495798,133,17,133,0.386818342120499,0.0032252418329201,0.0422283528747884,133,1,19,29,133,7.0
LFFKA1Q6V6,nsga2,104,crossover,0.186179302294824,0.0892001163912583,0.0853490440195642,18,7,18,0.1877380102421408,0.0899213802140205,0.062490890655359,18,0,15,28,18,2.0
1SO273OOFJ,nsga2,104,crossover,0.3910524660081005,0.0043723295097783,0.0301134034704193,58,7,58,0.3886725733822164,0.0017310483922767,0.0746753246753246,58,1,7,25,333,7.0
DFPL9Q4UEO,nsga2,104,mutation,0.1993299721211315,0.0404765915738854,0.077324554360045,193,16,193,0.2077751190572214,0.0573791156558714,0.0048266795378121,193,0,16,25,193,4.0
NYK5HDU6G6,nsga2,104,crossover,0.3197956515559488,0.0134079666753449,0.0312974262086908,145,16,145,0.3196311473406643,0.0063107793892835,0.072397954762111,145,1,17,27,145,6.0
FY9I2HWJE1,nsga2,104,crossover,0.2023002333665967,0.0369312525843453,0.0704520309783467,149,14,149,0.2080544327274675,0.0495476471872872,0.007733660284825,149,0,14,26,149,4.0
6YCOZRL27T,nsga2,104,crossover,0.3766648065947431,0.0013630028944668,0.0606712942623671,74,15,74,0.369923321942648,0.0013978456637077,0.072397254610105,74,1,22,31,74,7.0
22RKI43YRF,nsga2,104,crossover,0.1931757435439357,0.0548110939246826,0.0629825347066725,91,13,91,0.1933616363553362,0.0560198091029379,0.0481633878209537,91,0,14,26,91,3.0
DL5X4IH8Q8,nsga2,104,crossover,0.1792961176240404,0.0820175505765961,0.0847169593299624,29,9,29,0.1847966242561586,0.0863573153655434,0.0524971039440492,29,1,15,23,29,2.0
MX6CVX162Q,nsga2,104,crossover,0.2103163296152803,0.0369771965021363,0.0724842077232985,145,12,145,0.2140142556812204,0.0423400305743612,0.0251151468208412,145,0,12,25,145,4.0
NESRCXP5WP,nsga2,104,crossover,0.1976249611022821,0.0501018423511034,0.0673964633502205,43,9,43,0.1974356735276524,0.0606420937014246,0.0317712364228336,43,0,15,26,43,3.0
YHBBGBB5S3,nsga2,105,mutation,0.4985632069473265,1.0,0.0197183098591549,36,6,36,0.4823962021557055,1.8652192565235103e-06,0.0199829931972789,36,0,6,14,157,8.0
HONP7QX8PU,nsga2,105,mutation,0.4926598889691985,1.0,0.0192307692307692,56,7,56,0.479941229905265,0.0001911849737936,0.0173195876288659,56,0,7,8,195,8.0
1MP6ZUZAD4,nsga2,105,crossover,0.2751944024063582,0.0137032562900192,0.0667052086774584,444,16,444,0.2746715864458596,0.0335580922537444,0.0009490292221915,444,0,16,10,444,6.0
2FOB497MVW,nsga2,105,crossover,0.5285379791406888,0.0003377091714074,0.01104033970276,24,5,24,0.52560835723943,0.0003851677764721,0.0075870646766169,24,0,5,9,224,8.0
67MUYJGL1M,nsga2,105,crossover,0.4216264462069997,0.0051891171359881,0.002807793754786,58,7,58,0.4110532330519683,0.0042405759797064,0.0163746484966471,58,0,7,10,236,7.0
M4BLD925NH,nsga2,105,mutation,0.2758340588119408,0.025996167670372,0.0343277712231023,555,15,555,0.2781427634745779,0.0300775931210713,0.0224451578384162,555,0,15,13,555,6.0
124VELCL73,nsga2,105,mutation,0.4959309747247206,1.0,0.0194986072423398,37,6,37,0.4814378050083473,0.0001911849737936,0.0171784232365145,37,0,6,10,183,8.0
3SBMN8D5YZ,nsga2,105,mutation,0.279084653953443,0.0182169550831924,0.0604831568134319,590,16,590,0.2741783334724602,0.034518680170854,0.0084648343609572,590,0,16,10,590,6.0
G0EG4O99F5,nsga2,105,mutation,0.3963453817215814,0.0020976648972888,0.0627869500440876,39,6,39,0.3914642475278244,0.0057831123048514,0.0158218734250126,39,0,6,9,256,7.0
RGV3A168MG,nsga2,106,inicialization,0.2917284075662438,0.007202681897601,0.0909845546710212,6,3,6,0.271621194116228,0.0099589090149675,0.1341722652297968,6,0,29,13,6,3.0
5DEHO761LI,nsga2,106,crossover,0.4930061095366835,0.000230185282076,0.009172932330827,72,8,72,0.4690757602112171,0.0003438229213609,0.0405942050301514,72,0,8,15,812,9.0
OBK73O19LI,nsga2,106,crossover,0.3142413946111468,0.0066719579683041,0.0522300140252454,82,8,82,0.3017802521472554,0.0110403217704315,0.0580370800954537,82,0,8,21,619,6.0
9XV3PFE8YA,nsga2,106,crossover,0.2485028335153366,0.0334776146520787,0.0114216357525208,139,9,139,0.241799096201019,0.0403705574192956,0.0099183759261529,139,0,9,15,534,5.0
BXADHKFR2R,nsga2,106,crossover,0.316227967198504,0.0116690960207316,0.0280086088360136,58,7,58,0.3020148690046362,0.0118108862088827,0.0596947935368042,58,1,7,21,1094,7.0
QWCEFUKYFP,nsga2,106,crossover,0.3670314122985244,0.0006270329048836,0.0603543743078626,109,9,109,0.3581171783769591,0.0020166573817122,0.0755930321147712,109,0,9,21,624,7.0
PLRQNZNWB7,nsga2,107,inicialization,0.4764683013193117,0.0014251517007181,0.026393581081081,21,5,21,0.4761375070314885,0.0001604279693552,0.0591630591630591,21,0,5,34,1444,7.0
30O5XF77LQ,nsga2,107,crossover,0.4792246900660812,0.0003637105902874,0.0446693657219973,38,6,38,0.4781359306195093,0.0009056612911525,0.0282578638091947,38,0,6,25,140,7.0
GGB33CBE4X,nsga2,107,crossover,0.3278997709984872,0.0102358551838037,0.0284386208915892,91,8,91,0.3348568473743336,0.0060310826668173,0.0739366963402571,91,0,8,25,191,6.0
KCI6A3IIDI,nsga2,107,mutation,0.4142287005534735,0.0077529737052088,0.0047827496757457,132,17,132,0.4058455423766935,1.2309567459959508e-05,0.1125714285714285,132,1,17,29,132,8.0
576U15ORG8,nsga2,107,mutation,0.1870329725283902,0.0617417283675703,0.0730606127074651,114,8,114,0.1812813612548408,0.0581703745034552,0.0583546319844886,114,0,8,16,326,3.0
KECFAGQOHU,nsga2,107,mutation,0.2983009270889584,0.0142886303327209,0.0773945165391349,14,4,14,0.3036012119394629,0.0038656077748035,0.1216121699597831,14,1,4,20,224,5.0
UWIFO0FO3Y,nsga2,107,mutation,0.3466059064535843,0.0112972962942344,0.0361001317523057,40,6,40,0.3488627490464325,0.0022859472161711,0.0987525987525987,40,1,6,32,360,6.0
GXEQ27H297,nsga2,107,crossover,0.4308664825608322,0.0060346267327283,0.0182943859975793,79,8,79,0.4345382100278915,4.4596957518875865e-05,0.074500768049155,79,1,8,30,203,8.0
2ZQ9UP955V,nsga2,107,mutation,0.1967010650904098,0.0608250292267438,0.076124993616951,330,12,330,0.1962813578309176,0.0729325728307666,0.0324183918235385,330,0,12,20,356,3.0
B9D52IGZN3,nsga2,108,crossover,0.1852853271314567,0.0837818419074965,0.0254266603771302,70,7,70,0.191217893765604,0.0892700192412761,0.0353689536149572,70,1,7,19,403,3.0
5BRIEXQZFL,nsga2,108,crossover,0.1781737077270478,0.0721809337519266,0.02754286421051,120,16,120,0.1853807898537034,0.0752785234102192,0.0435825022798811,120,1,28,16,120,3.0
VYG3KBC3NU,nsga2,108,mutation,0.1802445283956156,0.0781478037718305,0.01310706401766,122,16,122,0.1881959084372468,0.0765526370913928,0.0421103698118647,122,1,29,17,122,3.0
PSUOMJPU2E,nsga2,108,crossover,0.3009797067949568,0.0237793192531358,0.0118898623279098,41,6,41,0.313876678061469,0.0041160350446047,0.1127151743092724,41,1,6,34,1746,5.0
PK3LJ47OUI,nsga2,108,mutation,0.2119427064977264,0.0419767704476985,0.0230441400304414,138,9,138,0.2174803784502484,0.0197250073963378,0.1106516949988491,138,1,9,18,1273,4.0
034RO6M7P8,nsga2,108,mutation,0.3038084575590258,0.0266248997872253,0.0363065041265995,15,4,15,0.3161867114377215,0.0010516836656466,0.1363425388721281,15,0,4,17,452,4.0
NF3QOZ782B,nsga2,109,mutation,0.1827377132209764,0.0677915580337332,0.0698854501607717,76,9,76,0.1809167653284944,0.0717338039193889,0.0538021274246383,76,0,9,10,76,3.0
FM2AOBAO36,nsga2,109,crossover,0.2734303236483736,0.0015283041069982,0.1377457404980341,8,3,8,0.2656030148604054,0.0096877735628829,0.1186390532544378,8,0,3,14,73,3.0
IMI3CQZE4B,nsga2,109,mutation,0.1974783833740353,0.0386587926397554,0.1275076826097234,38,6,38,0.1909165078293747,0.0624193496093116,0.0608099246787771,38,0,6,31,175,4.0
FRU91XFAQR,nsga2,109,mutation,0.2003765853038032,0.0371191467583082,0.1244158212698051,40,6,40,0.1924871017069933,0.0620432513049962,0.0611238548602821,40,1,6,17,181,4.0
7HK6PW40BH,nsga2,109,mutation,0.3946790139897282,0.0003101266450889,0.0736626464308384,173,10,173,0.384723301981724,0.0012014766027021,0.0796248783508802,173,1,10,25,1005,7.0
3BJBSULZ9P,nsga2,109,mutation,0.3059438677332575,0.0073345837639663,0.0683588944476339,39,6,39,0.2951702164373777,0.0079638352763535,0.0708173152877982,39,0,6,25,258,5.0
BX2NAO4VVL,nsga2,109,mutation,0.2606606474309804,0.016474281817576,0.0713493355991409,158,14,158,0.2658283464187252,0.0148595884224714,0.0608481939388345,158,0,14,15,158,6.0
Q0VC4J3DEM,nsga2,109,crossover,0.1902041564886102,0.0457077054597884,0.1032366071428571,68,8,68,0.1809719293982452,0.0590780033441253,0.0685791861555837,68,0,8,11,68,3.0
QIXJOQDAA7,nsga2,109,crossover,0.2437343124575499,0.0159298766440256,0.0839082932526084,199,17,199,0.2423174300640339,0.0288206168568001,0.0246616541353383,199,0,17,10,199,5.0
CLK5MTU8T5,nsga2,109,crossover,0.1869516820455421,0.0575875053341782,0.0801523684091012,47,10,47,0.1826743381977367,0.0606120397774906,0.0737321015868097,47,0,10,10,47,3.0
WBEZMFWTMD,nsga2,109,mutation,0.296032981050041,0.0208142826965635,0.0092618617412835,167,14,167,0.281109321586895,0.0141148026178665,0.0507479537115439,167,1,14,16,167,6.0
0R64SJ3XN7,nsga2,109,mutation,0.2016222056066126,0.0409636538660564,0.0590972014874732,74,10,74,0.2039989955069863,0.0528186529937332,0.0227797255157591,74,0,10,10,74,4.0
RYNXWWDPNK,nsga2,109,mutation,0.1854948301556053,0.0539124159822614,0.0918807183578952,79,12,79,0.1830929855037618,0.0681868078424833,0.0532282373321784,79,0,12,16,79,3.0
9JAL1MEGT6,nsga2,109,crossover,0.198919529372535,0.0343744373416581,0.0758946223803874,187,10,187,0.2031931521195422,0.0574133514898032,0.0134909305144851,187,1,10,20,242,4.0
26YREXTWAF,nsga2,109,crossover,0.190611769892392,0.0603566704519838,0.1028961175236097,46,6,46,0.1831933560497507,0.0791455342958115,0.0529478761987027,46,0,6,12,71,3.0
USPFZ89NIO,nsga2,109,mutation,0.3139521929677223,0.005794937882519,0.0704992819126468,40,6,40,0.3017431994657465,0.008170411438576,0.0694929366573141,40,1,6,18,218,5.0
F7XYDT377L,nsga2,109,crossover,0.2933844154596056,0.0043534692361456,0.0789502252619008,110,9,110,0.295012854961534,0.0062528658968694,0.079909342454706,110,0,9,33,652,6.0
UGQ1PXEBZZ,nsga2,109,crossover,0.2243653478127721,0.0268434991075441,0.043690296631473,94,14,94,0.2199500212624849,0.0335626050828852,0.0371974113326625,94,0,19,9,94,5.0
7G1LO3QE6B,nsga2,109,crossover,0.2255306415924783,0.0255604608730047,0.0460556315549475,97,14,97,0.2211105819552808,0.034727954015961,0.0317150416933932,97,0,22,9,97,5.0
MHIX8A1AXE,nsga2,109,crossover,0.2915752142372494,0.0074327609990402,0.0652859960552267,57,7,57,0.2869612031918813,0.0091291842094293,0.0668946018804654,57,1,7,27,407,5.0
GNP0NZV1XJ,nsga2,109,mutation,0.2764394663002991,0.0100211665865653,0.0594871136227416,63,7,63,0.268262428815477,0.0104270012644684,0.0752305397342012,63,0,7,23,311,5.0
LDNMQND8E5,nsga2,109,mutation,0.3013571030859417,0.0148364587010549,0.0448376062088498,14,4,14,0.2930815264925206,0.0138785832395403,0.06229340851643,14,1,4,16,73,4.0
WYH4LFXD3Q,nsga2,109,mutation,0.4816691860288217,0.002211291587097,0.0130429111777748,24,5,24,0.4860434988888911,0.0013126386630909,0.0148247978436657,24,0,5,22,290,7.0
OIVSOAIC8K,nsga2,109,mutation,0.2882694701747368,0.0039986843541639,0.0667085442609219,125,9,125,0.2902235923081709,0.0058471243764503,0.0872903098480363,125,1,9,25,409,6.0
8ZRJTXQJWD,nsga2,109,mutation,0.3039318809962501,0.0098024829979712,0.0576009501187648,26,5,26,0.2906982004573236,0.0096896262638894,0.0671310629514964,26,0,5,19,194,6.0
RV1DYE5X7P,nsga2,109,mutation,0.3144261466042805,0.005794937882519,0.0702775858909111,41,6,41,0.3024694157834339,0.008170411438576,0.0691158637029559,41,1,6,17,186,5.0
ZC5W6SC1GQ,nsga2,109,crossover,0.2673449174075513,0.0207161054614897,0.0366887718942998,162,17,162,0.2695673282978058,0.0092912955474963,0.0832435022158342,162,0,17,11,162,6.0
V0C42J1B4I,nsga2,109,mutation,0.4106313406804154,0.000528810233683,0.060428849902534,55,7,55,0.4000148071631437,0.0001037512563628,0.0764957654129859,55,0,7,24,508,7.0
MVE8NP4G3F,nsga2,109,crossover,0.258897487110859,0.0206781814031759,0.0582186907020872,189,14,189,0.2652982272578629,0.017344986822664,0.053585500394011,189,0,14,12,189,6.0
U92D2IEI3V,nsga2,109,mutation,0.2401420928904284,0.0233870933442214,0.0376390354794187,107,15,107,0.2351798599396141,0.0290197822149966,0.0258446420639453,107,0,20,10,107,5.0
311CR80MKY,smsemoa,100,mutation,0.3096963781852604,0.104841769776693,0.0912902805652747,2,1,2,0.326235880383893,0.1124493691797501,0.1051907678588673,2,1,9,24,2,2.0
PTLK3TYS6N,smsemoa,100,mutation,0.3949583788206291,0.0124326228911208,0.1082408470468171,3,2,3,0.4132861894206504,0.0051724507152559,0.1083145343216243,3,0,24,39,3,5.0
LPBP5V21J2,smsemoa,100,crossover,0.3239671901068788,0.0134764642272377,0.0747132241541014,4,3,4,0.3381542834463408,0.0059464445233054,0.0851971366047253,4,0,18,3,4,6.0
UJ0MB8X8MK,smsemoa,100,mutation,0.532606283247731,0.0002342040814057,0.0117694805194805,5,4,5,0.5335939065527837,1.0,0.0153846153846153,5,0,19,26,5,9.0
OI3MRNIYR9,smsemoa,100,mutation,0.2268158178029689,0.0923080290996833,0.0860416792753535,5,3,5,0.2404371765903953,0.1172937138242024,0.0685485190639829,5,1,8,11,5,2.0
R21F5AF5RN,smsemoa,100,crossover,0.5061019684848473,0.0007561247494641,0.0045893719806763,8,5,8,0.5076791653393582,0.0005598453236089,0.0020595394120951,8,0,17,25,8,7.0
71TLBP1B70,smsemoa,100,mutation,0.3062048602334085,0.0139983848952961,0.0682668986607614,8,5,8,0.3205292953682689,0.0053452991348401,0.0864718063618155,8,0,31,10,8,6.0
9LCJ5S588N,smsemoa,100,mutation,0.4893570019444557,0.0002074478287822,0.0203504043126685,11,5,11,0.4881150743374868,0.0015273375836708,0.0066751700680272,11,0,25,25,11,8.0
