id,algorithm,seed,creation_mode,error_val,dem_fpr_val,dem_ppv_val,dem_pnr_val,error_tst,dem_fpr_tst,dem_ppv_tst,dem_pnr_tst,max_iter,tol,lambda,l1_ratio,class_weight
7U6OS349UJ,smsemoa,101,mutation,0.3481432664742087,0.0906008230452675,0.0001828466944746,0.0960931697761472,0.3080088470131332,0.0928042081260364,0.0688838394271156,0.1596127336951839,187,0.0752459755618134,891.0146744625872,0.7828411035567036,4.0
B7JFMRM1BE,smsemoa,101,mutation,0.3463081109891455,0.0853333333333333,0.0003021479975827,0.0966140472428386,0.3232902892965317,0.079977715588723,0.0438611623071825,0.1225822779357285,171,0.0958209970715368,76705.53839502999,0.5743409604343397,3.0
844GC7S5SH,smsemoa,102,crossover,0.6235508654457764,0.0080493904345107,0.0424836601307189,0.0109932560075365,0.6271047706200434,0.0051646386012647,0.0017889087656529,0.0285711208753338,111,0.0058547458381157,20119.71392204997,0.6917883076936242,7.0
1M0AJ4UOO5,smsemoa,102,crossover,0.3372123443882627,0.0058924663957486,0.1028464236196069,0.0229684532680699,0.3601149078216765,0.0006046406167334,0.1045435123201823,0.0364650641854052,195,0.0857649824034751,13973.18858870421,0.9114910366823904,5.0
CK0W0PUG33,smsemoa,102,mutation,0.5984136901528654,0.0203735542356986,0.0218487394957982,0.0318707226987932,0.5666120765723643,0.0080366815307484,0.0041170097508125,0.0003338502627725,160,0.0775123217713315,88373.64726117394,0.2142096824346273,8.0
1I1TV8P09N,smsemoa,103,crossover,0.3324785065422297,0.0296941540843979,0.09229992426155,0.0001600397471849,0.3399259904179077,0.0486890237224278,0.04504113379152,0.0648104636591478,160,0.0593850740377421,90679.35221127192,0.8238995851906865,4.0
M6ZU1UU8SI,smsemoa,103,crossover,0.3181172092380724,0.0208594657375145,0.0801242236024843,0.0003821844708894,0.3352930845326144,0.0246862199636387,0.0557482384724909,0.0430372807017543,136,0.0821312540445123,19964.518638912512,0.0314016658656785,3.0
2BB9JEV8CS,smsemoa,103,mutation,0.3306134298958672,0.0113975996902825,0.071571808315734,0.000766757594722,0.3321416696637351,0.0065844522813396,0.0820150771808064,0.0446148854278553,40,0.054805844969518,97897.0339081622,0.21849301822647,4.0
CICT0BJ762,smsemoa,103,mutation,0.3496639575939986,0.0019047619047618,0.069104999667231,0.0051762109276095,0.3299172252057524,0.0018005388473922,0.1199707306090285,0.0819347475832438,197,0.0874708647435499,30616.26643742135,0.4967358275089532,2.0
SJF2721ABL,smsemoa,103,crossover,0.5505249850815619,0.0007123499806426,0.0318165001849796,0.0060576238635983,0.5538629413943639,3.0666111756068315e-05,0.0715056082830025,0.0212585034013605,76,0.0471417578315004,8029.972765410646,0.850943336037274,9.0
TZG76ZYEU0,smsemoa,103,crossover,0.3220647491549047,0.0023693379790941,0.0728722190029675,0.0161783463833405,0.3302308383877395,0.0123146343066173,0.0884442972849065,0.0261255818116721,122,0.0568158208663541,15738.07160146496,0.9159114993718253,2.0
S2YLZXHJ7P,smsemoa,103,mutation,0.3178523765467546,0.0180332946186604,0.0904769763987456,0.0176258700668344,0.3286966448375726,0.0094276389284384,0.0661028298590893,0.0338233977801646,195,0.0195818946114993,43403.0395044,0.7038796285152449,3.0
2OQA3ZXKXP,smsemoa,103,mutation,0.4504899745773827,0.0131939605110336,0.0250936329588015,0.0201458989217621,0.4512642651723169,0.0005257047729612,0.0572333359079323,0.0170403687790905,147,0.0531219432373235,73227.93597560009,0.394374495583037,8.0
LGKZN5RGF4,smsemoa,103,mutation,0.4044385214145513,0.0180487804878048,0.0362627197039777,0.0287952112285797,0.4058043927141099,0.0011477887542987,0.0531262173743669,0.0170627461510919,97,0.0359653597974183,3573.93596828942,0.4452776294296904,7.0
E92UOPV3OR,smsemoa,103,mutation,0.3242451550468042,0.0113511420828494,0.064794038616028,0.0337468887795416,0.3341410616130295,0.001283595820647,0.0926985580224307,0.0468470282849982,46,0.0291412283289691,5434.440521084965,0.4856386249177056,4.0
1QYW9VGPAT,smsemoa,103,crossover,0.3181931253764362,0.0056600851722802,0.0962441314553991,0.0427377784572168,0.3309560512435981,0.0431428383676866,0.0625418060200668,0.0792382742570713,190,0.0576181662712431,2736.651697893869,0.3623632820242198,4.0
60D5P4M8DP,smsemoa,103,crossover,0.3275748780785371,0.0005032907471931,0.0932029940353201,0.0432585047988037,0.3294526423638655,0.0539416905789323,0.0541217150760718,0.0835571070533477,144,0.0328902116973058,46257.7057302581,0.1567850692470966,4.0
4QYN64LO12,smsemoa,103,crossover,0.3220290099553777,0.0330778164924506,0.0527924256951102,0.0438007290168782,0.326345156996957,0.044991566819267,0.0583000695792288,0.0781361886860007,100,0.0013995429408518,4873.210613670213,0.738089114489159,5.0
42Z0RDP9ZQ,smsemoa,103,crossover,0.3229376955463088,0.0365621370499419,0.0511251161475376,0.0468319296016205,0.3265140347781914,0.0478084682277177,0.0551576775714707,0.0790145005370569,100,0.0548767535144812,66705.86007681338,0.3830435924634956,5.0
G59VNSVNCY,smsemoa,103,crossover,0.3957421251314923,0.0275416182733256,0.0339250038420163,0.0502739784925688,0.3933687184885038,0.0376798896019976,0.0108098833218942,0.0596748567848192,132,0.0874174337233683,1246.585827708794,0.9660103754839846,7.0
WVUN4L0T6S,smsemoa,103,crossover,0.315283668028917,0.071258226867983,0.0981584876089725,0.050725433898807,0.3323790460104323,0.0308895362845815,0.0815350063470363,0.0091243734335838,187,0.0117871407113918,34889.24138140974,0.1185204711391807,3.0
G5QJR8JO4P,smsemoa,103,inicialization,0.3195885805408673,0.0455594270228416,0.0503811653800831,0.0533935592362043,0.3272241539373338,0.0655334808227279,0.051429388221841,0.0920828857858933,175,0.0346169366121627,1432.9478377691912,0.4731758152993484,3.0
VYNZLV01TG,smsemoa,103,mutation,0.3238166551593224,0.1409833526906697,0.0112179487179487,0.1941353792942008,0.3345612768167904,0.1334589183624296,0.0021231422505307,0.1770721446473325,164,0.0570807416873861,54754.27418001967,0.6196283173225084,6.0
F1VD53G4UF,smsemoa,104,mutation,0.5636493535676823,0.0032691554430684,0.0164141414141414,0.0011656684650794,0.5840046441778414,0.0,0.0556211465302374,0.0030664395229983,177,0.0604746276973332,54986.65562955186,0.7545615075456547,7.0
