id,algorithm,seed,creation_mode,error_val,dem_fpr_val,dem_ppv_val,dem_pnr_val,error_tst,dem_fpr_tst,dem_ppv_tst,dem_pnr_tst,max_iter,tol,lambda,l1_ratio,class_weight
O30ESAY7HC,nsga2,109,mutation,0.3142105321690984,0.0123229852865764,0.0303030303030302,0.0098312648166224,0.3072701515721826,0.0425919732441471,0.0808316929133858,0.0716013893879506,49,0.0139769822061687,64098.5098800209,0.565088702839325,2
YZ91U6CWDY,nsga2,109,crossover,0.3142105321690984,0.0123229852865764,0.0303030303030302,0.0098312648166224,0.3072701515721826,0.0425919732441471,0.0808316929133858,0.0716013893879506,49,0.0131519308276839,81825.9927803904,0.5592995875571684,2
STB8GPJTU5,nsga2,100,crossover,0.2893922737014073,0.2096273291925465,0.0122549019607843,0.2373090315379104,0.3346025358208686,0.2422684520962856,0.0002523722996164,0.255951147870449,114,0.038001791552917,48110.269796364446,0.4164227881151401,2
OSIMF3RH9Y,nsga2,100,crossover,0.4873003452856227,0.0170807453416149,0.0294117647058823,0.0302050880495809,0.502973712061658,0.0002391200382592,0.0897435897435897,0.008103888072969,130,0.0473830719951283,46297.09578833911,0.4413276235451108,2
O9HYDWLP64,nsga2,100,crossover,0.8489693855287672,0.0005175983436853,0.0,0.0004775946998094,0.7405427440288292,0.0054997608799617,0.0,0.0074576795238463,133,0.0529316090073153,49939.36434331935,0.4251268141517096,2
U2BHK9KSCR,nsga2,100,crossover,0.425364921665697,0.0212215320910973,0.1709302325581395,9.440825461348724e-05,0.4238395050513837,0.0005180934162282,0.1128198818897637,0.0162974414470123,131,0.0484531545906087,43201.88734485185,0.4417232607621913,2
97VG2Y66T7,nsga2,101,mutation,0.3057857564874658,0.1735864900167942,0.0197683483684152,0.1945992569002124,0.3149673169284054,0.1361965896808065,0.0178823529411765,0.1475323304301926,117,0.0394310417742487,25765.05580381005,0.473208801307329,1
8G88EF8RDY,nsga2,101,mutation,1.0,0.0,0.0699531139419674,1.0,1.0,0.0,0.0552186670392622,1.0,122,0.0383577460753983,22451.71595487583,0.4300944845547381,1
F6IL91XZ2Y,nsga2,101,crossover,1.0,0.0,0.0699531139419674,1.0,1.0,0.0,0.0552186670392622,1.0,129,0.0404829971579977,30471.16013684519,0.4873104404346973,1
X75WJGKMUT,nsga2,101,crossover,0.5666877280486093,0.0030633824718542,0.010989010989011,0.0008293524416136,0.5016660617658644,0.0215383936646592,0.0088691796008869,0.0288047443838975,145,0.0411772546612332,28510.19045461305,0.4663901661884873,2
3KI6MPEJGR,nsga2,101,mutation,0.4459448354420366,0.0180537413696585,0.0211654037104782,0.0175712137296532,0.3983626128314953,0.0032559062934286,0.0519891500904158,0.0070110070948411,148,0.0444303556965235,21815.18211603355,0.365879606023377,2
NCURYLUKDK,nsga2,101,mutation,0.3409654714673836,0.0426541021334826,0.0727272727272727,0.0571257961783439,0.3124071148861201,0.0065162243840028,0.0859163824681065,0.012444692841507,132,0.0439850729727601,21706.587464264696,0.6421638952284042,2
GYDR738ZHZ,nsga2,101,crossover,0.3367233663349195,0.0564781986689059,0.0610444177671068,0.0695771408351025,0.3132299191023046,0.0036088500650739,0.0801205140510851,0.0127955536925775,132,0.0418016619033942,33051.21549132878,0.4742895073995866,2
215CVTDQEI,nsga2,101,crossover,0.3568464699818828,0.0410679853206444,0.064860681114551,0.0531006723283793,0.3375624335744804,0.0036706152251119,0.045991341991342,0.0050486702994737,148,0.0430181263693611,26823.60730157367,0.4758888772870627,2
