id,seed,creation_mode,gmean_inv,dem_fpr,actual_depth,actual_leaves,criterion,max_depht,min_samples_split,max_leaf_nodes,class_weight
IFYRYMFTNL,108,inicialization,0.41954631647518725,0.04661016949152541,13,105,0,,2,,
MUMHMF91G8,108,inicialization,0.43340162346909994,0.004237288135593209,13,104,1,13,2,105,
UYND2CWVPM,108,inicialization,0.36041749382889576,0.1302966101694915,3,4,1,13,10,4,2
HZLVP2AWLO,108,inicialization,0.4486059678757447,0.0614406779661017,9,79,1,9,3,84,7
5MG7JDLIVQ,108,inicialization,0.41551286815118926,0.09216101694915255,10,27,0,11,31,35,4
C2ZUR85ES6,108,inicialization,0.43867014099230506,0.043432203389830504,7,20,0,7,9,20,5
JZPBUESYH2,108,inicialization,0.3394768979208065,0.05720338983050849,5,15,0,5,40,55,2
6GEX311YUG,108,inicialization,0.3422024452796055,0.07521186440677965,10,30,1,10,33,59,4
4J0H94FF5M,108,inicialization,0.44336754457119065,0.21927966101694915,7,26,1,7,22,65,5
Z09L62HKEY,108,inicialization,0.3975818032270222,0.06673728813559321,12,39,1,13,23,94,4
KDERADTYDO,108,inicialization,0.3825147739238348,0.026483050847457612,9,27,0,9,32,78,3
3MQCOZT0VQ,108,inicialization,0.35998548938506225,0.1641949152542373,1,2,1,10,9,2,4
AK0Y2956YK,108,inicialization,0.34251765856568084,0.0010593220338983023,6,21,1,6,38,82,2
SNHW8W5QSF,108,inicialization,0.5428837960861626,0.1451271186440678,9,31,0,9,35,35,7
1WD8M2J057,108,inicialization,0.4779595249399866,0.2023305084745763,6,15,1,12,32,15,5
2RB0U5HEA7,108,inicialization,0.6072801816544102,0.013771186440677971,11,36,1,11,25,60,7
FW0OHIZ2UF,108,inicialization,0.3726343829406855,0.11546610169491528,6,25,1,6,23,29,3
QS3LOBW5R5,108,inicialization,0.33457827684111385,0.044491525423728806,5,24,1,5,4,45,2
NRRFI4OK11,108,inicialization,0.3629072041577489,0.11546610169491528,10,58,1,10,11,88,2
3HUR8JLUDV,108,inicialization,0.34020959154851516,0.05296610169491528,3,6,1,12,8,6,4
2GLYZPIK94,108,inicialization,0.5221894415194793,0.0063559322033898275,6,31,0,6,17,34,5
OL7E3HOS0M,108,inicialization,0.34178239571271096,0.024364406779661008,4,15,1,4,12,103,4
