id,seed,creation_mode,gmean_inv,dem_fpr,actual_depth,actual_leaves,criterion,max_depht,min_samples_split,max_leaf_nodes,class_weight
P14TI18HQS,107,inicialization,0.18875425540736546,0.1388888888888889,4,9,0,,2,,
CRUMLMJ8IP,107,inicialization,0.0,1.0,4,7,1,4,2,9,
XHEKE5MJ3R,107,inicialization,0.26620061429465725,0.2777777777777778,3,4,0,3,19,8,2
TZSTCZTKOO,107,inicialization,0.173101769405277,0.02777777777777779,2,3,1,4,32,8,7
NS45962VAY,107,inicialization,0.03923107716947716,1.0,4,6,1,4,3,8,8
H6VQAOZ8SQ,107,inicialization,0.173101769405277,0.02777777777777779,2,3,0,4,38,5,6
6PZ10I0201,107,inicialization,0.09417837268432339,1.0,3,5,1,3,8,6,9
ZPTUJ5FB68,107,inicialization,0.4008553104847219,0.3055555555555556,2,3,1,3,36,4,2
J2J0NDHETK,107,inicialization,0.26620061429465725,0.2777777777777778,3,4,1,3,29,7,1
LMWQUTAB3I,107,inicialization,0.09417837268432339,1.0,3,5,0,3,9,6,6
WID622UXWJ,107,inicialization,0.173101769405277,0.02777777777777779,3,4,1,3,17,4,4
GDCH4NRNGQ,107,inicialization,0.173101769405277,0.02777777777777779,4,5,0,4,13,7,7
419IMOYIVD,107,inicialization,0.09417837268432339,1.0,2,4,0,3,8,4,4
6Y1EM03406,107,inicialization,0.4008553104847219,0.3055555555555556,2,3,1,4,25,4,3
CEH8ACWH4W,107,inicialization,0.173101769405277,0.02777777777777779,3,4,1,3,17,4,4
CJZU00RG59,107,inicialization,0.173101769405277,0.02777777777777779,2,3,1,3,34,3,7
IU23Z4CFAL,107,inicialization,0.173101769405277,0.02777777777777779,3,4,1,3,8,4,4
068SYGR4UW,107,inicialization,0.173101769405277,0.02777777777777779,3,4,1,3,33,9,8
J5OV0IKAXF,107,inicialization,0.09417837268432339,1.0,3,4,1,4,10,4,8
LSTGAWLVV3,107,inicialization,0.173101769405277,0.02777777777777779,2,3,1,3,34,4,6
SZGOK72IOA,107,inicialization,0.28388512596056703,1.0,2,3,0,3,4,3,5
R1UIYI0VZV,107,inicialization,0.4008553104847219,0.3055555555555556,2,3,1,4,32,3,3
Y9CMTXJOO9,107,inicialization,0.173101769405277,0.02777777777777779,2,3,0,3,37,7,6
DLMORT256M,107,inicialization,0.173101769405277,0.02777777777777779,3,4,0,3,30,7,6
FR9JYW9A12,107,inicialization,0.173101769405277,0.02777777777777779,2,3,1,3,33,3,8
CNP55D03O9,107,inicialization,0.26620061429465725,0.2777777777777778,3,4,0,4,38,8,2
546G4OUBMZ,107,inicialization,0.4008553104847219,0.3055555555555556,2,3,1,4,23,6,2
HDJ52IDYJZ,107,inicialization,0.057190958417936644,1.0,3,4,1,4,9,4,6
6XVPYMVJED,107,inicialization,0.22650753184623817,0.02777777777777779,4,5,1,4,9,6,1
Z4BNI0X870,107,inicialization,0.09417837268432339,1.0,3,5,0,3,4,6,6
1YXYTASKLD,107,inicialization,0.22650753184623817,0.02777777777777779,4,5,0,4,13,8,2
5JM2C6IFYG,107,inicialization,0.21553545944726393,1.0,3,7,0,3,3,7,5
7PABGYX6V6,107,inicialization,0.173101769405277,0.02777777777777779,3,4,1,4,11,8,8
GLMO3R9GZG,107,inicialization,0.09417837268432339,1.0,3,4,0,4,6,4,6
LIVQKM6QF1,107,inicialization,0.173101769405277,0.02777777777777779,3,4,1,4,30,9,6
552DH4YKXK,107,inicialization,0.26620061429465725,0.2777777777777778,3,4,0,4,6,4,2
