id,seed,creation_mode,gmean_inv,dem_fpr,dem_ppv,dem_pnr,max_iter,tol,lambda,l1_ratio,class_weight
M8W3D6NOS5,101,inicialization,0.3081561192478185,0.2895299145299145,0.21767241379310343,0.3141025641025641,100,0.0001,1.0,0.0,
NV2EQMKF28,101,inicialization,0.31605313751823016,0.2564102564102564,0.19999999999999996,0.29567307692307687,100,0.0001,1.0,1.0,
XM4UPZ1NE1,101,inicialization,0.27690870349079033,0.39529914529914534,0.20833333333333331,0.3485576923076923,104,0.02125360037139679,65227.780707252256,0.6249139508615955,4
RZYO1EZ0A3,101,inicialization,0.49024899784208764,0.19978632478632474,0.057017543859649134,0.14423076923076922,59,0.009560515488809842,79560.5244459213,0.3709044359966771,4
QJC1LREJZX,101,inicialization,0.20618050612010086,0.23824786324786323,0.2069444444444445,0.21153846153846156,181,0.056950022291883076,16633.060289460303,0.8438550373606448,5
L7AFECW82H,101,inicialization,0.2753452610244085,0.37286324786324787,0.2986111111111111,0.3573717948717948,142,0.06102614548705841,60544.22880621495,0.4606211915033621,6
LM92IFJTVY,101,inicialization,0.49202823888028413,0.2745726495726496,0.058174800110283975,0.21875,32,0.054898824481504835,68920.54931499145,0.3503746126816797,1
RUFRJQ3N1H,101,inicialization,0.3387119034927637,0.03739316239316237,0.022340425531914898,0.02243589743589741,114,0.08004591214146414,95932.88181255992,0.2443475506873798,3
LAAZ3CVPR4,101,inicialization,0.26654870147810394,0.48076923076923084,0.3333333333333333,0.4254807692307693,139,0.0552784747574692,53534.73271355693,0.3343548925110813,8
SWXZZDO7EN,101,inicialization,0.3061959091406753,0.3878205128205128,0.20000000000000007,0.3685897435897436,47,0.012132465099325782,34249.825033476794,0.36993333715037857,5
MX69NI389U,101,inicialization,0.3782281193105337,0.4209401709401709,0.10289855072463766,0.34775641025641024,74,0.030182139190316128,25556.32013074202,0.8821160453194776,3
TCPDV22DR9,101,inicialization,0.7944485567916392,0.041666666666666664,1.0,0.09375,148,0.09508809914786849,77321.51910978729,0.46515925209796294,9
DA02RJ5DCR,101,inicialization,0.2666515770376985,0.19337606837606836,0.09444444444444444,0.17788461538461542,129,0.01220614951514887,8611.877414043487,0.6246776640271346,5
7EJ40GQAPW,101,inicialization,0.2621386210700736,0.45085470085470086,0.2127536231884058,0.3389423076923077,59,0.07965714676537901,9609.859581722973,0.2323387990410245,3
KLM2ICM76O,101,inicialization,0.37604773197382213,0.24893162393162394,0.2753036437246963,0.2844551282051282,39,0.05279759864717889,1234.8425824821443,0.9016517246593337,5
I4IHHC2FRZ,101,inicialization,0.9157848078933482,0.008547008547008517,0.001612903225806428,1.0,156,0.07003244243303365,11642.84160296941,0.6845666284170565,1
GTSPKY9YJV,101,inicialization,0.21998711575219743,0.35470085470085466,0.26201372997711675,0.2988782051282052,145,0.024090686475188874,38929.569510737805,0.2415279632019579,3
0JK525MRBM,101,inicialization,0.4969535992537495,0.19871794871794873,0.19999999999999996,0.21634615384615385,79,0.003943703216905873,31171.36765233172,0.2640311794987611,7
YIQX3QD3TF,101,inicialization,0.7937157507482413,0.0,1.0,0.0625,52,0.002202349565132573,48240.78570989469,0.9705520350091329,8
