id,seed,creation_mode,gmean_inv,dem_fpr,actual_depth,actual_leaves,criterion,max_depht,min_samples_split,max_leaf_nodes,class_weight
RO329DGO65,109,inicialization,0.3827542522886166,0.40652173913043477,15,112,0,,2,,
T7FP26R1KT,109,inicialization,0.3688717633055547,0.3565217391304347,15,107,1,15,2,112,
97UE7LAVMI,109,inicialization,0.583700371303852,0.08043478260869565,5,24,1,5,17,75,8
J1XJLCBZY4,109,inicialization,0.3857048831660488,0.2347826086956522,9,26,0,13,12,26,5
HDR3W4BD0E,109,inicialization,0.3688717633055547,0.41521739130434787,11,38,0,12,31,42,4
Q5B560TM8H,109,inicialization,0.7032672676204919,0.019565217391304346,4,13,0,4,11,31,7
JWKRJQ1362,109,inicialization,0.46160681122781433,0.18043478260869567,10,30,0,13,6,30,8
1EDECMI52G,109,inicialization,0.36544859493154247,0.2891304347826087,5,19,0,5,35,70,2
HJKHKH4YKV,109,inicialization,0.33396256109662703,0.3652173913043479,3,8,1,3,12,17,2
DJ0N8BOROR,109,inicialization,0.31411352865628916,0.41739130434782606,5,8,1,6,36,8,4
OO5EDIXPYH,109,inicialization,0.30410005779584337,0.3760869565217391,4,13,0,4,38,79,3
76KGV34BDU,109,inicialization,0.30379886758818864,0.18260869565217394,14,108,1,14,2,109,4
68UCTABKPM,109,inicialization,0.4165094551469457,0.12826086956521737,10,40,0,10,22,40,7
G3DB0DP6TT,109,inicialization,0.5047394434563515,0.13695652173913042,12,58,0,13,17,95,8
DWYRYKELMF,109,inicialization,0.4118572029808284,0.3913043478260869,10,63,1,10,3,63,6
TSV1U17T0Y,109,inicialization,0.3843412963231999,0.21956521739130433,12,43,1,13,30,78,6
UF1REEIBBR,109,inicialization,0.3789168857545404,0.11956521739130435,10,42,0,10,24,55,7
R7QHSXLRWH,109,inicialization,0.540303627687817,0.09782608695652173,5,11,1,14,17,11,6
8RMNHAFW2C,109,inicialization,0.3688717633055547,0.12173913043478263,13,72,1,13,9,107,3
8OUEZMY399,109,inicialization,0.4378587408417006,0.15434782608695652,10,24,0,14,19,24,8
3WIBP6HKW1,109,inicialization,0.273156215688369,0.31304347826086953,5,25,1,5,8,88,4
YO9XB0J14Q,109,inicialization,0.37981765941819023,0.32173913043478264,5,18,1,5,25,93,1
SIMXPCWZCR,109,inicialization,0.3690932506739105,0.48043478260869565,7,41,0,7,15,100,4
EC5R36KOOL,109,inicialization,0.34092371354851225,0.2913043478260869,10,39,0,10,22,39,2
ZYYVLESKSK,109,inicialization,0.30279583993594683,0.40652173913043477,7,29,1,7,15,29,5
D1JVFYC90R,109,inicialization,0.3271772697988482,0.21739130434782605,6,38,1,6,8,111,2
XBR9UGV2MH,109,inicialization,0.26884256485449487,0.15217391304347827,10,29,1,10,34,103,2
C91I7PANV9,109,inicialization,0.3086336561679851,0.41521739130434787,4,6,0,15,25,6,5
VZCON2JJ9R,109,inicialization,0.6710986460518431,0.006521739130434787,4,14,1,4,23,107,7
WZRVU0IA1F,109,inicialization,0.6997555154143393,0.006521739130434787,4,14,1,4,6,20,8
FEJS37RI8F,109,inicialization,0.34817355998964283,0.2847826086956522,9,64,0,9,8,99,2
NV5QHAPI6I,109,inicialization,0.2774956203479787,0.25217391304347825,6,22,1,6,35,31,3
IR0UJQI60X,109,inicialization,0.6158267337092613,0.03260869565217392,7,11,1,12,36,11,9
CZR1E8F9A2,109,inicialization,0.3570247354869074,0.3456521739130435,8,36,1,8,25,111,5
J6MSJAPRZP,109,inicialization,0.3276967839912074,0.25869565217391305,12,44,0,13,23,57,2
WSV9LWKCU3,109,inicialization,0.34795917865182513,0.13695652173913042,6,28,0,6,27,81,6
RHCCX3L3CQ,109,inicialization,0.3655587314254847,0.3652173913043478,10,50,1,10,18,73,5
W7GRFPHZNL,109,inicialization,0.3919937842827561,0.17826086956521736,9,42,1,9,25,84,7
YIU8BCG280,109,inicialization,0.37981765941819023,0.26304347826086955,6,24,1,6,25,82,1
UOQTDSJ52E,109,inicialization,0.33082233888274126,0.12826086956521743,13,46,0,14,23,77,3
5NITCP0IJC,109,inicialization,0.3170745707920667,0.14782608695652172,6,25,1,7,5,25,2
O5DL4ZTSTB,109,inicialization,0.37086795671925943,0.14565217391304347,11,23,0,11,23,23,7
WE5CXZX5BQ,109,inicialization,0.33796155801021854,0.26304347826086955,6,15,1,9,20,15,2
3IJ77UITGE,109,inicialization,0.6962843655937199,0.03260869565217392,4,6,0,10,5,6,8
