id,seed,creation_mode,gmean_inv,dem_fpr,actual_depth,actual_leaves,criterion,max_depht,min_samples_split,max_leaf_nodes,class_weight
WGAT7VSKWK,105,inicialization,0.2698652529983554,0.047386398800314214,38,2420,0,,2,,
JGZWK1Y35O,105,inicialization,0.25445976988385244,0.03330228987646093,38,2281,1,38,2,2420,
LT7QDUHWLZ,105,inicialization,0.26094760649774273,0.027397586346433078,34,915,1,34,24,1527,5
6YS7H0WSQI,105,inicialization,0.23195842825912205,0.0464863369117612,22,638,1,22,34,947,4
A9MNDLU126,105,inicialization,0.23536691087866446,0.04712009949775059,26,1537,1,26,5,1537,4
TRPX0TFHG5,105,inicialization,0.3609917372879219,0.008832508152626692,18,213,1,18,26,213,7
SNPHXL7NRR,105,inicialization,0.26201410544853543,0.03195294089643189,20,686,1,20,28,2028,5
4AKJND2UPW,105,inicialization,0.2781084778093549,0.014911273237961487,4,15,0,4,14,940,6
GOPQFRENCC,105,inicialization,0.2166834549942276,0.053282176096736564,15,408,1,15,38,1652,4
2244L4ABIT,105,inicialization,0.32662147561207244,0.01612970412511009,28,601,1,28,9,601,7
XNYC0F8226,105,inicialization,0.2849188820021209,0.02123699745304801,16,503,0,16,38,2155,6
W38GLAG78E,105,inicialization,0.21112845819844495,0.06881828568708197,20,828,1,20,18,2387,3
3UG56L8QNY,105,inicialization,0.24201773666236182,0.02758206184094642,15,459,0,15,37,506,5
0Z307UUEAP,105,inicialization,0.27200118383006133,0.038094189617005066,31,798,0,31,30,1028,5
4Q1WVCE4A4,105,inicialization,0.37263258945517785,0.010951000928328295,20,657,1,20,33,2126,8
RU1MG8QLRO,105,inicialization,0.2583501328654284,0.03813435766822976,24,1375,0,24,4,1375,5
ZHC3DCU34D,105,inicialization,0.2057103263750505,0.12357477803432437,15,565,0,15,9,1743,1
932SNU88QX,105,inicialization,0.2202584229029051,0.05215598295684465,37,1054,1,37,8,1054,4
UNWSG4V3YK,105,inicialization,0.18405024944912662,0.09417920306586372,8,113,0,8,7,760,2
YL9YZS0MDI,105,inicialization,0.2624202192369999,0.041716752755230777,30,1426,0,30,6,1426,5
FSX7HFFUCM,105,inicialization,0.24080657914422132,0.015545035823950865,20,401,1,20,6,401,5
AY9KK68RF9,105,inicialization,0.1871958759448672,0.08047594677584441,8,51,0,8,13,51,3
3N1PMVZRAE,105,inicialization,0.3623661477871746,0.01280319440146628,25,830,1,25,29,1879,8
B5DF8H7WAH,105,inicialization,0.26750540342144025,0.03835007498036228,28,712,0,32,36,2232,5
57JKTONE6T,105,inicialization,0.3116514514283173,0.01676346671109947,20,1273,0,20,8,1794,8
YJ01RPMDX6,105,inicialization,0.3578151157917462,0.015240056175763492,11,232,0,11,19,1220,7
