id,seed,creation_mode,gmean_inv,dem_fpr,max_iter,tol,lambda,l1_ratio,class_weight
J33LZW16H8,100,inicialization,0.410112316050931,0.2525252525252525,100,0.0001,1.0,0.0,
HF3QDNVOTN,100,inicialization,0.3988753504657512,0.2525252525252525,100,0.0001,1.0,1.0,
LJMWX0NZ39,100,inicialization,0.4845719824497339,0.053030303030303025,70,0.07925338024884475,37509.901820979794,0.856483359996549,6
LAZJKMKBP2,100,inicialization,0.3280385370947463,0.39015151515151514,164,0.09223938692170433,38766.066691639375,0.623872425809142,7
DP6SV7V8X4,100,inicialization,0.4242768367301404,0.2424242424242424,92,0.006288127350810667,10132.258457423273,0.29989959039916636,4
P165QJDUKD,100,inicialization,0.5255100496895735,0.07323232323232323,156,0.0706475878300399,12100.319488028648,0.050720324978788645,6
OT7NWV3AH4,100,inicialization,0.3641913354544509,0.29545454545454547,55,0.05257579276559236,72010.63109288695,0.20914567294674224,4
GZJ48C2KD4,100,inicialization,0.3091322040761685,0.26136363636363635,177,0.0048053532716317415,19812.198735999886,0.24879445997974925,2
INFHQEZC81,100,inicialization,0.4349118848700114,0.08585858585858584,105,0.03443215672431105,45421.79499280053,0.1942025617246439,6
Q0JN0ERZQG,100,inicialization,0.554608056045198,0.05555555555555558,54,0.09980657839276073,39054.2162749088,0.2714071274014991,3
TCB9SOZAFO,100,inicialization,0.5473654357205056,0.14646464646464646,74,0.06431316489778127,62636.127713722846,0.8533313355359178,8
WU2CLFBW9J,100,inicialization,0.30372203691616617,0.3535353535353535,49,0.0697296171577398,68237.34653109362,0.01365100371439143,4
ZLYY2MNK9R,100,inicialization,0.4795008889749559,0.2196969696969697,33,0.045805415648462536,74614.50657008661,0.4374548761889423,8
6HTIHODZ31,100,inicialization,0.4795008889749559,0.3232323232323232,147,0.08608830617171913,8744.275044106815,0.04666225543471203,5
BJ4GFSG9JI,100,inicialization,0.2843219145794532,0.2462121212121212,194,0.055510718270851855,14668.81432793895,0.9386748667795091,4
YG5UH4SOWO,100,inicialization,0.30372203691616617,0.32449494949494956,26,0.001518150894049295,50660.959463723695,0.548007980651612,2
D4W64N5D6Q,100,inicialization,0.49116621585489273,0.17803030303030304,25,0.052580724140656364,96298.48961837318,0.7670441352336475,7
CO3AHOXUHT,100,inicialization,0.5274912272373019,0.06313131313131312,39,0.03056480252278054,86712.12336016682,0.43762008051526047,6
UFKVJM1FFU,100,inicialization,0.5773753056550424,0.1148989898989899,129,0.03151379667702613,15247.026684930383,0.11076376917703756,8
