id,seed,creation_mode,gmean_inv,dem_fpr,max_iter,tol,lambda,l1_ratio,class_weight
BMOZVAIBKG,104,inicialization,0.6853108115139002,0.024372253609541743,100,0.0001,1.0,0.0,
JHEVXDMQZU,104,inicialization,0.6752146255635829,0.020668549905838038,100,0.0001,1.0,1.0,
KT0C328PQL,104,inicialization,0.3482599739485732,0.10188323917137473,175,0.004002710026635392,3832.5823012820188,0.7856005266442624,2
KQ90VEW8MG,104,inicialization,0.6381349558307776,0.04290646578782172,27,0.06679099831394264,80554.71334627543,0.5475907361308185,6
OJL7LC8YCJ,104,inicialization,0.3808912093852572,0.0014124293785310604,103,0.021286556700774745,44232.177609941435,0.0621591072828106,2
IPHE490948,104,inicialization,0.3912293257643886,0.24143126177024488,54,0.043203777236456097,2587.9890844729202,0.7631916231950118,1
577BBQBM52,104,inicialization,1.0,0.0,42,0.01935353560796468,24395.90141554236,0.08767422149405124,8
TGKEA0NKYV,104,inicialization,1.0,0.0,117,0.023999412697273636,18606.70916996143,0.8549604805589534,8
FMDY6O67P4,104,inicialization,0.741291403921604,0.009008160703075958,55,0.04884646821164895,7164.095426408089,0.8846093512359138,6
ZO9EC5DZNY,104,inicialization,0.6661449894595834,0.029143126177024477,130,0.09148287962481405,44189.34809029517,0.0720074616262334,5
6WCK3AL9R1,104,inicialization,0.8837523612561807,0.0,180,0.02627411083463495,52793.338533991104,0.4535693603562002,7
KK5HTDTAE2,104,inicialization,0.47368373125594554,0.0641399874450722,80,0.024514660182344748,54192.79121170005,0.10846063769216285,3
ERGUU4216N,104,inicialization,0.7831075719527947,0.002652228499686127,131,0.023444646493290377,56761.61419772825,0.159940824701429,6
J1TONPG7XJ,104,inicialization,1.0,0.0,46,0.07356039672308869,80589.22081509612,0.331007749795724,3
AS3LNE9SLA,104,inicialization,0.38229009414455484,0.2744193345888261,187,0.029573751329813457,76393.2763502197,0.6163295286533157,2
H8PF0XPK7M,104,inicialization,1.0,0.0,197,0.011838363828273153,51756.227429317136,0.6755340644950576,8
4Q1U4D2RDZ,104,inicialization,0.36154302897241464,0.1261927181418707,77,0.08997434242230777,80923.36351396934,0.783386306204234,4
VQ8ICTA5D9,104,inicialization,0.7989247234333341,0.00423728813559322,112,0.0944958457504233,57550.68860016523,0.7879744907874319,7
CRH5FFV0JN,104,inicialization,0.3483298379197508,0.08341180163214065,79,0.05739545309824597,87841.93772453873,0.3598500740176199,2
QAFH2OFZ67,104,inicialization,0.39031755558041714,0.07267733835530445,27,0.028482416498872797,17814.042215568097,0.591677934496845,3
XHNOBNCLZ9,104,inicialization,0.3528590316303748,0.07019774011299434,77,0.06523273347292412,79531.15021709449,0.6890274732146434,2
PGLL55FCO9,104,inicialization,0.5973968293310281,0.057736974262397996,65,0.05142403885583253,90421.58327508738,0.18313161151752777,5
ICZO6JAMSW,104,inicialization,0.7684466383804013,0.0068895166352793465,56,0.08786721927587467,9718.869469597414,0.15153943634626443,6
N185YE7M2E,104,inicialization,0.5318087671433976,0.03709981167608287,142,0.008545582160700477,48255.55862527599,0.04098823896837511,4
LR5SWGB96I,104,inicialization,0.40511945854664255,0.17846829880728188,91,0.012543220397266531,65356.22054810517,0.8244255135548244,1
FTXXHF8045,104,inicialization,0.34547848630547073,0.3232423101067169,122,0.027753730652741802,95870.69862884573,0.2831510904410275,2
HIBU8N8EYX,104,inicialization,0.8356010126946427,0.0,96,0.0016459367335784948,24408.03505099611,0.9355759150531304,7
P5Q49CAMTE,104,inicialization,0.33740330155583953,0.17926867545511616,66,0.04521354326180074,86935.33222836746,0.9234418760491023,2
ODZE96XNIE,104,inicialization,0.9178005063473214,0.0,192,0.09642409086399673,69145.26620520023,0.8544419741551046,8
0CRKY1QEC9,104,inicialization,0.7993327223858057,0.004770872567482737,110,0.010788689052271785,85540.82569391774,0.9197235274685063,4
W5A4HVJ3LY,104,inicialization,0.44972969681165653,0.13245448838669177,110,0.05905117500176623,48590.42715815263,0.6690953041038981,2
4XGFPNFO4P,104,inicialization,0.6740950587328681,0.02172002510985562,120,0.08498117417549819,56501.29241347534,0.3408321316283496,4
BKW2EJLZKI,104,inicialization,0.3525636009058465,0.11989956057752671,176,0.03921435965690906,77266.78689046523,0.0017273312585318612,2
JR67KZ94R8,104,inicialization,0.4064527061520379,0.1832234777150032,69,0.08733832850274145,64489.21948912225,0.35337509125063427,1
O427L9D5JJ,104,inicialization,0.360395909500292,0.186519146264909,185,0.0318341638773668,33903.7495376213,0.5949293301763158,2
QNGD6U6XKN,104,inicialization,0.3658937234064795,0.11886377903327058,131,0.060730495524141025,42849.88163588745,0.903707860167375,3
3Y5980I14O,104,inicialization,0.34653670460432684,0.12732266164469552,149,0.08155971462995489,57149.30386857151,0.6941455168650975,3
J4DF4K2T8J,104,inicialization,0.370035922582985,0.12671060891399874,138,0.025622468594820955,59471.40821115165,0.2830953876502189,2
C4HK6M2ONS,104,inicialization,1.0,0.0,74,0.044449726687910814,66289.65061920778,0.6940650138389639,9
NN9Q7ZEBQ0,104,inicialization,0.3876052593110022,0.12773069679849341,164,0.007778829087360465,53586.25094369595,0.41627014680336727,3
RQZJSD1EF8,104,inicialization,0.561226668014498,0.02231638418079096,138,0.012957021456440997,41537.521927923095,0.7517613207586393,4
6XV2J48TIE,104,inicialization,0.37267950989579324,0.1373038292529818,128,0.09152900804713017,76727.48102142461,0.08141124690171675,2
YMNL6LAGR4,104,inicialization,0.3499107659415873,0.2172944130571249,127,0.0980676871271192,19440.2629948367,0.5341757565479048,2
0UJ39XV0YK,104,inicialization,0.36483192861245217,0.12410546139359696,32,0.005403788790979773,35751.83314057161,0.5336998768361605,2
A7RSRF00AG,104,inicialization,0.729218448201605,0.009541745134965474,187,0.04236638561955082,70443.4643393493,0.45978682305368757,5
THHJZ7NRTG,104,inicialization,0.46932446619185475,0.07898618957940994,20,0.043587409555969236,60304.22392149647,0.5211807172314545,4
G2L5197OXX,104,inicialization,0.8164442254464119,0.00423728813559322,142,0.058693180890749895,63915.567910127436,0.9455981684662847,7
NGX54VXZEM,104,inicialization,0.525088529527673,0.07365034526051475,37,0.08236268190088679,9369.65523112493,0.4981321597752868,6
9MR4P8UIS0,104,inicialization,0.3716062490766948,0.06850282485875708,146,0.0580180679143108,78375.66475836198,0.7641097031383784,3
2SS3XTWUSQ,104,inicialization,0.35052738948076356,0.16293157564344007,64,0.06490285953318958,6782.653177270398,0.6058719379028027,1
HIBU8N8EYX,104,inicialization,0.8356010126946427,0.0,96,0.0016459367335784948,24408.03505099611,0.9355759150531304,7
BAQGQYI78J,104,crossover,0.7692345051138014,1.569365976145619e-05,40,0.05165079520733516,82726.41212688014,0.6575469525663865,4
OJL7LC8YCJ,104,inicialization,0.3808912093852572,0.0014124293785310604,103,0.021286556700774745,44232.177609941435,0.0621591072828106,2
KEH1Z9F6AS,104,crossover,0.3766476515159318,0.054190207156308845,98,0.05757279658490145,81274.13439027747,0.5597459320938726,2
9MR4P8UIS0,104,inicialization,0.3716062490766948,0.06850282485875708,146,0.0580180679143108,78375.66475836198,0.7641097031383784,3
XHNOBNCLZ9,104,inicialization,0.3528590316303748,0.07019774011299434,77,0.06523273347292412,79531.15021709449,0.6890274732146434,2
CRH5FFV0JN,104,inicialization,0.3483298379197508,0.08341180163214065,79,0.05739545309824597,87841.93772453873,0.3598500740176199,2
KT0C328PQL,104,inicialization,0.3482599739485732,0.10188323917137473,175,0.004002710026635392,3832.5823012820188,0.7856005266442624,2
3Y5980I14O,104,inicialization,0.34653670460432684,0.12732266164469552,149,0.08155971462995489,57149.30386857151,0.6941455168650975,3
P5Q49CAMTE,104,inicialization,0.33740330155583953,0.17926867545511616,66,0.04521354326180074,86935.33222836746,0.9234418760491023,2
4N7X8K2DJ2,104,crossover,0.33474932436983884,0.2570778405524168,90,0.03262909425521537,26395.530912575057,0.5548975682592994,2
6WCK3AL9R1,104,inicialization,0.8837523612561807,0.0,180,0.02627411083463495,52793.338533991104,0.4535693603562002,7
KBPWG5IKW9,104,mutation,0.7829606756081207,0.0005335844318895165,24,0.036384608506547025,48880.65173330524,0.5615045193163292,5
VBZI1BPH2W,104,mutation,0.6199452520718317,0.003735091023226618,115,0.07172355390953378,22440.321127705647,0.7873736399563659,5
6UHHH6XC8C,104,mutation,0.5905786438507026,0.007988072818581292,130,0.056501390703672036,56258.74639146575,0.6086163206709331,3
ELQD3KW24K,104,crossover,0.5816025118678101,0.016980539861895794,75,0.03915543651088979,32462.685142641214,0.47150496939708286,5
RQZJSD1EF8,104,inicialization,0.561226668014498,0.02231638418079096,138,0.012957021456440997,41537.521927923095,0.7517613207586393,4
WTBLH1SHPA,104,crossover,0.526471098605338,0.023901443816698065,61,0.04746291125131611,48688.75155962811,0.9089380012487764,4
G4NTR14DBO,104,crossover,0.5110122137038686,0.026537978656622725,89,0.07312175236793954,64771.169005099706,0.7266950619690298,4
GYHF0MPSEO,104,mutation,0.4452139403891664,0.03188951663527935,72,0.016092800425989033,29071.518869992207,0.44691885600566966,2
2V88D30CSL,104,crossover,0.4218406530249247,0.03295668549905839,105,0.07617583887117327,62107.08268051049,0.7667483640713478,2
R2HR9JP96A,104,mutation,0.42139194566442684,0.036660389202762086,115,0.04737776633295488,66622.44980495103,0.731900173506823,3
PDY8TSM7GD,104,mutation,0.40656010914525087,0.05414312617702449,77,0.026439424519137934,32838.85573445669,0.30830116477865005,3
QAFH2OFZ67,104,inicialization,0.39031755558041714,0.07267733835530445,27,0.028482416498872797,17814.042215568097,0.591677934496845,3
X4O6H7YO5L,104,crossover,0.3579659721883347,0.11351224105461394,86,0.042099194207256566,58601.40744342236,0.3103200029909404,2
BKW2EJLZKI,104,inicialization,0.3525636009058465,0.11989956057752671,176,0.03921435965690906,77266.78689046523,0.0017273312585318612,2
2SS3XTWUSQ,104,inicialization,0.35052738948076356,0.16293157564344007,64,0.06490285953318958,6782.653177270398,0.6058719379028027,1
YMNL6LAGR4,104,inicialization,0.3499107659415873,0.2172944130571249,127,0.0980676871271192,19440.2629948367,0.5341757565479048,2
FTXXHF8045,104,inicialization,0.34547848630547073,0.3232423101067169,122,0.027753730652741802,95870.69862884573,0.2831510904410275,2
ODZE96XNIE,104,inicialization,0.9178005063473214,0.0,192,0.09642409086399673,69145.26620520023,0.8544419741551046,8
ITBFB9SF3L,104,mutation,0.85781830841075,0.0015850596359070937,47,0.0327228997255652,33336.370012138796,0.7144312069359063,5
ERGUU4216N,104,inicialization,0.7831075719527947,0.002652228499686127,131,0.023444646493290377,56761.61419772825,0.159940824701429,6
920W06S1KP,104,mutation,0.728848780381975,0.005304456999372254,98,0.04092859462121591,34783.0979087886,0.5198771122643434,5
BQXHPO4284,104,crossover,0.666841246756626,0.006387319522912743,86,0.04104267091321943,23853.988640230436,0.09309972835433522,5
GN6KOG92LP,104,crossover,0.6645260086630358,0.014312617702448212,111,0.04737221880461426,68294.2747724926,0.8329629688830418,5
09GKBE1NRP,104,crossover,0.6562275458170449,0.027024482109227872,87,0.029220742835811712,57864.81335837526,0.47652302004343267,
HZHZ5E0U96,104,crossover,0.4798358211782904,0.03236032642812303,23,0.03568521754829501,29237.614403759326,0.5513541324119703,3
N7VUICTIJ2,104,mutation,0.47063019662720207,0.04985875706214689,52,0.06035374636840822,84763.63344776275,0.8134856596135344,4
CDTDY7TRP0,104,mutation,0.4600535062892639,0.05409604519774011,108,0.02799006995116392,27413.651653753426,0.6823780316446694,4
9KG5FOFZBW,104,mutation,0.4434358935621834,0.06574074074074074,79,0.08610671084195032,32122.086840648695,0.2393194859082684,4
DR9C3A79VC,104,crossover,0.36529803865643196,0.11674513496547398,131,0.044934012494508714,58026.272203803084,0.5617107081806869,3
