id,seed,creation_mode,gmean_inv,dem_fpr,actual_depth,actual_leaves,criterion,max_depht,min_samples_split,max_leaf_nodes,class_weight
RO329DGO65,109,inicialization,0.26738990081352654,0.03699190622620885,36,2427,0,,2,,
T7FP26R1KT,109,inicialization,0.25944391321932503,0.03189767734636502,36,2289,1,36,2,2427,
97UE7LAVMI,109,inicialization,0.4749327969705047,1.0,9,120,1,9,17,1610,8
J1XJLCBZY4,109,inicialization,0.24673362288757772,0.032178740694428484,27,527,0,31,12,527,5
HDR3W4BD0E,109,inicialization,0.23435158429248693,0.0639445699128243,29,799,0,29,31,877,4
Q5B560TM8H,109,inicialization,0.4845835653791274,1.0,6,41,0,6,11,638,7
JWKRJQ1362,109,inicialization,0.3203465920959139,0.019334889991876457,29,621,0,31,6,621,8
1EDECMI52G,109,inicialization,0.19754707183366604,0.07368254656861703,9,137,0,9,35,1511,2
HJKHKH4YKV,109,inicialization,0.2343843438841926,0.09374720886019422,4,15,1,4,12,337,2
DJ0N8BOROR,109,inicialization,0.20983718193203293,0.0399528182182923,11,134,1,11,36,134,4
OO5EDIXPYH,109,inicialization,0.19028564474446952,0.06122467062778139,6,41,0,6,38,1697,3
76KGV34BDU,109,inicialization,0.2659834857125303,0.05370259315495557,33,2319,1,33,2,2354,4
68UCTABKPM,109,inicialization,0.3186885871425871,0.011235090883056374,22,843,0,22,22,843,7
G3DB0DP6TT,109,inicialization,0.3417855467566301,0.008631090355663867,31,1253,0,31,17,2058,8
DWYRYKELMF,109,inicialization,0.27306864734431513,0.029672917402109852,22,1347,1,22,3,1347,6
TSV1U17T0Y,109,inicialization,0.289970220863103,0.032428614162757295,31,817,1,31,30,1683,6
UF1REEIBBR,109,inicialization,0.3255928038932858,0.013167445704799129,22,903,0,22,24,1181,7
R7QHSXLRWH,109,inicialization,0.28294155255459175,0.022987650225346885,19,203,1,34,17,203,6
8RMNHAFW2C,109,inicialization,0.24218368806922486,0.057482593920525335,30,1536,1,30,9,2325,3
8OUEZMY399,109,inicialization,0.3424055011696573,0.014006382583571154,29,490,0,33,19,490,8
3WIBP6HKW1,109,inicialization,0.21933901676568757,0.038631855925439176,9,150,1,9,8,1892,4
YO9XB0J14Q,109,inicialization,0.23044467454407025,0.07958026928207984,9,133,1,9,25,1998,1
SIMXPCWZCR,109,inicialization,0.22190523568717757,0.0467206676902618,14,527,0,14,15,2170,4
EC5R36KOOL,109,inicialization,0.21214798681561176,0.07106507768406636,21,753,0,21,22,818,2
ZYYVLESKSK,109,inicialization,0.239686443111102,0.03582476674931985,14,496,1,14,15,590,5
D1JVFYC90R,109,inicialization,0.1983466892102831,0.06857272274890586,12,351,1,12,8,2407,2
XBR9UGV2MH,109,inicialization,0.2092870459874545,0.08193404191069203,23,672,1,23,34,2226,2
C91I7PANV9,109,inicialization,0.22710540060904394,0.024949068344115116,14,92,0,35,25,92,5
