id,seed,creation_mode,gmean_inv,dem_fpr,actual_depth,actual_leaves,criterion,max_depht,min_samples_split,max_leaf_nodes,class_weight
JWK9LYS1C7,102,inicialization,0.39388043835241615,0.04653798061894343,29,1179,0,,2,,
87LY2O6IFD,102,inicialization,0.3971691099256134,0.0994060643951235,29,1143,1,29,2,1179,
L26O77J504,102,inicialization,0.42375655143939195,0.08750390747108473,9,168,1,9,5,394,7
611ZIKXNEP,102,inicialization,0.42435890766592876,0.12490622069396687,14,282,1,14,23,521,6
RU4826NZPN,102,inicialization,0.5338560603053462,0.04281025320412629,26,409,1,27,26,630,9
7DZH4LTE7Y,102,inicialization,0.34923733672507906,0.15375898718349484,14,205,1,14,36,205,4
MKO70IJ48O,102,inicialization,0.482189153511275,0.06987339793685525,9,138,0,9,12,138,7
A0RUR20P1M,102,inicialization,0.4338250211460295,0.11405126602063143,8,28,1,25,28,28,3
3NOQFKY4IA,102,inicialization,0.5236107365411553,0.04245858080650203,14,330,0,14,9,504,9
PKEH4HKRKL,102,inicialization,0.4856719959589074,0.08027508596436383,5,29,1,5,9,1120,2
2Z4EV8I33P,102,inicialization,0.46247157334779254,0.06051891216005001,22,598,1,22,12,1154,8
J4MEF9M2BQ,102,inicialization,0.40148703777460015,0.01560643951234758,17,345,1,17,25,557,3
LQ9FGHNJEL,102,inicialization,0.44982897832109636,0.11997499218505783,13,233,1,13,26,498,7
4RWQ2PN4NZ,102,inicialization,0.4518585593792456,0.06891997499218505,21,520,0,21,15,575,7
FD3NB2BHT7,102,inicialization,0.4280518318559837,0.0928102532041263,4,16,1,4,37,1139,7
D2M2YOQULR,102,inicialization,0.49784162487334227,0.04245858080650203,24,363,1,24,28,1079,8
MSFH9QS6MN,102,inicialization,0.443970824958976,0.09588152547671147,20,282,0,22,23,282,6
RAN2ZPKZ56,102,inicialization,0.430672796270132,0.04991403563613628,17,335,0,17,19,335,2
7PV0GZF1F5,102,inicialization,0.4674840107336715,0.07148327602375741,13,221,0,13,35,1053,7
SAU56CLMNY,102,inicialization,0.3874639242781791,0.1441231634885902,13,293,0,13,22,1074,5
F67SC5YX1C,102,inicialization,0.4212582394451396,0.13469052829009062,26,306,1,26,30,410,6
8XRSGPRWMK,102,inicialization,0.39579680662790473,0.10224288840262581,7,64,1,7,38,452,6
LP0XKSX8Z3,102,inicialization,0.6147167997789313,0.030509534229446706,7,65,0,7,34,386,8
9XLCHMPA03,102,inicialization,0.4184334808427407,0.06094873397936851,17,604,1,17,8,722,6
5X4BKNK0MM,102,inicialization,0.3557551967272814,0.09253673022819633,8,105,1,8,15,107,5
4IL9EGDUYT,102,inicialization,0.4768820408729799,0.05546264457643013,12,209,0,12,22,209,7
VTO35UINSF,102,inicialization,0.5573244948637577,0.03820725226633323,12,209,0,12,25,816,8
R5P71CYGB0,102,inicialization,0.5425466150976921,0.005150046889653037,16,265,1,16,34,1038,1
NO8L2KXH43,102,inicialization,0.40754225034099223,0.12392935292278834,23,967,1,23,4,1092,4
NG302YES4V,102,inicialization,0.4666367293875715,0.06293372929040325,23,568,1,23,9,568,8
G4PT5A6ZLP,102,inicialization,0.5317297877666662,0.10502500781494217,8,126,1,8,3,855,2
IBOMVL71ZR,102,inicialization,0.3802283479067964,0.0486792747733667,16,272,1,16,33,996,3
LOA6ZN77BG,102,inicialization,0.4182611752122959,0.023655829946858442,20,509,1,20,9,509,2
YODQHUJBNZ,102,inicialization,0.4422719772842504,0.0928102532041263,7,65,1,7,33,1010,7
CPEQUIM2QX,102,inicialization,0.390278871286878,0.09864801500468895,10,207,0,10,14,231,6
ZV81B7Y20M,102,inicialization,0.4239782982398196,0.08911378555798687,9,137,1,9,17,1062,7
OMT3280N1N,102,inicialization,0.44220089290686304,0.07714129415442325,9,78,1,9,33,78,7
7QQBRYKI8R,102,inicialization,0.49452982588682115,0.07943107221006565,23,355,1,28,14,355,9
WU933YCXAH,102,inicialization,0.409592486273349,0.11346514535792435,26,462,1,26,19,750,5
5SKHZYG65Y,102,inicialization,0.4052749689836477,0.080368865270397,19,461,0,23,15,461,4
Y4QVM5MDMX,102,inicialization,0.4231891917112326,0.0857689903094717,12,153,1,12,16,153,7
1IOYLAQFWW,102,inicialization,0.41536047020814726,0.012363238512034913,22,458,1,22,5,458,1
XHATSLHXL7,102,inicialization,0.6062206153957868,0.024171616130040638,10,125,1,10,35,599,8
2RB2IAI9WC,102,inicialization,0.49019724123616015,0.0770396999062207,4,8,0,18,34,8,7
IB5KYZAGJ6,102,inicialization,0.4623179279461548,0.0577133479212254,9,145,0,9,22,488,2
1NATSTLIQK,102,inicialization,0.4190966711149472,0.10063301031572368,7,77,1,7,12,143,6
OSYGJ98641,102,inicialization,0.42703601934180435,0.045537668021256694,20,388,0,28,23,593,2
C4DQDYTUTC,102,inicialization,0.5682978803406031,0.02806345733041571,15,197,0,15,30,197,1
2OBCFSEIE2,102,inicialization,0.35909740469240425,0.13906689590497032,4,16,1,4,4,332,5
YZZ0DS9G21,102,inicialization,0.42365526448638546,0.12154579556111289,11,77,1,18,36,77,3
29C5B2I481,102,inicialization,0.4525562053719141,0.07875117224132543,6,48,0,6,15,1115,7
7GYYDLVI1V,102,inicialization,0.3819045589005552,0.14354485776805248,17,246,0,17,28,246,5
