id,seed,creation_mode,gmean_inv,dem_fpr,actual_depth,actual_leaves,criterion,max_depht,min_samples_split,max_leaf_nodes,class_weight
BMOZVAIBKG,104,inicialization,0.35513181319359655,0.013888888888888895,16,114,0,,2,,
JHEVXDMQZU,104,inicialization,0.42841925727457764,0.10648148148148151,16,109,1,16,2,114,
KT0C328PQL,104,inicialization,0.32140009173458073,0.17592592592592599,4,15,1,4,3,90,2
KQ90VEW8MG,104,inicialization,0.407386739778398,0.125,11,31,0,12,33,63,6
OJL7LC8YCJ,104,inicialization,0.31229096054819594,0.19444444444444448,4,9,0,6,19,9,2
IPHE490948,104,inicialization,0.32580013753675796,0.21759259259259256,9,60,0,9,3,87,1
577BBQBM52,104,inicialization,0.6052289830241386,1.0,6,12,0,6,11,12,8
TGKEA0NKYV,104,inicialization,0.5871385880776148,1.0,6,31,1,6,9,98,8
FMDY6O67P4,104,inicialization,0.35744355276848405,0.24537037037037038,9,66,0,9,5,101,6
ZO9EC5DZNY,104,inicialization,0.33641812178834396,0.3101851851851852,5,10,1,15,19,10,5
6WCK3AL9R1,104,inicialization,0.43317261000963436,0.08796296296296297,6,24,1,6,22,53,7
KK5HTDTAE2,104,inicialization,0.326402370673882,0.21296296296296302,5,14,0,6,23,14,3
ERGUU4216N,104,inicialization,0.4112802796823355,0.1111111111111111,6,20,1,6,24,20,6
J1TONPG7XJ,104,inicialization,0.4171693569813282,0.037037037037037035,12,33,0,13,33,39,3
AS3LNE9SLA,104,inicialization,0.33286001650646246,0.2407407407407407,7,26,1,7,31,71,2
H8PF0XPK7M,104,inicialization,0.7337530359094289,1.0,5,17,1,5,22,78,8
4Q1U4D2RDZ,104,inicialization,0.40693035676102784,0.0046296296296296224,12,32,0,15,33,90,4
VQ8ICTA5D9,104,inicialization,0.4446248489160157,0.04166666666666667,15,42,1,15,24,90,7
CRH5FFV0JN,104,inicialization,0.34731241604341656,0.11111111111111116,10,27,0,10,35,42,2
QAFH2OFZ67,104,inicialization,0.38630351424879683,0.17592592592592596,7,46,0,7,9,68,3
XHNOBNCLZ9,104,inicialization,0.35188835738068913,0.12962962962962965,11,31,0,11,32,79,2
PGLL55FCO9,104,inicialization,0.33489088874822204,0.14351851851851855,10,23,0,10,36,23,5
ICZO6JAMSW,104,inicialization,0.404426501422543,0.3425925925925926,10,19,0,14,6,19,6
N185YE7M2E,104,inicialization,0.317821163207209,0.2870370370370371,4,7,1,4,20,7,4
LR5SWGB96I,104,inicialization,0.46069027604262647,0.19444444444444453,5,18,0,5,27,94,1
FTXXHF8045,104,inicialization,0.3306331737739403,0.25925925925925924,7,20,1,7,38,34,2
HIBU8N8EYX,104,inicialization,0.5887801906501444,0.013888888888888888,3,8,0,3,11,107,7
P5Q49CAMTE,104,inicialization,0.34731241604341656,0.11111111111111116,9,26,0,9,35,105,2
ODZE96XNIE,104,inicialization,0.521286446121831,0.05092592592592593,11,37,1,16,28,98,8
0CRKY1QEC9,104,inicialization,0.34596656028935324,0.2824074074074074,4,12,0,4,35,105,4
W5A4HVJ3LY,104,inicialization,0.34834958114164594,0.1157407407407407,11,53,0,11,20,77,2
4XGFPNFO4P,104,inicialization,0.3621982082644126,0.03240740740740744,12,40,1,14,23,40,4
BKW2EJLZKI,104,inicialization,0.35188835738068913,0.18055555555555558,1,2,1,8,31,2,2
JR67KZ94R8,104,inicialization,0.3603978509331687,0.22685185185185192,13,42,0,14,27,42,1
O427L9D5JJ,104,inicialization,0.3033009183373281,0.21296296296296302,7,34,1,7,15,69,2
QNGD6U6XKN,104,inicialization,0.34949237271176203,0.037037037037037035,11,55,1,11,18,103,3
3Y5980I14O,104,inicialization,0.3477270841818153,0.02314814814814814,13,42,1,14,24,80,3
J4DF4K2T8J,104,inicialization,0.340405476777638,0.2129629629629629,6,23,1,6,25,34,2
C4HK6M2ONS,104,inicialization,0.7092236842504778,0.08796296296296297,9,24,0,9,27,80,9
NN9Q7ZEBQ0,104,inicialization,0.3803803009679474,0.18518518518518517,4,14,1,4,22,49,3
RQZJSD1EF8,104,inicialization,0.30602468948691586,0.21296296296296297,5,22,1,5,18,86,4
6XV2J48TIE,104,inicialization,0.36209216423811896,0.18518518518518517,5,11,1,15,31,11,2
YMNL6LAGR4,104,inicialization,0.2866077015914936,0.0,12,62,1,16,9,62,2
0UJ39XV0YK,104,inicialization,0.3591300555383442,0.1527777777777778,4,15,0,4,16,62,2
A7RSRF00AG,104,inicialization,0.378418439491939,0.08333333333333333,9,32,1,9,29,53,5
THHJZ7NRTG,104,inicialization,0.40693035676102784,0.0046296296296296224,9,33,0,9,25,60,4
G2L5197OXX,104,inicialization,0.48402154479691095,0.06944444444444445,11,37,1,11,26,108,7
NGX54VXZEM,104,inicialization,0.33641812178834396,0.2592592592592593,14,58,0,14,6,58,6
9MR4P8UIS0,104,inicialization,0.35870801404086516,0.09259259259259262,11,29,1,11,32,88,3
2SS3XTWUSQ,104,inicialization,0.33999540864774236,0.24074074074074076,11,70,0,11,5,70,1
12V88D30CS,104,inicialization,0.3543979956258283,0.17129629629629628,10,24,0,12,38,50,3
M54NG98JF9,104,inicialization,0.3591300555383442,0.08796296296296297,12,34,1,12,30,41,3
8CV7YWAXU4,104,inicialization,0.7357932725966373,0.023148148148148147,7,11,0,10,4,11,9
K1M4SB8BQX,104,inicialization,0.3836639472900114,0.08333333333333334,6,22,0,6,20,103,6
846HJXLX0N,104,inicialization,0.41844736850095565,0.18981481481481483,10,18,0,10,6,18,7
EFWTDPDY8T,104,inicialization,0.6776708143898479,0.013888888888888888,10,14,0,16,22,14,8
C9VUQO6UG5,104,inicialization,0.341021057428049,0.2777777777777778,10,50,0,10,14,96,6
NZ33PDCXTW,104,inicialization,0.3379488778714378,0.1388888888888889,11,26,1,11,35,33,3
2SDHXZN3ON,104,inicialization,0.30602468948691586,0.26388888888888884,5,24,0,5,6,107,3
QH6YC7DKP0,104,inicialization,0.40693035676102784,0.0046296296296296224,9,33,0,9,25,68,4
AJLOUS1RWP,104,inicialization,0.6789323816009849,0.004629629629629629,4,13,1,4,31,43,7
Q22EZ8OSP8,104,inicialization,0.3803803009679474,0.18518518518518517,4,14,1,4,11,48,3
LRS6650D20,104,inicialization,0.3554465621850007,0.05555555555555558,12,60,0,12,16,71,2
C6C4P9K2V6,104,inicialization,0.37192315798103215,0.18518518518518517,8,33,1,8,26,39,5
CZOVRU3R09,104,inicialization,0.407386739778398,0.125,10,28,0,12,36,81,6
URFP3XE061,104,inicialization,0.33123975915111425,0.041666666666666685,8,57,0,8,6,70,2
G92LPWDHLS,104,inicialization,0.33764244363974194,0.12962962962962965,13,31,0,16,34,51,2
TUR2HR9JP9,104,inicialization,0.5459418196212834,0.004629629629629629,5,6,1,13,40,6,7
