id,seed,creation_mode,gmean_inv,dem_fpr,actual_depth,actual_leaves,criterion,max_depht,min_samples_split,max_leaf_nodes,class_weight
JWK9LYS1C7,102,inicialization,0.5079760039796639,0.048371647509578564,25,495,0,,2,,
87LY2O6IFD,102,inicialization,0.4914790208356571,0.024936143039591324,24,455,1,25,2,495,
L26O77J504,102,inicialization,0.64685442030075,0.00209131545338442,8,110,1,8,5,166,7
611ZIKXNEP,102,inicialization,0.5615108222199182,0.028831417624521065,13,161,1,13,23,219,6
RU4826NZPN,102,inicialization,0.7264546102076082,0.013809067688378036,23,188,1,23,26,265,9
7DZH4LTE7Y,102,inicialization,0.4378865822224052,0.0324712643678161,12,87,1,12,36,87,4
MKO70IJ48O,102,inicialization,0.5893946782551015,0.029230523627075348,8,59,0,8,12,59,7
A0RUR20P1M,102,inicialization,0.46175247039115763,0.0466794380587484,5,13,1,21,28,13,3
3NOQFKY4IA,102,inicialization,0.7168844668933102,0.013473818646232441,12,154,0,12,9,212,9
PKEH4HKRKL,102,inicialization,0.3759657779709539,0.08015644955300127,4,15,1,4,9,470,2
2Z4EV8I33P,102,inicialization,0.5951781406707148,0.019604086845466155,19,270,1,19,12,485,8
J4MEF9M2BQ,102,inicialization,0.42528777793051453,0.07578224776500637,15,171,1,15,25,234,3
LQ9FGHNJEL,102,inicialization,0.6473493687986389,0.012260536398467432,12,145,1,12,26,210,7
4RWQ2PN4NZ,102,inicialization,0.6161399157996534,0.01993933588761175,18,241,0,18,15,242,7
FD3NB2BHT7,102,inicialization,1.0,1.0,3,8,1,3,37,478,7
D2M2YOQULR,102,inicialization,0.7270298903181691,0.020274584929757346,21,171,1,21,28,453,8
MSFH9QS6MN,102,inicialization,0.5987643970400283,0.012867177522349938,16,119,0,19,23,119,6
RAN2ZPKZ56,102,inicialization,0.3962667668498834,0.09687100893997444,15,142,0,15,19,142,2
7PV0GZF1F5,102,inicialization,0.6737325795006303,0.024920178799489146,11,106,0,11,35,442,7
SAU56CLMNY,102,inicialization,0.5315907961174955,0.0423690932311622,11,138,0,11,22,451,5
F67SC5YX1C,102,inicialization,0.57543467924139,0.01125478927203065,22,161,1,22,30,173,6
8XRSGPRWMK,102,inicialization,0.6065561213382571,0.024584929757343554,6,45,1,6,38,190,6
LP0XKSX8Z3,102,inicialization,0.8617033283175297,1.0,6,26,0,6,34,163,8
9XLCHMPA03,102,inicialization,0.5149748216835313,0.04291187739463602,14,271,1,14,8,304,6
5X4BKNK0MM,102,inicialization,0.5431151136847987,0.031657088122605356,7,46,1,7,15,46,5
