id,seed,creation_mode,gmean_inv,dem_fpr,actual_depth,actual_leaves,criterion,max_depht,min_samples_split,max_leaf_nodes,class_weight
JWK9LYS1C7,102,inicialization,0.45180085907428547,0.07662337662337662,13,106,0,,2,,
87LY2O6IFD,102,inicialization,0.4330659451229366,0.001731601731601723,13,90,1,13,2,106,
L26O77J504,102,inicialization,0.6087538837209818,1.0,5,23,1,5,5,37,7
611ZIKXNEP,102,inicialization,0.38219793678478453,0.01558441558441559,7,28,1,7,23,48,6
RU4826NZPN,102,inicialization,0.6604306369085375,0.016017316017316013,12,38,1,12,26,58,9
7DZH4LTE7Y,102,inicialization,0.41082484744713055,0.13549783549783548,7,20,1,7,36,20,4
MKO70IJ48O,102,inicialization,0.5553993399844084,0.016017316017316013,5,14,0,5,12,14,7
A0RUR20P1M,102,inicialization,0.370388314502875,0.10562770562770568,3,4,1,11,28,4,3
3NOQFKY4IA,102,inicialization,0.5410226166985839,0.02251082251082251,7,38,0,7,9,46,9
PKEH4HKRKL,102,inicialization,0.41424434906400165,0.01255411255411254,4,15,1,4,9,101,2
2Z4EV8I33P,102,inicialization,0.4103704122445494,0.05194805194805194,10,53,1,10,12,104,8
J4MEF9M2BQ,102,inicialization,0.4187197737007212,0.05367965367965366,9,32,1,9,25,51,3
LQ9FGHNJEL,102,inicialization,0.4543719914959258,0.013852813852813853,7,27,1,7,26,46,7
4RWQ2PN4NZ,102,inicialization,0.46440482297534735,0.06103896103896103,10,49,0,10,15,53,7
FD3NB2BHT7,102,inicialization,0.6253656753673225,1.0,3,7,1,3,37,102,7
D2M2YOQULR,102,inicialization,0.6369850812190591,0.016017316017316013,11,36,1,11,28,97,8
MSFH9QS6MN,102,inicialization,0.4614126478667898,0.01558441558441559,10,27,0,10,23,27,6
RAN2ZPKZ56,102,inicialization,0.4309439137934695,0.141991341991342,8,31,0,8,19,31,2
7PV0GZF1F5,102,inicialization,0.5110707330877085,0.06103896103896103,7,20,0,7,35,95,7
SAU56CLMNY,102,inicialization,0.45058073929001596,0.09696969696969696,7,29,0,7,22,97,5
F67SC5YX1C,102,inicialization,0.3665711659126806,0.06536796536796535,10,35,1,12,30,38,6
8XRSGPRWMK,102,inicialization,0.49490343579434404,0.020346320346320345,4,10,1,4,38,42,6
LP0XKSX8Z3,102,inicialization,0.5924904725048378,1.0,5,16,0,5,34,36,8
9XLCHMPA03,102,inicialization,0.45228966803544246,0.11601731601731602,8,46,1,8,8,66,6
5X4BKNK0MM,102,inicialization,0.43948023891096066,0.07662337662337662,4,11,1,5,15,11,5
4IL9EGDUYT,102,inicialization,0.557210348163597,0.025108225108225107,6,20,0,6,22,20,7
VTO35UINSF,102,inicialization,0.5726004018494362,1.0,6,25,0,6,25,74,8
R5P71CYGB0,102,inicialization,0.41906546521288934,0.1688311688311689,8,28,1,8,34,94,1
NO8L2KXH43,102,inicialization,0.4422346524404177,0.010822510822510817,11,78,1,11,4,98,4
NG302YES4V,102,inicialization,0.4128741585346869,0.013852813852813853,11,52,1,11,9,52,8
G4PT5A6ZLP,102,inicialization,0.39346445919417605,0.041991341991342024,5,24,1,5,3,77,2
IBOMVL71ZR,102,inicialization,0.4401974749834855,0.08528138528138524,8,28,1,8,33,90,3
LOA6ZN77BG,102,inicialization,0.425556557601361,0.01948051948051943,10,47,1,10,9,47,2
YODQHUJBNZ,102,inicialization,0.4988963566385528,0.0021645021645021606,5,15,1,5,33,91,7
CPEQUIM2QX,102,inicialization,0.49081031083952453,0.02251082251082251,6,22,0,6,14,22,6
ZV81B7Y20M,102,inicialization,0.6311296240882744,1.0,5,19,1,5,17,96,7
OMT3280N1N,102,inicialization,0.49490343579434404,0.020346320346320345,5,9,1,5,33,9,7
