id,seed,creation_mode,gmean_inv,dem_fpr,dem_ppv,dem_pnr,max_iter,tol,lambda,l1_ratio,class_weight
M8W3D6NOS5,101,inicialization,0.4522774424948338,0.8,0.20454545454545459,1.0,100,0.0001,1.0,0.0,
NV2EQMKF28,101,inicialization,0.16333997346592444,0.2,0.1071428571428571,0.09090909090909094,100,0.0001,1.0,1.0,
XM4UPZ1NE1,101,inicialization,0.09170489377075253,0.2,0.1428571428571429,0.18181818181818177,104,0.02125360037139679,65227.780707252256,0.6249139508615955,4
RZYO1EZ0A3,101,inicialization,0.2254033307585166,0.0,0.0,0.0,59,0.009560515488809842,79560.5244459213,0.3709044359966771,4
QJC1LREJZX,101,inicialization,0.05131670194948623,0.2,0.1428571428571429,0.09090909090909088,181,0.056950022291883076,16633.060289460303,0.8438550373606448,5
L7AFECW82H,101,inicialization,0.4522774424948339,0.6,0.20454545454545459,1.0,142,0.06102614548705841,60544.22880621495,0.4606211915033621,6
LM92IFJTVY,101,inicialization,0.4522774424948339,0.6,0.20454545454545459,1.0,32,0.054898824481504835,68920.54931499145,0.3503746126816797,1
RUFRJQ3N1H,101,inicialization,0.2928932188134524,0.6000000000000001,0.2571428571428571,0.2727272727272727,114,0.08004591214146414,95932.88181255992,0.2443475506873798,3
LAAZ3CVPR4,101,inicialization,0.18350341907227397,0.0,0.0,0.3636363636363637,139,0.0552784747574692,53534.73271355693,0.3343548925110813,8
SWXZZDO7EN,101,inicialization,0.16333997346592444,0.2,0.1071428571428571,0.09090909090909094,47,0.012132465099325782,34249.825033476794,0.36993333715037857,5
MX69NI389U,101,inicialization,0.3675444679663241,0.4,0.15000000000000002,0.1818181818181818,74,0.030182139190316128,25556.32013074202,0.8821160453194776,3
TCPDV22DR9,101,inicialization,0.17841616374225078,0.2,0.25,0.18181818181818182,148,0.09508809914786849,77321.51910978729,0.46515925209796294,9
DA02RJ5DCR,101,inicialization,0.10557280900008414,0.0,0.0,0.0,129,0.01220614951514887,8611.877414043487,0.6246776640271346,5
7EJ40GQAPW,101,inicialization,0.2928932188134524,0.6000000000000001,0.2571428571428571,0.2727272727272727,59,0.07965714676537901,9609.859581722973,0.2323387990410245,3
KLM2ICM76O,101,inicialization,0.10557280900008414,0.4,0.25,0.18181818181818182,39,0.05279759864717889,1234.8425824821443,0.9016517246593337,5
I4IHHC2FRZ,101,inicialization,0.4522774424948339,0.6,0.20454545454545459,1.0,156,0.07003244243303365,11642.84160296941,0.6845666284170565,1
GTSPKY9YJV,101,inicialization,0.3675444679663241,0.4,0.15000000000000002,0.1818181818181818,145,0.024090686475188874,38929.569510737805,0.2415279632019579,3
0JK525MRBM,101,inicialization,0.09170489377075253,0.2,0.16666666666666663,0.0,79,0.003943703216905873,31171.36765233172,0.2640311794987611,7
YIQX3QD3TF,101,inicialization,0.0425728922436619,0.0,0.0,0.09090909090909088,52,0.002202349565132573,48240.78570989469,0.9705520350091329,8
YCWDOAYI5Z,101,inicialization,0.1339745962155613,0.0,0.0,0.27272727272727276,170,0.09168802056566432,18633.99186204346,0.6876761962556506,7
2RXNSZIK75,101,inicialization,0.2928932188134524,0.19999999999999996,0.08333333333333337,0.09090909090909088,74,0.02319679865170742,87810.59237014412,0.52557189052369,1
GA5S3XSIX4,101,inicialization,0.2928932188134524,0.19999999999999996,0.08333333333333337,0.09090909090909088,64,0.01373098342746526,44269.564368395986,0.06396669438924607,2
4G8D3RWYKE,101,inicialization,0.2928932188134524,0.19999999999999996,0.08333333333333337,0.09090909090909088,120,0.0234454181339531,75568.77000694463,0.9999778696464838,5
00LDXGAKQK,101,inicialization,0.18350341907227397,0.0,0.0,0.3636363636363637,115,0.05628405139468517,28728.925053551622,0.566912215813093,8
P9FMID9M4H,101,inicialization,0.3675444679663241,0.4,0.15000000000000002,0.1818181818181818,129,0.04827562367569802,97041.92008428655,0.1839201833346077,2
514DKWEQLA,101,inicialization,0.1339745962155613,0.0,0.0,0.27272727272727276,21,0.03227637494834322,15446.397216474566,0.23036174427690626,8
K0PMUJVWYU,101,inicialization,0.09170489377075253,0.2,0.1428571428571429,0.18181818181818177,61,0.030235523223973694,95706.39010026754,0.5163572127993922,4
KJAYG71LQN,101,inicialization,0.3675444679663241,0.4,0.15000000000000002,0.1818181818181818,100,0.0925362455003911,20965.091277747648,0.10462278187579321,4
ZATLI6ZDWF,101,inicialization,0.1436511614223247,0.0,0.023809523809523725,0.09090909090909088,144,0.020568062550580923,89489.41878763687,0.8611530339147776,8
ALDYX6M74J,101,inicialization,0.0871290708247231,0.0,0.0,0.18181818181818182,62,0.03633091517724458,1227.9918951182262,0.4648527708531659,8
PT2UE02WCW,101,inicialization,0.17841616374225078,0.2,0.25,0.18181818181818182,108,0.08010155487597229,36584.992109802544,0.5712898621504923,9
DF3YTORNL8,101,inicialization,0.1339745962155613,0.0,0.0,0.27272727272727276,56,0.09622359038897653,51655.12275962485,0.2851577197602184,7
GJWBL0USXV,101,inicialization,0.3675444679663241,0.4,0.15000000000000002,0.1818181818181818,154,0.04165469542290743,50861.603153842494,0.7818808026036482,3
DBTXMPVKET,101,inicialization,0.3675444679663241,0.4,0.15000000000000002,0.1818181818181818,35,0.05391210936985229,15212.563041282918,0.018077527978928254,3
C7ASZF3VGZ,101,inicialization,0.2928932188134524,0.19999999999999996,0.08333333333333337,0.09090909090909088,168,0.038331708326877705,71554.22518483583,0.3355379754797818,4
GQT94E0MJB,101,inicialization,0.0425728922436619,0.0,0.0,0.09090909090909088,61,0.016034040691734277,8521.063438464635,0.7917681869942363,8
SMY3EKSVKF,101,inicialization,0.2928932188134524,0.6000000000000001,0.2571428571428571,0.2727272727272727,155,0.06877119480876687,61637.6834048131,0.7109753031705633,3
LWDZCK07C8,101,inicialization,0.05131670194948623,0.2,0.1428571428571429,0.09090909090909088,57,0.019504177790237633,8488.743720915878,0.39001806192696054,4
Y7V6FG6B0J,101,inicialization,0.05131670194948623,0.2,0.1428571428571429,0.09090909090909088,116,0.04604993737943244,66876.80416157657,0.8521482211194845,6
Q793HLG2LM,101,inicialization,0.05131670194948623,0.2,0.1428571428571429,0.09090909090909088,147,0.005682446149249434,91666.17684905833,0.7247687476810994,6
AITNVP4FHD,101,inicialization,0.05131670194948623,0.2,0.1428571428571429,0.09090909090909088,133,0.06121407110649051,64060.52241543963,0.4943556476285571,5
HXEPUSLD2L,101,inicialization,0.3675444679663241,0.4,0.15000000000000002,0.1818181818181818,189,0.06009401797594084,79900.54956108017,0.845553413317838,2
EEIZSDDI9H,101,inicialization,0.05131670194948623,0.2,0.1428571428571429,0.09090909090909088,109,0.06426780910344325,76594.27830676628,0.11238204521832851,5
JV2PUJL21Q,101,inicialization,0.1436511614223247,0.0,0.023809523809523725,0.09090909090909088,139,0.054761908165184905,81586.52594346464,0.19580295534015446,7
L24U98SH3R,101,inicialization,0.0425728922436619,0.0,0.0,0.09090909090909088,84,0.025393959275621353,24468.234499854934,0.3417249188311967,6
VB7LUOG076,101,inicialization,0.2928932188134524,0.6000000000000001,0.2571428571428571,0.2727272727272727,109,0.09986751202369362,96121.92141957275,0.8037443111458593,3
7CBXN17GQL,101,inicialization,0.3675444679663241,0.4,0.15000000000000002,0.1818181818181818,103,0.07319288194239723,13903.191551650281,0.7945072020388486,4
S8E9GSI9AL,101,inicialization,0.0425728922436619,0.0,0.0,0.09090909090909088,179,0.008022799736686868,99900.85290251077,0.36227425385191947,7
5EO530JMR8,101,inicialization,0.05131670194948623,0.2,0.1428571428571429,0.09090909090909088,124,0.04088355958935178,56217.382273055264,0.8804774857763064,6
VL05HPXY63,101,inicialization,0.0425728922436619,0.0,0.0,0.09090909090909088,166,0.009482192682652487,27500.913594284717,0.4786026874034025,9
J3A4HF7EBD,101,mutation,0.0,0.0,0.0,0.0,105,0.004296792880738612,77520.64568614964,0.9073569581142379,7
DA02RJ5DCR,101,inicialization,0.10557280900008414,0.0,0.0,0.0,129,0.01220614951514887,8611.877414043487,0.6246776640271346,5
DPR5QQ2EXC,101,crossover,0.10557280900008414,0.0,0.0,0.0,38,0.024568832141795092,11264.542219746732,0.27979124290976054,6
JYMXDX5IPR,101,crossover,0.10557280900008414,0.0,0.0,0.0,34,0.019404215292058803,24311.87709629563,0.2694584457890383,6
O4C3RDNDOP,101,crossover,0.10557280900008414,0.0,0.0,0.0,74,0.003475043693135344,26128.351591392508,0.6495856940287716,
0JK525MRBM,101,inicialization,0.09170489377075253,0.2,0.16666666666666663,0.0,79,0.003943703216905873,31171.36765233172,0.2640311794987611,7
YIQX3QD3TF,101,inicialization,0.0425728922436619,0.0,0.0,0.09090909090909088,52,0.002202349565132573,48240.78570989469,0.9705520350091329,8
GQT94E0MJB,101,inicialization,0.0425728922436619,0.0,0.0,0.09090909090909088,61,0.016034040691734277,8521.063438464635,0.7917681869942363,8
L24U98SH3R,101,inicialization,0.0425728922436619,0.0,0.0,0.09090909090909088,84,0.025393959275621353,24468.234499854934,0.3417249188311967,6
S8E9GSI9AL,101,inicialization,0.0425728922436619,0.0,0.0,0.09090909090909088,179,0.008022799736686868,99900.85290251077,0.36227425385191947,7
VL05HPXY63,101,inicialization,0.0425728922436619,0.0,0.0,0.09090909090909088,166,0.009482192682652487,27500.913594284717,0.4786026874034025,9
80VA26FWE0,101,mutation,0.0425728922436619,0.0,0.0,0.09090909090909088,70,0.007120410594327585,64262.18830607247,0.31994622703709724,6
CFZ0VS0UDB,101,crossover,0.0425728922436619,0.0,0.0,0.09090909090909088,34,0.025004624755610196,25384.34515365573,0.3308366356382465,7
LCPLYZT8Z9,101,crossover,0.0425728922436619,0.0,0.0,0.09090909090909088,85,0.006185471795674497,53433.17285452879,0.7213187419679055,4
RZYO1EZ0A3,101,inicialization,0.2254033307585166,0.0,0.0,0.0,59,0.009560515488809842,79560.5244459213,0.3709044359966771,4
OBVMN5O6ES,101,crossover,0.2254033307585166,0.0,0.0,0.0,73,0.009294619353503054,39134.89297283929,0.19835661288031392,5
ZATLI6ZDWF,101,inicialization,0.1436511614223247,0.0,0.023809523809523725,0.09090909090909088,144,0.020568062550580923,89489.41878763687,0.8611530339147776,8
JV2PUJL21Q,101,inicialization,0.1436511614223247,0.0,0.023809523809523725,0.09090909090909088,139,0.054761908165184905,81586.52594346464,0.19580295534015446,7
LUIHTJ9998,101,crossover,0.1436511614223247,0.0,0.023809523809523725,0.09090909090909088,100,0.04216423667638778,18904.493426807974,0.4946644621224808,7
C6B6L1A8PS,101,crossover,0.1436511614223247,0.0,0.023809523809523725,0.09090909090909088,167,0.037495247056890765,84049.24185337429,0.4352848794304632,7
HZM2NGCQVP,101,crossover,0.1436511614223247,0.0,0.023809523809523725,0.09090909090909088,94,0.0035880028336433946,62386.31687280339,0.7879638245759945,7
75VF18E5RW,101,crossover,0.1436511614223247,0.0,0.023809523809523725,0.09090909090909088,72,0.016736279173909255,20886.04572373773,0.31705335414580216,8
Z9SV4W8AHW,101,crossover,0.1436511614223247,0.0,0.023809523809523725,0.09090909090909088,68,0.00638380811138813,46469.70379218054,0.29940811605006024,5
O5RCQMM0F9,101,crossover,0.1436511614223247,0.0,0.023809523809523725,0.09090909090909088,124,0.06697798557492629,42985.49346736656,0.5059428524129356,7
WC59LZH4VG,101,crossover,0.1436511614223247,0.0,0.023809523809523725,0.09090909090909088,97,0.04554094437032148,35049.56580286052,0.3225026259270293,7
191ZA83QDI,101,crossover,0.1436511614223247,0.0,0.023809523809523725,0.09090909090909088,94,0.04019579507756364,45519.43817286267,0.3572439698178023,7
VTYCK211W5,101,crossover,0.1436511614223247,0.0,0.023809523809523725,0.09090909090909088,92,0.027215144779231343,42265.11957417105,0.34704425984365755,6
QJC1LREJZX,101,inicialization,0.05131670194948623,0.2,0.1428571428571429,0.09090909090909088,181,0.056950022291883076,16633.060289460303,0.8438550373606448,5
LWDZCK07C8,101,inicialization,0.05131670194948623,0.2,0.1428571428571429,0.09090909090909088,57,0.019504177790237633,8488.743720915878,0.39001806192696054,4
Y7V6FG6B0J,101,inicialization,0.05131670194948623,0.2,0.1428571428571429,0.09090909090909088,116,0.04604993737943244,66876.80416157657,0.8521482211194845,6
Q793HLG2LM,101,inicialization,0.05131670194948623,0.2,0.1428571428571429,0.09090909090909088,147,0.005682446149249434,91666.17684905833,0.7247687476810994,6
AITNVP4FHD,101,inicialization,0.05131670194948623,0.2,0.1428571428571429,0.09090909090909088,133,0.06121407110649051,64060.52241543963,0.4943556476285571,5
EEIZSDDI9H,101,inicialization,0.05131670194948623,0.2,0.1428571428571429,0.09090909090909088,109,0.06426780910344325,76594.27830676628,0.11238204521832851,5
5EO530JMR8,101,inicialization,0.05131670194948623,0.2,0.1428571428571429,0.09090909090909088,124,0.04088355958935178,56217.382273055264,0.8804774857763064,6
H8C4DOXUO3,101,mutation,0.05131670194948623,0.2,0.1428571428571429,0.09090909090909088,72,0.03362399250853502,17393.034950187444,0.4622658156175728,5
T69MS0OLE0,101,crossover,0.05131670194948623,0.2,0.1428571428571429,0.09090909090909088,116,0.01864132789737969,65571.94192251906,0.534149299532796,6
7712N32GGL,101,crossover,0.05131670194948623,0.2,0.1428571428571429,0.09090909090909088,118,0.006138937875240619,75595.78773461006,0.7885215027998003,8
GZYAWQPIMF,101,crossover,0.05131670194948623,0.2,0.1428571428571429,0.09090909090909088,154,0.03155369816685451,76395.83985535143,0.3876105659248184,6
SW64D2F1JP,101,crossover,0.05131670194948623,0.2,0.1428571428571429,0.09090909090909088,111,0.06422937869474155,48722.81110689955,0.8365712953707798,5
MY8HUU7AW9,101,crossover,0.05131670194948623,0.2,0.1428571428571429,0.09090909090909088,108,0.055013440627088135,32057.184606327297,0.8100841277875535,5
NY5P1LR52R,101,mutation,0.05131670194948623,0.2,0.1428571428571429,0.09090909090909088,141,0.05892648621396833,59119.55229934708,0.5865144445220309,5
BQ127NILLE,101,crossover,0.05131670194948623,0.2,0.1428571428571429,0.09090909090909088,88,0.04232204984050583,39074.96400861768,0.47206618773029674,5
IJ23RD1FZW,101,crossover,0.05131670194948623,0.2,0.1428571428571429,0.09090909090909088,165,0.033434388719176276,83026.44077983563,0.8501933233492466,5
U8M084YW1E,101,crossover,0.05131670194948623,0.2,0.1428571428571429,0.09090909090909088,115,0.04715865491034112,65772.85169365445,0.4956891737116024,5
1VJVPQSAPN,101,crossover,0.05131670194948623,0.2,0.1428571428571429,0.09090909090909088,120,0.04791121722711535,46958.53444057991,0.40294576790851516,6
N5DYYPIPDU,101,crossover,0.05131670194948623,0.2,0.1428571428571429,0.09090909090909088,106,0.03850888753556441,38053.92886548997,0.39940034242604366,6
ALDYX6M74J,101,inicialization,0.0871290708247231,0.0,0.0,0.18181818181818182,62,0.03633091517724458,1227.9918951182262,0.4648527708531659,8
PV8CXJWSEP,101,crossover,0.16333997346592444,0.2,0.1071428571428571,0.09090909090909094,38,0.019311875765818387,28492.03754529988,0.12919081584083714,4
BVTRIYJRR4,101,mutation,0.09170489377075253,0.2,0.1428571428571429,0.18181818181818177,97,0.010976921754021736,33938.621857362676,0.21310652905583854,4
YCWDOAYI5Z,101,inicialization,0.1339745962155613,0.0,0.0,0.27272727272727276,170,0.09168802056566432,18633.99186204346,0.6876761962556506,7
J3A4HF7EBD,101,mutation,0.0,0.0,0.0,0.0,105,0.004296792880738612,77520.64568614964,0.9073569581142379,7
5ZWT0LO8PO,101,crossover,0.0,0.0,0.0,0.0,88,0.004049498858318338,53738.81620992375,0.5813209600753225,7
AUQ65QLDAT,101,mutation,0.0,0.0,0.0,0.0,127,0.03390794733473734,27048.188714642554,0.56557184690407,9
XKF656W9JW,101,mutation,0.0,0.0,0.0,0.0,107,0.014933212595517453,5020.46034352252,0.7370910692163439,7
DA02RJ5DCR,101,inicialization,0.10557280900008414,0.0,0.0,0.0,129,0.01220614951514887,8611.877414043487,0.6246776640271346,5
DPR5QQ2EXC,101,crossover,0.10557280900008414,0.0,0.0,0.0,38,0.024568832141795092,11264.542219746732,0.27979124290976054,6
JYMXDX5IPR,101,crossover,0.10557280900008414,0.0,0.0,0.0,34,0.019404215292058803,24311.87709629563,0.2694584457890383,6
O4C3RDNDOP,101,crossover,0.10557280900008414,0.0,0.0,0.0,74,0.003475043693135344,26128.351591392508,0.6495856940287716,
