id,seed,creation_mode,gmean_inv,dem_fpr,max_iter,tol,lambda,l1_ratio,class_weight
WGAT7VSKWK,105,inicialization,0.40290558608337756,0.1526251526251526,100,0.0001,1.0,0.0,
JGZWK1Y35O,105,inicialization,0.40290558608337756,0.20879120879120877,100,0.0001,1.0,1.0,
LT7QDUHWLZ,105,inicialization,0.66248993573782,0.16483516483516483,192,0.08793050730169612,56791.85788358717,0.6306048454812098,5
6YS7H0WSQI,105,inicialization,0.5535973092387989,0.11355311355311354,186,0.05526030524940039,85228.82832670734,0.39076392998813647,4
A9MNDLU126,105,inicialization,0.3243360753078238,0.36019536019536014,173,0.0657465132358942,7481.93259392806,0.6349691977835988,4
TRPX0TFHG5,105,inicialization,0.4850073871361379,0.3687423687423687,163,0.04370526895541347,62284.55293636363,0.08708562884992266,7
SNPHXL7NRR,105,inicialization,0.4540000530870121,0.24786324786324784,175,0.04878382074552231,68365.90049116046,0.8378859946732192,5
4AKJND2UPW,105,inicialization,0.304778212846193,0.19658119658119655,83,0.001586524949248683,32759.152759546578,0.3878964807023697,6
GOPQFRENCC,105,inicialization,0.3651429465928022,0.3186813186813187,121,0.03502385731071079,94017.50726389595,0.6822286832000304,4
2244L4ABIT,105,inicialization,0.5692944783534676,0.08302808302808301,187,0.0728368255988604,18584.02390856278,0.24761122517752931,7
XNYC0F8226,105,inicialization,0.5465111093829933,0.09157509157509157,34,0.03800651624091498,94814.30282039012,0.8903102482543249,6
W38GLAG78E,105,inicialization,0.35125539291845265,0.30280830280830284,141,0.04785609908954782,42479.35584164924,0.9864971135077076,3
3UG56L8QNY,105,inicialization,0.3192076227882945,0.4981684981684981,85,0.03356012283402913,91295.77610899585,0.20848640022374876,5
0Z307UUEAP,105,inicialization,0.2749812596125232,0.1575091575091575,32,0.08070133249414986,72392.24266593652,0.4244960649341949,5
4Q1WVCE4A4,105,inicialization,0.4410154133467167,0.2503052503052503,188,0.047662910891682786,80456.73164396049,0.8784702900719056,8
RU1MG8QLRO,105,inicialization,0.34392471269777614,0.2661782661782661,92,0.060584937423379684,5332.98033093765,0.5679018658143979,5
ZHC3DCU34D,105,inicialization,0.3153864943094439,0.32112332112332115,75,0.03364558852159516,17847.05242749493,0.7201388013499304,1
932SNU88QX,105,inicialization,0.3491365823724635,0.45054945054945056,155,0.09590817831918529,16714.261098163533,0.43503249791353726,4
UNWSG4V3YK,105,inicialization,0.3796915213414762,0.44810744810744807,53,0.013067372244767443,12979.665816998506,0.31344399688867797,2
YL9YZS0MDI,105,inicialization,0.5127718149082239,0.06593406593406592,80,0.07826484727553737,10646.798425837054,0.5887284257174805,5
FSX7HFFUCM,105,inicialization,0.5225368972446629,0.13553113553113552,199,0.04862070779426835,10299.119227851255,0.16486093033732263,5
AY9KK68RF9,105,inicialization,0.3192076227882944,0.4761904761904762,60,0.013307932611154006,28966.512377186606,0.020150288539503958,3
3N1PMVZRAE,105,inicialization,0.8596071763673933,0.03907203907203907,117,0.06292342592952828,70361.40704122403,0.7761694479366709,8
B5DF8H7WAH,105,inicialization,0.43354650215804,0.04029304029304029,92,0.08412384337746169,88442.45695062245,0.9221843790598101,5
57JKTONE6T,105,inicialization,0.6954452049492477,0.08302808302808301,43,0.04782359137485499,17097.223627471416,0.7411561176580537,8
YJ01RPMDX6,105,inicialization,0.323050319768731,0.4786324786324786,22,0.021966470115721372,44880.789071879626,0.5038384176120032,7
IOBZPHIVKR,105,inicialization,0.4956709148909251,0.27716727716727707,173,0.07196220193597583,26526.00670198643,0.7436971827883305,5
LOIQOD0ON2,105,inicialization,0.43354650215804,0.2649572649572649,165,0.09938752141683443,39936.90616863905,0.5983727091042025,2
F0QBZOMV0R,105,inicialization,0.3019696447778262,0.42002442002442,111,0.060050068335166386,45284.24243425659,0.677686705148016,3
O83V1U8MSQ,105,inicialization,0.610276947088045,0.2771672771672771,120,0.099124875583046,20137.281373976453,0.8183697207131156,8
YFSQKRYYJK,105,inicialization,0.30529956409098613,0.2637362637362637,185,0.09232646300098332,29542.76784325977,0.05732842204412836,3
WVFHTGYLE3,105,inicialization,0.6147652701255386,0.1391941391941392,126,0.017041210090989425,42993.17036549088,0.40985708629332085,5
XIOV1ICEUS,105,inicialization,0.4495061505694459,0.1526251526251526,75,0.026921286482355925,96084.44714103932,0.7817119683075839,7
LQUOXIK200,105,inicialization,0.7595294467995681,0.013431013431013425,146,0.0398422631233458,78547.74154167315,0.17441392928050758,9
7L036XRAZM,105,inicialization,0.6918968740309763,0.10866910866910866,91,0.03483426897232593,7697.798896818881,0.1385799631447041,7
G17MMTICQS,105,inicialization,0.5676153081581976,0.14774114774114772,130,0.04520748172253648,62305.60525893155,0.08932880895066508,7
M21H8B377S,105,inicialization,0.32240835691206415,0.11599511599511597,40,0.014881579525375915,90161.22778765584,0.5852217264497657,4
HWM6CMJSUH,105,inicialization,0.37145209906633536,0.01709401709401709,136,0.0699675108813342,27722.487261800914,0.2230757840777131,2
45XTXM2FEI,105,inicialization,0.8590919716135091,0.008547008547008548,49,0.027461209445395898,96017.66999426705,0.9307242813083016,6
TPXJ0NY0SV,105,inicialization,0.5166541730750154,0.007326007326007328,80,0.059539544586952604,78369.15121792653,0.3985855627005628,8
Y4KJCC9ZB1,105,inicialization,0.323050319768731,0.6825396825396826,72,0.07719972113855453,6564.67955250368,0.21009221632188124,6
9C61DKM5GH,105,inicialization,0.387095297853701,0.1929181929181929,183,0.05277671635647719,79676.22270129477,0.9897369248538292,4
NAQ79EFO8P,105,inicialization,0.2804993680195341,0.2417582417582418,65,0.0935324954954467,67101.61487115282,0.6553580451310185,3
TY004OXJH5,105,inicialization,0.7233743700767501,0.0048840048840048805,86,0.03326500122414898,61894.91476776716,0.14216184979704882,7
IH7WA9PXQF,105,inicialization,0.3956678137775981,0.29548229548229543,75,0.06277949015110854,31881.49883500647,0.976468380322597,7
LA3E72TQZZ,105,inicialization,0.3613873733189096,0.5164835164835164,175,0.09233534471640546,22777.82784502563,0.25978083781746764,2
J3V35854DB,105,inicialization,0.4785749737776154,0.07814407814407814,62,0.09722713362688913,135.45952426197553,0.607627001650943,8
Y4T66EZ1G0,105,inicialization,1.0,0.008547008547008548,156,0.012394125148370022,40797.743652223064,0.5507991731477675,8
OR9SFYSSOK,105,inicialization,0.2749812596125232,0.1575091575091575,32,0.013252062144983059,49117.23351694097,0.38799420094023385,5
NVK2ENB2FB,105,inicialization,0.6058397295000678,0.1343101343101343,90,0.06906653093227548,93322.89782232943,0.3948818537678692,8
7S925IXF3K,105,crossover,1.0,0.0,147,0.05356437313347531,11921.600268628144,0.17085024474513005,2
TY004OXJH5,105,inicialization,0.7233743700767501,0.0048840048840048805,86,0.03326500122414898,61894.91476776716,0.14216184979704882,7
TPXJ0NY0SV,105,inicialization,0.5166541730750154,0.007326007326007328,80,0.059539544586952604,78369.15121792653,0.3985855627005628,8
HWM6CMJSUH,105,inicialization,0.37145209906633536,0.01709401709401709,136,0.0699675108813342,27722.487261800914,0.2230757840777131,2
1NX8T1CILO,105,crossover,0.3417194113956167,0.08424908424908423,68,0.021234353814843156,91291.14669670578,0.6328071681751931,4
V6HTSQRA2Q,105,crossover,0.3417194113956167,0.08424908424908423,68,0.07288166458068662,42735.52984640861,0.796768184474359,4
QGPW56EBJ8,105,crossover,0.3233715295994989,0.10134310134310132,100,0.0627580303660597,69827.00177682209,0.5481838156725372,5
M21H8B377S,105,inicialization,0.32240835691206415,0.11599511599511597,40,0.014881579525375915,90161.22778765584,0.5852217264497657,4
0Z307UUEAP,105,inicialization,0.2749812596125232,0.1575091575091575,32,0.08070133249414986,72392.24266593652,0.4244960649341949,5
OR9SFYSSOK,105,inicialization,0.2749812596125232,0.1575091575091575,32,0.013252062144983059,49117.23351694097,0.38799420094023385,5
G05N7PJZ3P,105,crossover,0.26043491041076683,0.16239316239316237,95,0.02460648529492867,1502.5193119953817,0.7374641066764145,5
Q360A0265J,105,crossover,0.8007259552085716,0.008547008547008548,93,0.030934138437423372,85647.08687697808,0.41201709531200603,8
LQUOXIK200,105,inicialization,0.7595294467995681,0.013431013431013425,146,0.0398422631233458,78547.74154167315,0.17441392928050758,9
B5DF8H7WAH,105,inicialization,0.43354650215804,0.04029304029304029,92,0.08412384337746169,88442.45695062245,0.9221843790598101,5
3O1MGQ3R6G,105,crossover,0.32583922271969246,0.11477411477411475,115,0.019376700750380445,20525.00846889427,0.33323856992991513,3
TWOWU7AHFS,105,mutation,0.29556271815159374,0.18437118437118435,103,0.06392478820811182,33677.71385615782,0.34465725242969975,3
TD7S3UAU8W,105,crossover,0.2701995508002384,0.22344322344322343,54,0.06436648968676535,49675.97997922395,0.6327860983225333,4
45XTXM2FEI,105,inicialization,0.8590919716135091,0.008547008547008548,49,0.027461209445395898,96017.66999426705,0.9307242813083016,6
LEMNOQGBNM,105,mutation,0.8590919716135091,0.008547008547008548,78,0.07436401048873818,20477.44673413602,0.676949202297381,8
5EA0KJCDNW,105,crossover,0.544756793777662,0.04395604395604395,150,0.07697185432025305,59758.13559335877,0.29765975937435213,6
W4L4LZ4QYX,105,mutation,0.4787139648573131,0.05738705738705738,68,0.03049831017609251,86382.32764320556,0.6129796077770552,7
J3V35854DB,105,inicialization,0.4785749737776154,0.07814407814407814,62,0.09722713362688913,135.45952426197553,0.607627001650943,8
O4EJG3GV06,105,crossover,0.4631006895467108,0.10134310134310132,62,0.06323519667122299,83761.99462064142,0.355124289679505,5
QROGUP93MG,105,mutation,0.44884837300246594,0.10866910866910866,128,0.041029135045318965,26511.9496723724,0.18309429208684783,5
YCH5YFVGU9,105,crossover,0.44504863772331027,0.11355311355311354,142,0.07970970132860108,18834.081486322513,0.3780667568091888,4
WGAT7VSKWK,105,inicialization,0.40290558608337756,0.1526251526251526,100,0.0001,1.0,0.0,
9C61DKM5GH,105,inicialization,0.387095297853701,0.1929181929181929,183,0.05277671635647719,79676.22270129477,0.9897369248538292,4
4AKJND2UPW,105,inicialization,0.304778212846193,0.19658119658119655,83,0.001586524949248683,32759.152759546578,0.3878964807023697,6
NAQ79EFO8P,105,inicialization,0.2804993680195341,0.2417582417582418,65,0.0935324954954467,67101.61487115282,0.6553580451310185,3
Y4T66EZ1G0,105,inicialization,1.0,0.008547008547008548,156,0.012394125148370022,40797.743652223064,0.5507991731477675,8
3N1PMVZRAE,105,inicialization,0.8596071763673933,0.03907203907203907,117,0.06292342592952828,70361.40704122403,0.7761694479366709,8
DZX55CTCUJ,105,mutation,0.7254780175640215,0.04395604395604395,133,0.046637265482287624,11185.396245276612,0.3400543328837677,3
YDJD0LDG3X,105,crossover,0.635447465068973,0.0525030525030525,128,0.03582941116827836,88985.10180573439,0.5441088022760855,8
YL9YZS0MDI,105,inicialization,0.5127718149082239,0.06593406593406592,80,0.07826484727553737,10646.798425837054,0.5887284257174805,5
XIOV1ICEUS,105,inicialization,0.4495061505694459,0.1526251526251526,75,0.026921286482355925,96084.44714103932,0.7817119683075839,7
5O3UTI0RL3,105,mutation,0.37631297332205405,0.20024420024420023,82,0.0006970549444680904,12264.400801446867,0.6721779055804825,
UT47R64JAH,105,crossover,0.3248725294810799,0.221001221001221,93,0.02867108302124355,92887.588354846,0.6346432414746029,4
YFSQKRYYJK,105,inicialization,0.30529956409098613,0.2637362637362637,185,0.09232646300098332,29542.76784325977,0.05732842204412836,3
K07S8AM2SR,105,mutation,0.2898254960314638,0.31746031746031744,101,0.05423309346618834,41936.11062563372,0.18462984127896026,7
AED2R8FW48,105,crossover,0.2849445141626512,0.612942612942613,135,0.07320169909576194,16041.666687874907,0.24716353104933753,4
AO6QZ3HTUF,105,mutation,1.0,0.017094017094017096,94,0.0009894700047805927,20495.75195809971,0.7157185751218872,6
BSNBFGEY3X,105,mutation,0.2949457827405312,0.33211233211233204,126,0.0368799174695945,69670.93923717336,0.3965415463017338,5
DOSYX9WRGV,105,crossover,0.6918968740309763,0.0525030525030525,101,0.08337842218404794,50019.41983134997,0.7068472472902328,8
FSX7HFFUCM,105,inicialization,0.5225368972446629,0.13553113553113552,199,0.04862070779426835,10299.119227851255,0.16486093033732263,5
RU1MG8QLRO,105,inicialization,0.34392471269777614,0.2661782661782661,92,0.060584937423379684,5332.98033093765,0.5679018658143979,5
ZHC3DCU34D,105,inicialization,0.3153864943094439,0.32112332112332115,75,0.03364558852159516,17847.05242749493,0.7201388013499304,1
1P9SMVMTXA,105,crossover,0.6326751625170386,0.0695970695970696,117,0.06280889079571197,43176.3104685431,0.19987630432342857,8
ZFPMUHJU1K,105,crossover,0.3906525229180915,0.20024420024420023,126,0.028579398339167377,21955.347372754968,0.6532585435777924,
GLD3XMT81C,105,crossover,0.3906525229180915,0.20024420024420023,128,0.03887097158293015,10857.227576397485,0.0889305930723376,
GZOFY9OK47,105,crossover,0.5431678074238715,0.0708180708180708,129,0.057144896162214485,81971.37677375575,0.27114554710119126,8
7S925IXF3K,105,crossover,1.0,0.0,147,0.05356437313347531,11921.600268628144,0.17085024474513005,2
T089RTSOAG,105,crossover,1.0,0.0,126,0.03726903003009594,83133.9890894642,0.3121328360286348,9
TY004OXJH5,105,inicialization,0.7233743700767501,0.0048840048840048805,86,0.03326500122414898,61894.91476776716,0.14216184979704882,7
TPXJ0NY0SV,105,inicialization,0.5166541730750154,0.007326007326007328,80,0.059539544586952604,78369.15121792653,0.3985855627005628,8
R39XUJC13P,105,mutation,0.45626093214387886,0.014652014652014655,109,0.0675235824274847,14059.513886807903,0.4269661249388371,4
HWM6CMJSUH,105,inicialization,0.37145209906633536,0.01709401709401709,136,0.0699675108813342,27722.487261800914,0.2230757840777131,2
NCD9PM09LT,105,crossover,0.28626315083563714,0.0818070818070818,88,0.020693686256566292,47339.23464132964,0.4663162149236945,5
0Z307UUEAP,105,inicialization,0.2749812596125232,0.1575091575091575,32,0.08070133249414986,72392.24266593652,0.4244960649341949,5
