id,seed,creation_mode,gmean_inv,dem_fpr,actual_depth,actual_leaves,criterion,max_depht,min_samples_split,max_leaf_nodes,class_weight
4B974DQEM5,106,inicialization,0.43464448085324026,0.028356415894099818,26,1127,0,,2,,
X12SO3R4IL,106,inicialization,0.41909020490451354,0.06738143270545749,26,1090,1,26,2,1127,
RX5WESWVLI,106,inicialization,0.46457823987334956,0.10695801316197073,4,16,0,4,30,115,2
X29TQ521PJ,106,inicialization,0.42826786602205413,0.0792060505776307,14,215,1,14,8,215,6
9NIURIW928,106,inicialization,0.4054600072724073,0.10634600418583917,18,578,0,18,11,591,4
YIKCW87EG8,106,inicialization,0.517667983021433,0.05764973441832702,14,250,1,14,22,250,8
ANG0HXOSNI,106,inicialization,0.6835456145700508,0.02966354617645503,5,28,1,5,30,348,8
RGV3A168MG,106,inicialization,0.5022197643275076,0.11165008197898019,2,4,0,22,13,4,3
KCUA7K7VUH,106,inicialization,0.44429383431074543,0.08052073652635794,22,308,1,22,33,604,7
CHM9X70DWU,106,inicialization,0.412195127683755,0.14031628019433173,20,425,1,21,20,676,4
WYA0VZD6SJ,106,inicialization,0.48367620878709805,0.02609727164887299,14,351,1,14,17,950,2
RMVQ7CTKXJ,106,inicialization,0.4922669372998265,0.02307500510007482,17,397,0,17,19,635,8
2HBF823FFW,106,inicialization,0.5513844791129383,0.05958398500955797,22,293,0,22,36,1009,1
Q0ADVR5CDE,106,inicialization,0.34577522657343207,0.14567324765207668,5,32,1,5,17,1029,4
K3SO6M6AIL,106,inicialization,0.5895904136051309,0.03873790148922185,11,209,1,11,22,949,1
OHVRTZBDBG,106,inicialization,0.42729924234198047,0.1127532092692915,17,474,1,17,15,974,6
F512K3JL16,106,inicialization,0.37999705364786707,0.11894130002795594,11,173,1,11,33,883,5
HGP75L1OTJ,106,inicialization,0.35924597247174705,0.08664838195404642,4,16,1,4,39,1050,5
0W3MGW7MPZ,106,inicialization,0.4559997296694335,0.0036644981904179197,13,453,0,13,8,507,7
P957TNA6CH,106,inicialization,0.4169971788690324,0.07154460487642705,20,502,1,20,8,502,6
COOLVT7RKG,106,inicialization,0.40363551408243326,0.07482376408187319,23,618,0,24,11,624,3
JZ2KUSR6LW,106,inicialization,0.4484843888663024,0.014401100105023767,15,251,0,15,34,764,7
E22TCOWENY,106,inicialization,0.4496691713541956,0.07121971122243126,14,360,1,14,18,1113,7
O85W20RMFO,106,inicialization,0.45999222145219965,0.023641680077974486,15,510,0,15,8,615,8
APAAXG5M06,106,inicialization,0.4770930370887354,0.052715884277413846,5,30,0,5,31,296,6
KEPUR9U05Z,106,inicialization,0.43945530185171267,0.0711592658914553,22,335,1,24,29,911,7
577U8PHCTP,106,inicialization,0.3820703848819679,0.07477843008364124,4,16,0,4,29,337,5
O2F4TCYCV8,106,inicialization,0.40085379542134736,0.04289351799381946,20,448,0,20,8,448,5
IJKAF51P6U,106,inicialization,0.4046511152739485,0.07344863280217001,16,234,0,16,37,906,4
17JP4793GQ,106,inicialization,0.4272548139162513,0.06992769227281997,21,574,1,21,13,1007,6
96ERIQ57H0,106,inicialization,0.4459646551164972,0.012202401190773038,25,849,0,25,5,849,2
B4FNJ0A0YN,106,inicialization,0.3977303051308848,0.12545428444061624,21,399,0,24,20,656,4
NEP3Q3S80F,106,inicialization,0.4599287155875029,0.021699873820371612,12,196,0,12,37,1126,7
6JDKBJZ6D6,106,inicialization,0.4301013332281257,0.10980649938421316,18,244,1,19,35,244,3
