id,seed,creation_mode,gmean_inv,dem_fpr,actual_depth,actual_leaves,criterion,max_depht,min_samples_split,max_leaf_nodes,class_weight
3NEHY3VH5F,103,inicialization,0.500401496844743,0.010962773648989482,23,462,0,,2,,
IOBCOGI7SL,103,inicialization,0.48285976716179047,0.049517436190604294,23,443,1,23,2,462,
00OPFXMN64,103,inicialization,0.5304494170466405,0.04025288361300736,17,142,1,17,36,351,5
37M7SC4JI0,103,inicialization,0.7320617231854192,0.031576823485892996,18,162,1,21,20,162,8
FT5HGYSB94,103,inicialization,0.642832604892089,0.018949456905538554,11,102,1,11,33,206,7
EL2CUSA8PP,103,inicialization,0.6297890833908317,0.030551165215051957,8,66,1,8,17,268,6
YB43VF9JCU,103,inicialization,0.6096423208085718,0.03554494400914686,10,46,0,16,11,46,5
ZLLRX7C5WI,103,inicialization,0.7621169910465283,0.00015132663012408856,6,15,0,16,5,15,8
K01SS8U0QR,103,inicialization,0.6147026406846818,0.026145878871439623,11,111,1,11,25,153,7
0JI328AH5B,103,inicialization,0.5451147047190473,0.036873255540236065,6,38,1,6,25,328,4
HQA98HDIJ7,103,inicialization,0.5156066974984275,0.012963647980630183,19,378,0,19,4,407,5
PQ1FSY4TM0,103,inicialization,0.7308959238721782,0.012341527390120056,16,173,1,16,22,336,9
VGWS6SF43Z,103,inicialization,0.8927887465162205,1.0,4,12,1,4,13,12,7
7GPUSWYVMH,103,inicialization,0.5956435461330478,0.009264552577596931,16,207,0,16,14,211,7
RJ2UURG9ZH,103,inicialization,0.470959876636295,0.0345529138783334,23,298,0,23,8,339,4
7U29RCJ5K0,103,inicialization,0.7870801219655378,0.0099875575881898,8,48,0,8,36,362,8
W1GRWHQ9CB,103,inicialization,0.5723170174330694,0.038352893701449384,16,133,1,23,9,133,4
GXARWJM3T0,103,inicialization,0.8493363212890803,0.010273396778424185,7,51,1,7,13,102,8
3UFKT1PV8L,103,inicialization,0.5777852835251513,0.0015973366513098164,19,161,0,19,27,344,6
QKROH248UF,103,inicialization,0.482301300224932,0.026902512022060066,17,248,0,17,3,248,4
VLV2AIPFYM,103,inicialization,0.6430911408616224,0.00911322594747285,5,21,1,5,29,197,6
IBYDYE21XI,103,inicialization,0.642832604892089,0.018949456905538554,11,102,1,11,32,128,7
ATJHTMBF5T,103,inicialization,0.5281728258183065,0.005901738574839416,14,295,0,14,4,340,6
TBV7RJY5L7,103,inicialization,0.6749035085373611,0.0025052964320543443,7,53,1,7,10,462,7
OW3C3DSVHJ,103,inicialization,0.5771583867931492,0.02409456232975754,22,213,0,22,18,337,7
Z1KC5UBZPV,103,inicialization,0.5400172263464107,0.04729797894878435,12,131,0,12,26,360,5
KHGZXEW7GY,103,inicialization,0.5108576299899109,0.041429868513972484,16,208,0,16,15,451,5
WL7L6DQY63,103,inicialization,0.5468384141972804,0.06419611931264081,20,329,1,20,6,445,6
KEBD81GXD2,103,inicialization,0.4943807698653312,0.061102330430103914,12,58,0,22,12,58,4
UUDI878ANV,103,inicialization,0.321534133931732,0.1305948817970878,6,40,0,6,27,321,2
86FR5O1W3E,103,inicialization,0.6180924194054475,0.04053872280324175,12,157,1,12,10,386,7
80C036ZLJJ,103,inicialization,0.4432022278509139,0.09123314389481119,12,208,1,12,6,208,2
9NJ87X0U1E,103,inicialization,0.6001348715146357,0.05434307428456132,21,216,1,21,19,266,7
K68L556OHT,103,inicialization,0.46797180175822006,0.08739953593166762,18,162,1,18,27,298,4
7BCVI694KI,103,inicialization,0.8927887465162205,1.0,3,8,1,3,15,235,7
0S74R8ZNGN,103,inicialization,0.5230881247552097,0.05024044120119715,18,135,0,21,6,135,4
O3ILHTBZ2D,103,inicialization,0.6686309723596802,0.028348522043245786,8,73,1,8,12,335,6
7UR6PGY6RQ,103,inicialization,0.3607190857450565,0.06508726502337157,9,44,0,15,3,44,3
DTX6GVN198,103,inicialization,0.7408949504543422,0.01777247200457343,16,99,1,21,26,99,8
CIMY8QX32K,103,inicialization,0.36269969969647087,0.05824393852776005,15,124,0,15,17,124,1
0VFI32E2LT,103,inicialization,0.6340962268835015,0.016158321283249826,7,42,0,7,23,264,7
IDB9UACOPL,103,inicialization,0.519616823889176,0.03189629081615496,20,362,1,20,3,362,5
NPEH4TQOA6,103,inicialization,0.32662862271172555,0.10915694252950872,4,9,1,14,18,9,2
CRFNAGQ5BC,103,inicialization,0.395271102271206,0.07142616941856944,19,140,1,19,35,454,2
ESISSCFUAJ,103,inicialization,0.7884416129448613,0.006305276255170324,19,172,0,21,30,446,9
LKHHA165EH,103,inicialization,0.630060200905489,0.014695497192050308,17,151,0,17,28,306,7
JXQI278RNN,103,inicialization,0.5968363406310129,0.03613343645962942,11,129,1,11,9,129,6
08WP80W6TS,103,inicialization,0.6579746883454858,0.01836096445505599,12,58,1,21,34,58,7
8FEN894E9H,103,inicialization,0.7738447113105773,0.011601708309513402,17,63,0,20,37,63,8
ZWBAJCEX0H,103,inicialization,0.5962395029106677,0.019689275986145206,21,181,0,21,24,306,7
QROEMCBPL5,103,inicialization,0.8930135868618823,1.0,4,14,1,4,22,14,5
HQ9XG2U3FP,103,inicialization,0.5938609227051002,0.014107004741567744,9,86,0,9,15,439,6
AJVJBS8IUZ,103,inicialization,0.6705745024816601,0.058008541547567,19,224,1,19,16,423,8
D20W3RREBP,103,inicialization,0.4258003316769571,0.05669704408649157,4,14,1,4,39,294,4
5IPELCJDF9,103,inicialization,0.8927887465162205,1.0,3,8,1,3,39,205,7
ZX2J89DFTA,103,inicialization,0.6289769195263717,0.017923798634697518,10,114,0,10,7,250,7
W1UKFJOOWJ,103,inicialization,0.38965604310869484,0.055419174765443724,15,126,1,15,35,381,2
T3PGR15376,103,inicialization,0.6577283611175493,0.016158321283249826,5,22,1,5,8,79,7
XBRMLQQJHG,103,inicialization,0.4810624143378307,0.05289706426337559,18,210,0,18,15,364,4
9VAR5SDFKI,103,inicialization,0.48044407919365995,0.054813868244947356,13,266,1,13,4,325,2
JNV00225UB,103,inicialization,0.5586108570413899,0.053905908464202845,16,181,1,16,21,203,6
ZOG4ZG0YTT,103,inicialization,0.5953458968812095,0.019100783535662642,9,84,0,9,16,91,5
Z0W29ST8KN,103,inicialization,0.39819830004224166,0.06994653125735614,11,133,1,11,16,372,2
4SI9XGW34R,103,inicialization,0.7401525275872721,0.003076974812523118,6,37,0,6,8,206,6
55J7F8RJFL,103,inicialization,0.4441833700619303,0.041463496654000065,13,138,0,13,32,161,3
IN5RDM33XJ,103,inicialization,0.5003693652240933,0.05656253152638126,19,150,0,19,32,266,4
MZM08863VB,103,inicialization,0.667422033548005,0.017335306184214954,14,71,1,20,35,71,6
AGJ1OHSWT9,103,inicialization,0.40896485262617843,0.06507045095335778,5,14,1,7,21,14,3
X6R0J05VM6,103,inicialization,0.4905850138892348,0.05891650132831154,18,247,1,18,11,418,4
VG99EDSE74,103,inicialization,0.8153449800263636,0.006456602885294413,7,28,0,7,5,33,9
CTSY8JER3C,103,inicialization,0.3370984604290931,0.10019504321215994,3,8,0,3,28,211,2
ZBQ89Z1SD6,103,inicialization,0.4144429191171308,0.0320980596563204,21,195,1,21,20,254,1
G5QJR8JO4P,103,inicialization,0.44596974087214203,0.047466119648922236,10,172,1,10,3,220,3
MN41VUTPK5,103,inicialization,0.7308959238721782,0.03039983858492787,12,128,1,12,22,149,8
3JJ6Y1UQDS,103,inicialization,0.45813548012303285,0.054813868244947356,15,144,1,15,28,162,3
FQDNXEJBD6,103,inicialization,0.5025267724296787,0.047886471399266904,8,66,0,8,21,153,4
D8PMYVSIZH,103,inicialization,0.4258003316769571,0.05669704408649157,4,14,1,4,14,323,4
3HQNDMBZQC,103,inicialization,0.6125317586026324,0.02747419040252884,10,85,1,10,38,311,5
ZCIGPJRWF4,103,inicialization,0.7005967106507475,0.033628140027575075,16,102,1,20,39,102,8
4ODPYBWF5S,103,inicialization,0.5018817919597043,0.06227931533106904,7,49,1,7,32,81,3
6HER876ABF,103,inicialization,0.7128163043399289,0.026145878871439623,23,222,1,23,19,386,9
59W8AS5RQO,103,inicialization,0.36898403597314655,0.026246763291522313,14,101,1,14,14,101,1
NFA9KPOE3H,103,inicialization,0.3956428673161435,0.049534250260618085,9,87,0,9,33,234,3
BG5ZLPWFSS,103,inicialization,0.37142469360001495,0.09974106332178767,7,53,1,7,25,196,2
4TGQUTG1PK,103,inicialization,0.4370090240365784,0.05553687325554024,6,44,0,6,13,374,3
R4361VNRCC,103,inicialization,0.9242961492988597,1.0,3,8,1,3,29,426,5
Y0CTIWAOPS,103,inicialization,0.43456918943063527,0.04043783838315901,13,132,0,22,34,416,3
EUPPPXN33H,103,inicialization,0.32662862271172555,0.10915694252950872,4,6,1,5,19,6,2
KQVXIJ0Q67,103,inicialization,0.622457462412956,0.030551165215051957,19,113,0,23,27,113,7
NPOGKFAIZ9,103,inicialization,0.8162600901827758,0.003076974812523118,14,141,0,14,29,232,9
RR46GY187F,103,inicialization,0.4810624143378307,0.05289706426337559,19,212,0,19,15,380,4
5JT1M3V89O,103,inicialization,0.5603235809183802,0.04332985842553048,5,8,0,5,30,8,4
AXTWR42IE4,103,inicialization,0.8149541753141302,0.0010256582708410393,4,12,0,4,16,213,7
1DCNINC5VM,103,inicialization,0.40952192676327825,0.03734404950062212,15,126,0,17,4,126,3
R8H6XPKBSO,103,inicialization,0.4442555812365654,0.0943101187073343,19,182,1,22,23,189,3
L4VI0ISDGR,103,inicialization,0.6362082432160019,0.00970171839795541,10,48,1,22,5,48,7
NK0N34XDAM,103,inicialization,0.6430911408616224,0.0331909742072166,8,65,1,8,17,421,7
K5J0706TGV,103,inicialization,0.4425106965074247,0.039832531862662696,10,133,1,10,11,202,3
HFQ32VYRSM,103,inicialization,0.597733257558191,0.04876080303998387,15,179,1,15,18,420,7
NENVVVSXEE,103,inicialization,0.8690608585810247,0.0027911356222887315,6,30,1,6,39,437,9
P3LI7I0BR2,103,inicialization,0.6134028010862935,0.02204324578807547,13,215,1,13,5,296,9
2DU25WM243,103,inicialization,0.7308959238721782,0.03039983858492787,12,128,1,12,22,440,8
Q4KDEECFER,103,inicialization,0.391460415109264,0.08269159632780712,4,15,0,4,29,261,3
5EYS8V9U6P,103,inicialization,0.7193326516927367,0.014981336382284697,16,113,0,16,33,113,8
MSAKCC658Y,103,inicialization,0.8930135868618823,1.0,4,14,1,4,18,133,5
W7CJKNQII5,103,inicialization,0.6064884432737938,0.017335306184214954,10,86,0,10,20,275,7
097W8XPFH4,103,inicialization,0.45096887495642357,0.06495275246326127,21,228,1,21,14,228,3
9BMBKVBYSS,103,inicialization,0.5108576299899109,0.03468742643844368,16,164,0,16,23,164,4
G9GZTQNZC7,103,inicialization,0.582382450197815,0.021303426707468806,11,33,1,21,40,33,5
WKXW43HHVB,103,inicialization,0.36512884118093436,0.09114907354474222,8,75,0,8,24,121,1
U6ZGLBKDJN,103,inicialization,0.6297890833908317,0.024531728150116016,22,142,0,22,36,290,7
Q91P0JLZEV,103,inicialization,0.4129164863932169,0.019588391566062485,14,158,0,18,24,432,3
BP6LVIGSBQ,103,inicialization,0.7132358570777018,0.030551165215051957,12,154,1,12,12,165,8
2UCZUQHCM0,103,inicialization,0.5219785958219312,0.043632511685778655,9,107,0,9,8,287,4
F7L6XJ0AFV,103,inicialization,0.5433975023300426,0.05595722500588492,15,98,0,18,23,98,5
O605KAJ8MD,103,inicialization,0.35394344610729733,0.05249352658304468,14,78,0,17,26,78,2
6FM3BJK1TB,103,inicialization,0.48411852821595613,0.04408649157615094,20,141,1,21,35,249,4
7NFAG4O07F,103,inicialization,0.7399672530735989,0.01277869321047853,11,106,0,11,21,106,8
2016X3EEM8,103,inicialization,0.5964582409142606,0.04818912465951508,10,152,1,10,6,295,4
HL0797339X,103,inicialization,0.5116130626723951,0.045835154857584826,19,225,0,19,14,385,5
OZXPLFNJ81,103,inicialization,0.38240029385262253,0.09271278205602448,17,131,1,17,37,349,2
ZLGQV66FA6,103,inicialization,0.7199338676954883,0.002488482362040554,8,65,0,8,8,303,8
MIERFXNZAJ,103,inicialization,0.4747513454522526,0.0743350035309547,23,223,1,23,15,283,4
SV34S18JKH,103,inicialization,0.8690608585810247,0.0027911356222887315,6,31,1,6,32,458,9
H0YLEBPP13,103,inicialization,0.4173286727889871,0.08240575713757271,8,71,1,8,24,324,3
DQC8CUO9JT,103,inicialization,0.391460415109264,0.08269159632780712,4,15,0,4,32,160,3
2XKYLV69SQ,103,inicialization,0.40187073245856364,0.08728183744157114,19,149,1,23,32,343,2
R1ORES29LV,103,inicialization,0.702101799555129,0.030988331035410432,7,21,1,21,29,21,4
9OHO1TQPVN,103,inicialization,0.6911611595070444,1.0,11,92,1,11,38,194,8
F1VYVG0IEO,103,inicialization,0.6018548592879405,0.022917577428792413,7,45,0,7,34,180,4
WD8GJI0HRP,103,inicialization,0.35416090558390934,0.0772942798533813,17,96,1,17,27,96,2
AFD7L12055,103,inicialization,0.6751381505682645,0.01674681373373239,4,13,1,4,7,229,6
0T5TMYU8UE,103,inicialization,0.33859554501118827,0.09975787739180145,8,85,1,8,9,271,2
PESGV2JAVH,103,inicialization,0.510480350820816,0.057285536536974144,11,47,0,14,31,47,4
VO0U5AKO9R,103,inicialization,0.3218713921501065,0.14734169553082022,4,15,0,4,24,255,1
UAMTU71RLG,103,inicialization,0.8930135868618823,1.0,4,14,1,4,17,297,5
E6NQHW8U1H,103,inicialization,0.4028578947241479,0.061556310320476176,13,44,1,13,3,44,3
G2PROW0RST,103,inicialization,0.4126704386689658,0.041766149914248235,15,126,0,19,33,126,2
MVY8NDKNX0,103,inicialization,0.563888819017296,0.013669838921209265,12,95,0,12,15,95,6
2PDIA18HVG,103,inicialization,0.5018817919597043,0.06227931533106904,7,49,1,7,34,339,3
GD5FUIOHVV,103,inicialization,0.3370984604290931,0.10019504321215994,3,8,1,3,22,103,2
G45BSMHAWP,103,inicialization,0.48442202226341113,0.04454047146652321,20,235,1,20,7,235,3
94A6EVTRNP,103,inicialization,0.6916033055326058,0.035830783199381246,13,119,1,13,33,181,8
JNLWZ2U4SH,103,inicialization,0.7191325323458801,0.01277869321047853,5,21,0,5,4,166,7
BHP4TJ86BC,103,inicialization,0.5850626653138666,0.05508289336516797,23,268,1,23,11,427,7
B0L95NQMAI,103,inicialization,0.6130188860096094,0.018949456905538554,10,90,0,10,15,397,7
D0MI8F4IYN,103,inicialization,0.3875620299744591,0.08418804855903422,11,113,1,11,24,179,2
T67SOLPRSH,103,inicialization,0.5290497575459514,0.05538554662541616,10,89,1,10,29,191,4
1S0VDE22DC,103,inicialization,0.7117700943335056,0.03921041127215254,12,135,1,12,18,374,8
JCTGAJFGCS,103,inicialization,0.7506832041323181,0.020412280996738072,10,42,1,23,29,42,8
ZLLRX7C5WI,103,inicialization,0.7621169910465283,0.00015132663012408856,6,15,0,16,5,15,8
JBMT1IPCLI,103,crossover,0.6161114108835932,0.0010424723408548262,12,115,0,12,33,259,6
OK5UUGTJDF,103,crossover,0.556596903725679,0.0014460100211857313,13,193,0,13,12,338,6
Y0C4LMBNXN,103,mutation,0.5424667526333196,0.003497326562867803,16,238,0,16,12,344,6
DXLHZZ2RVF,103,mutation,0.45610248764207173,0.005632713454618826,13,215,0,13,9,215,3
82KH1F1EQZ,103,mutation,0.4296293539648087,0.006809698355583954,11,178,0,11,13,302,3
XQQOJOQHRG,103,crossover,0.41915682268343557,0.006961024985708025,13,200,0,13,15,400,3
DAAAAAAFFQ,103,mutation,0.4129164863932169,0.013568954501126551,13,181,0,13,19,313,3
MHZ16H26LD,103,mutation,0.4062954688449776,0.017974240844738865,15,172,0,16,21,389,3
59W8AS5RQO,103,inicialization,0.36898403597314655,0.026246763291522313,14,101,1,14,14,101,1
O605KAJ8MD,103,inicialization,0.35394344610729733,0.05249352658304468,14,78,0,17,26,78,2
0T5TMYU8UE,103,inicialization,0.33859554501118827,0.09975787739180145,8,85,1,8,9,271,2
