id,seed,creation_mode,gmean_inv,dem_fpr,actual_depth,actual_leaves,criterion,max_depht,min_samples_split,max_leaf_nodes,class_weight
3NEHY3VH5F,103,inicialization,0.2682545415540196,0.037761376571507646,38,2396,0,,2,,
IOBCOGI7SL,103,inicialization,0.2739950629336211,0.050464779303974985,38,2281,1,38,2,2396,
00OPFXMN64,103,inicialization,0.26910340513581954,0.028437545016227014,28,717,1,28,36,1816,5
37M7SC4JI0,103,inicialization,0.3582389609015697,0.006103494247808858,34,835,1,35,20,835,8
FT5HGYSB94,103,inicialization,0.32372891435304796,0.009279344930925686,17,588,1,17,33,1065,7
EL2CUSA8PP,103,inicialization,0.2965734438487938,0.01247743892621999,11,272,1,11,17,1387,6
YB43VF9JCU,103,inicialization,0.25224439708599933,0.017915752219388265,19,229,0,26,11,229,5
ZLLRX7C5WI,103,inicialization,0.4401316143813683,0.005035462194842941,15,69,0,25,5,69,8
K01SS8U0QR,103,inicialization,0.3164820584984268,0.008033366380539995,17,671,1,17,25,788,7
0JI328AH5B,103,inicialization,0.19476709279149007,0.058794370111767344,8,98,1,8,25,1696,4
HQA98HDIJ7,103,inicialization,0.2760423111884065,0.03547667064927876,31,2037,0,31,4,2112,5
PQ1FSY4TM0,103,inicialization,0.37087853311460894,0.005256836111275878,26,986,1,26,22,1742,9
VGWS6SF43Z,103,inicialization,0.5151248798008011,1.0,5,24,1,5,13,56,7
7GPUSWYVMH,103,inicialization,0.30538539820632793,0.021634975242840485,26,1088,0,26,14,1088,7
RJ2UURG9ZH,103,inicialization,0.2623471805757246,0.04126981773194478,34,1647,0,38,8,1757,4
7U29RCJ5K0,103,inicialization,0.42329054327400517,0.0023479051742887093,12,221,0,12,36,1875,8
W1GRWHQ9CB,103,inicialization,0.22422972610373293,0.03025973127254343,36,682,1,38,9,682,4
GXARWJM3T0,103,inicialization,0.40921462332926595,0.0024732444730665264,10,201,1,10,13,523,8
3UFKT1PV8L,103,inicialization,0.28987245255369,0.01914301814206909,31,892,0,31,27,1780,6
QKROH248UF,103,inicialization,0.2352641528220909,0.04213518849618263,28,1284,0,28,3,1284,4
VLV2AIPFYM,103,inicialization,0.3599799682922622,0.009250040249802988,7,62,1,7,29,1016,6
IBYDYE21XI,103,inicialization,0.3254487488284936,0.010455062860306348,17,595,1,17,32,660,7
ATJHTMBF5T,103,inicialization,0.2702779746938757,0.025524024189425454,22,1762,0,22,4,1762,6
TBV7RJY5L7,103,inicialization,0.36429378019682046,0.007837766460757149,9,153,1,9,10,2394,7
OW3C3DSVHJ,103,inicialization,0.3080311041039323,0.020411240004632257,31,1143,0,36,18,1744,7
Z1KC5UBZPV,103,inicialization,0.25955395843373386,0.036952143690384395,19,749,0,19,26,1866,5
KHGZXEW7GY,103,inicialization,0.26835084842378243,0.025076686466745185,25,1174,0,25,15,2339,5
WL7L6DQY63,103,inicialization,0.272699740640595,0.005130437607156271,32,1799,1,32,6,2307,6
KEBD81GXD2,103,inicialization,0.21641244665998616,0.050764534415699974,25,292,0,36,12,292,4
UUDI878ANV,103,inicialization,0.19756139477382395,0.11179912382534127,8,109,0,8,27,1662,2
86FR5O1W3E,103,inicialization,0.3124183397515844,0.013305384435048112,18,1023,1,18,10,2000,7
80C036ZLJJ,103,inicialization,0.21779638924904587,0.07543836978411983,20,1075,1,20,6,1075,2
9NJ87X0U1E,103,inicialization,0.2938177583445841,0.0007460336290634612,34,1097,1,34,19,1377,7
