id,seed,creation_mode,gmean_inv,dem_fpr,max_iter,tol,lambda,l1_ratio,class_weight
JWK9LYS1C7,102,inicialization,0.34224473785397136,0.09218505783057207,100,0.0001,1.0,0.0,
87LY2O6IFD,102,inicialization,0.33911104088073196,0.09437324163801186,100,0.0001,1.0,1.0,
L26O77J504,102,inicialization,0.7669847409616996,0.008979368552672711,141,0.02471932825422331,9200.321173056378,0.3329814924114096,7
611ZIKXNEP,102,inicialization,0.33547650019865716,0.1272741481713035,134,0.043340350348922335,55806.1198950929,0.4405835491765132,6
RU4826NZPN,102,inicialization,0.7071532475392774,0.023491716161300406,128,0.09150786392717213,62308.24341498146,0.5336704465529557,9
7DZH4LTE7Y,102,inicialization,0.4865206589602633,0.09340418880900281,151,0.0415959594605866,88750.29838912327,0.17206119159676547,4
MKO70IJ48O,102,inicialization,0.5970611843498841,0.02474992185057831,22,0.024238437134597758,27547.776790437492,0.1157528990422052,7
A0RUR20P1M,102,inicialization,0.327073878290727,0.05010940919037199,143,0.08335548787680962,67973.9845032804,0.022397365162219574,3
3NOQFKY4IA,102,inicialization,0.9195271161345524,0.00437636761487965,66,0.040707015675823376,18479.472952492233,0.4269040726268196,9
PKEH4HKRKL,102,inicialization,0.38509872425104674,0.3819084088777743,176,0.0061338341544616435,18849.33170555107,0.9497766935823135,2
2Z4EV8I33P,102,inicialization,0.8297563817162712,0.009909346670834636,163,0.0714789998278239,26080.216895659993,0.9791561684086968,8
J4MEF9M2BQ,102,inicialization,0.5335679044959549,0.3882775867458581,111,0.05568126568254629,59827.03842321893,0.47116694043501794,3
LQ9FGHNJEL,102,inicialization,0.36096633575713255,0.15843232260081275,176,0.03977286192828615,63836.07638582804,0.4214293221716352,7
4RWQ2PN4NZ,102,inicialization,1.0,0.0,40,0.06907725707529395,33912.00619519324,0.4870391826090873,7
FD3NB2BHT7,102,inicialization,0.6149913158096667,0.026938105658018137,151,0.0022882758005704947,92464.98910568639,0.9657272536146612,7
D2M2YOQULR,102,inicialization,0.6606694814837755,0.04721006564551423,154,0.081449326800716,68184.22626182831,0.9149427205131596,8
MSFH9QS6MN,102,inicialization,0.34532614168942444,0.1136136292591435,34,0.07278867152321872,54417.480402176516,0.23751032859088184,6
RAN2ZPKZ56,102,inicialization,0.3876275643042054,0.0052438261956860854,22,0.05369757361440546,43568.5408517275,0.28299598771151324,2
7PV0GZF1F5,102,inicialization,0.6941079753447659,0.019920287589871834,105,0.03672289703742641,85735.30406238663,0.8928585699765678,7
SAU56CLMNY,102,inicialization,0.3435520638070114,0.11434823382306969,63,0.038367869244364215,53358.28995289986,0.9107322033847796,5
F67SC5YX1C,102,inicialization,0.3936551677650152,0.2773054079399812,172,0.08847244347699415,74152.85767915852,0.34688911410580914,6
8XRSGPRWMK,102,inicialization,0.3970284513007539,0.16502031884964052,160,0.014217277065731592,93883.74997355392,0.381926742532545,6
LP0XKSX8Z3,102,inicialization,0.6017293192488383,0.0012816505157861868,79,0.015432351012424102,82925.16115103496,0.3258860840228682,8
9XLCHMPA03,102,inicialization,0.3986580848705036,0.13265082838386996,170,0.052197256585756135,15962.566611364553,0.6119505654730074,6
5X4BKNK0MM,102,inicialization,0.4883341226163622,0.06758361988121289,145,0.018366776697576172,33840.76227447189,0.08917227202006162,5
4IL9EGDUYT,102,inicialization,0.3588654597199852,0.1540559549859331,38,0.03314599586447105,51540.602939957585,0.17575986118525166,7
VTO35UINSF,102,inicialization,0.6915265622824227,0.02567989996874023,91,0.034922426503809036,61770.32676030252,0.691294731866974,8
R5P71CYGB0,102,inicialization,0.9176333774177683,0.012097530478274443,197,0.04893451786520759,83236.21375925711,0.8805207969983355,1
NO8L2KXH43,102,inicialization,0.36378521941470887,0.09681931853704284,163,0.07806237547068745,4407.097499602051,0.9261322637781231,4
NG302YES4V,102,inicialization,0.37927305226324826,0.10921381681775555,154,0.07719068974179501,19016.548707811864,0.4809467207851448,8
G4PT5A6ZLP,102,inicialization,0.3923107348904451,0.14749921850578301,189,0.02121582363250367,3365.4682749606045,0.7245893589657325,2
IBOMVL71ZR,102,inicialization,0.42249841607358074,0.06456705220381369,136,0.04882354390377691,81961.91752258874,0.844369523856009,3
LOA6ZN77BG,102,inicialization,0.3970284513007539,0.09402938418255713,189,0.06572820273466048,17213.63007785723,0.4307033320648246,2
YODQHUJBNZ,102,inicialization,0.5341420302347536,0.03015786183182244,153,0.01707892076985254,81501.68111303318,0.8560439356996207,7
CPEQUIM2QX,102,inicialization,0.39607211200242287,0.2934276336355111,82,0.026524259452840652,31984.061225446545,0.19452749187495377,6
ZV81B7Y20M,102,inicialization,0.6118886659935392,0.023944982807127226,166,0.024327113036450153,39779.83960304143,0.9004010594596296,7
OMT3280N1N,102,inicialization,0.503936268141222,0.05364957799312286,128,0.02201323227227201,82152.60040390877,0.06494427725450291,7
7QQBRYKI8R,102,inicialization,0.8729344304921951,0.0029931228508909033,156,0.09739058796871766,31853.336014163342,0.29986366844040824,9
WU933YCXAH,102,inicialization,0.35219558003220863,0.02007658643326038,123,0.0876792326196659,43436.278389967425,0.6357822111989407,5
5SKHZYG65Y,102,inicialization,0.5501208700511305,0.11941231634885896,101,0.0775965843732743,35419.769033950855,0.39005079530577447,4
Y4QVM5MDMX,102,inicialization,0.9430583818039733,0.002188183807439825,134,0.03459434446896658,35534.77624735984,0.1279208490216055,7
1IOYLAQFWW,102,inicialization,0.9479067738929376,0.0071428571428571175,166,0.07383463960490097,9114.870849757534,0.3874201626654319,1
XHATSLHXL7,102,inicialization,0.5367403443665795,0.054579556111284774,169,0.027089091054926177,87579.17040495067,0.506923273028418,8
2RB2IAI9WC,102,inicialization,0.6467863144446819,0.02889965614254455,64,0.058156912837597885,85225.15885036164,0.004970372907963316,7
IB5KYZAGJ6,102,inicialization,0.4233973497959689,0.15552516411378559,105,0.02142139946105765,52436.821314120374,0.41253653014808334,2
1NATSTLIQK,102,inicialization,0.49225803837683024,0.0020396999062206878,118,0.01425690523263441,27182.074295591465,0.1195959850560655,6
OSYGJ98641,102,inicialization,0.8400908533864814,0.056337918099406026,71,0.0952492069930147,56113.11530297982,0.5023494188214902,2
C4DQDYTUTC,102,inicialization,1.0,0.0,27,0.04792932401180336,72748.97715530514,0.16528536893077295,1
2OBCFSEIE2,102,inicialization,0.3451444812710983,0.21196467646139422,179,0.005831860590159733,6032.111649475294,0.2800809657143518,5
YZZ0DS9G21,102,inicialization,0.340699413745542,0.05768208815254772,182,0.05887496132435999,89016.72193346123,0.06369462748551502,3
WANMR5KI6J,102,crossover,0.959708851798731,0.0,119,0.05512354060123869,45894.015031188435,0.3766946257393867,9
LP0XKSX8Z3,102,inicialization,0.6017293192488383,0.0012816505157861868,79,0.015432351012424102,82925.16115103496,0.3258860840228682,8
1NATSTLIQK,102,inicialization,0.49225803837683024,0.0020396999062206878,118,0.01425690523263441,27182.074295591465,0.1195959850560655,6
RAN2ZPKZ56,102,inicialization,0.3876275643042054,0.0052438261956860854,22,0.05369757361440546,43568.5408517275,0.28299598771151324,2
A6PEEYRK4J,102,crossover,0.3395961570160694,0.009338855892466413,131,0.06309548528768721,67441.8529508661,0.6693539362781245,5
A0RUR20P1M,102,inicialization,0.327073878290727,0.05010940919037199,143,0.08335548787680962,67973.9845032804,0.022397365162219574,3
4RWQ2PN4NZ,102,inicialization,1.0,0.0,40,0.06907725707529395,33912.00619519324,0.4870391826090873,7
C4DQDYTUTC,102,inicialization,1.0,0.0,27,0.04792932401180336,72748.97715530514,0.16528536893077295,1
OF0TYLW1X5,102,mutation,0.9194723912837085,0.002188183807439825,109,0.025454913360361542,73542.70347791229,0.27034608447212616,8
7QQBRYKI8R,102,inicialization,0.8729344304921951,0.0029931228508909033,156,0.09739058796871766,31853.336014163342,0.29986366844040824,9
OVRYTK08Z9,102,crossover,0.8296399758098265,0.005181306658330729,108,0.03107047550004726,28866.31841944344,0.30268246120371156,8
CVYL6SFDRL,102,crossover,0.5403945143738342,0.007166301969365421,154,0.020693508587098522,37246.76916872646,0.6349592190028993,4
R2JKRA2MQG,102,crossover,0.5336269383136983,0.0073460456392622775,70,0.048543019782335134,34747.232546121224,0.3402390793602133,6
WU933YCXAH,102,inicialization,0.35219558003220863,0.02007658643326038,123,0.0876792326196659,43436.278389967425,0.6357822111989407,5
YZZ0DS9G21,102,inicialization,0.340699413745542,0.05768208815254772,182,0.05887496132435999,89016.72193346123,0.06369462748551502,3
CBP5HP53HO,102,mutation,0.3306117845989812,0.08836355110972177,105,0.06502578685622341,29266.019210448958,0.5769355739793285,6
GSSZT1SXIS,102,crossover,0.3276977291112463,0.10853391684901531,159,0.04758433499581062,58833.101299197224,0.10532259745456059,5
Y4QVM5MDMX,102,inicialization,0.9430583818039733,0.002188183807439825,134,0.03459434446896658,35534.77624735984,0.1279208490216055,7
3NOQFKY4IA,102,inicialization,0.9195271161345524,0.00437636761487965,66,0.040707015675823376,18479.472952492233,0.4269040726268196,9
HJABSQHVDR,102,crossover,0.606839204624293,0.007971241012816502,104,0.02457178212102914,51405.246615799515,0.18346084857234757,7
0CG2S5L332,102,mutation,0.5325159939828255,0.024398249452954046,63,0.010851463995272849,42790.046734017786,0.4353230490212313,7
3G8I1LA9E9,102,crossover,0.40797740115229686,0.02839949984370116,130,0.017258744082475297,30857.6970735283,0.43406700288045946,6
PKVTA7LVE1,102,crossover,0.4066394952678345,0.03175211003438572,74,0.036579363622331953,31418.10491059033,0.6636989278684575,2
N5M88BLT41,102,crossover,0.3683195055624944,0.06331666145670523,92,0.04669813048165255,65290.25143116561,0.3341831416632975,5
OHBNNN3GLU,102,crossover,0.36163883415319864,0.07525789309159112,143,0.06237598833818383,26929.544337644096,0.618319438154185,5
OPJDOUSE1W,102,crossover,0.3523877213444486,0.07686777117849325,104,0.022437425006268618,58776.90773426868,0.563373804776599,
DMESV94ID3,102,crossover,0.33944775034471253,0.09218505783057207,149,0.013110430059007831,24942.20203770119,0.9582195564081823,
87LY2O6IFD,102,inicialization,0.33911104088073196,0.09437324163801186,100,0.0001,1.0,1.0,
C25Y2WSBZH,102,crossover,0.33808030967886515,0.10750234448265084,48,0.01721820999207351,12151.435941137168,0.6192970598430556,
9PX6NPFLG5,102,mutation,0.3302976070096453,0.12395279774929666,142,0.020518474011922617,21102.641427025606,0.18971803549181446,7
1IOYLAQFWW,102,inicialization,0.9479067738929376,0.0071428571428571175,166,0.07383463960490097,9114.870849757534,0.3874201626654319,1
L26O77J504,102,inicialization,0.7669847409616996,0.008979368552672711,141,0.02471932825422331,9200.321173056378,0.3329814924114096,7
B2I481EBH6,102,mutation,0.7504387186632625,0.014738980931541107,153,0.06918324651088453,24892.716923639608,0.3227319113049536,8
AINBCE5FKH,102,crossover,0.7071532475392774,0.01773210378243201,105,0.015845590029635807,81967.67374152225,0.5858268325937812,7
7PV0GZF1F5,102,inicialization,0.6941079753447659,0.019920287589871834,105,0.03672289703742641,85735.30406238663,0.8928585699765678,7
ZK1XCDPW7K,102,crossover,0.6877367678737929,0.021530165676773995,101,0.014385472031157791,26959.396328117946,0.3294847651999687,7
ZV81B7Y20M,102,inicialization,0.6118886659935392,0.023944982807127226,166,0.024327113036450153,39779.83960304143,0.9004010594596296,7
MKO70IJ48O,102,inicialization,0.5970611843498841,0.02474992185057831,22,0.024238437134597758,27547.776790437492,0.1157528990422052,7
YODQHUJBNZ,102,inicialization,0.5341420302347536,0.03015786183182244,153,0.01707892076985254,81501.68111303318,0.8560439356996207,7
N3HU62LETS,102,mutation,0.4280364272969994,0.03393247889965616,72,0.029105664768296513,54254.06993992956,0.42969931869572525,6
