id,seed,creation_mode,gmean_inv,dem_fpr,max_iter,tol,lambda,l1_ratio,class_weight
P14TI18HQS,107,inicialization,0.6498507852065537,0.008842207391291565,100,0.0001,1.0,0.0,
CRUMLMJ8IP,107,inicialization,0.6498507852065537,0.0033075588745479674,100,0.0001,1.0,1.0,
XHEKE5MJ3R,107,inicialization,0.33078877635760284,0.17799076823567456,36,0.027368852406759243,43429.40868064598,0.822424122955478,2
TZSTCZTKOO,107,inicialization,0.7589938468839358,0.0033149090053802956,122,0.060952552451084975,78480.25167508516,0.9062178448542928,7
NS45962VAY,107,inicialization,0.9145642342283239,0.0,182,0.092725713343549,3650.122723169626,0.8956840141810661,8
H6VQAOZ8SQ,107,inicialization,0.759154785902295,0.005527298385911269,88,0.06329531101437658,95103.02002430469,0.36915099530305684,6
6PZ10I0201,107,inicialization,1.0,0.0,154,0.029186681135492394,15135.759268449803,0.6428061511334254,9
ZPTUJ5FB68,107,inicialization,0.321610232041012,0.16798724017287506,183,0.02408025574126185,89959.99128886894,0.3337605454177237,2
J2J0NDHETK,107,inicialization,0.7890650370084034,0.02993708288007524,137,0.045494039955452134,71679.45415195008,0.7202921056722597,1
LMWQUTAB3I,107,inicialization,0.7177727969469713,0.0022050392496986444,50,0.01503530110477849,18318.538618532624,0.5067044601103337,6
WID622UXWJ,107,inicialization,0.5414655138259443,0.022094493281980418,180,0.019534698879048143,39525.39652233327,0.2284465958050037,4
GDCH4NRNGQ,107,inicialization,0.7911432646659948,0.0011025196248493222,30,0.07364057220172347,27796.272363414075,0.7627687238760804,7
419IMOYIVD,107,inicialization,0.6409121587914965,0.002234439773027959,27,0.03734367158186186,15457.975444009562,0.31455980484768586,4
6Y1EM03406,107,inicialization,0.40188480853377684,0.10946549848587303,165,0.07003346159351,60476.71413291793,0.2223495118551322,3
CEH8ACWH4W,107,inicialization,0.5491725246720851,0.022094493281980418,146,0.0016611661830633223,40073.25638066259,0.26415202898009693,4
CJZU00RG59,107,inicialization,0.8293555403596813,0.0011098697556816512,160,0.04347576120534002,84838.27167345169,0.1687332928870624,7
IU23Z4CFAL,107,inicialization,0.5411485179455835,0.019882103901449448,152,0.016315700573695194,16922.749855964128,0.28842405800264304,4
068SYGR4UW,107,inicialization,0.9145642342283239,0.0,124,0.00747742463997877,82685.20153896588,0.9611473326374981,8
J5OV0IKAXF,107,inicialization,0.9145642342283239,0.0,113,0.09645173770017122,21585.818459326583,0.34852139026935025,8
