id,seed,creation_mode,gmean_inv,dem_fpr,dem_ppv,dem_pnr,max_iter,tol,lambda,l1_ratio,class_weight
RO329DGO65,109,inicialization,0.6180346918321439,0.0038420575125241614,0.446236559139785,0.03002835494817091,100,0.0001,1.0,0.0,
T7FP26R1KT,109,inicialization,0.6277062694436326,0.0038420575125241614,0.43333333333333335,0.028378189931669295,100,0.0001,1.0,1.0,
97UE7LAVMI,109,inicialization,0.827683994323775,0.007920792079207921,1.0,0.01320132013201325,128,0.01807380358747268,40514.85707638363,0.6628934567098899,8
J1XJLCBZY4,109,inicialization,0.5741071226800016,0.011762849591732082,0.43333333333333335,0.044879840096685775,42,0.08418944680784125,26624.614503014247,0.21653006064896685,5
HDR3W4BD0E,109,inicialization,0.5505054739921735,0.007755118141296199,0.28139534883720935,0.03574582810393723,106,0.07806850256054587,75671.08609870543,0.36091337959985503,4
Q5B560TM8H,109,inicialization,0.789237685114304,0.005916926353989981,1.0,0.01463068842095483,81,0.009014036590499054,24970.52851695853,0.2624251460483622,7
JWKRJQ1362,109,inicialization,0.827683994323775,0.007920792079207921,1.0,0.01320132013201325,110,0.08480918342025251,9634.100614204244,0.255056782050756,8
1EDECMI52G,109,inicialization,0.328582434087048,0.26411581397183537,0.0183942773359399,0.2731023102310231,37,0.017687749759718863,88109.23857210517,0.622302997090626,2
HJKHKH4YKV,109,inicialization,0.3461006952759247,0.11039406729517574,0.08576576576576578,0.1172430623344024,178,0.0021110598003940954,25264.413082906398,0.138235859989283,2
DJ0N8BOROR,109,inicialization,0.43999060826232617,0.015510236282592398,0.10869565217391303,0.03782596569516106,193,0.02574479779027046,90697.52533457144,0.054637236126479416,4
OO5EDIXPYH,109,inicialization,0.4624390196186817,0.0003313478758234373,0.2150537634408602,0.02836656905127133,39,0.010195192795963233,94576.32081393481,0.6991495165455647,3
76KGV34BDU,109,inicialization,0.5505054739921735,0.007755118141296199,0.28139534883720935,0.03574582810393723,110,0.09166332893774798,1296.3525680158332,0.9697098652150642,4
68UCTABKPM,109,inicialization,0.789237685114304,0.005916926353989981,1.0,0.01463068842095483,82,0.05883742310933826,51597.48074759931,0.34676077285504625,7
