id,seed,creation_mode,gmean_inv,dem_fpr,actual_depth,actual_leaves,criterion,max_depht,min_samples_split,max_leaf_nodes,class_weight
M8W3D6NOS5,101,inicialization,0.4543161935344414,0.015767867139391684,25,482,0,,2,,
NV2EQMKF28,101,inicialization,0.4729662017832844,0.05534303663618835,24,442,1,25,2,482,
XM4UPZ1NE1,101,inicialization,0.4749656146024481,0.06972693910555451,8,76,0,8,27,302,4
RZYO1EZ0A3,101,inicialization,0.44052301479260014,0.07092430179759905,5,26,0,5,32,180,4
QJC1LREJZX,101,inicialization,0.4497462455479033,0.015239161535112275,16,286,1,16,8,407,5
L7AFECW82H,101,inicialization,0.5551567084718153,0.018753498787087146,16,171,1,16,25,223,6
LM92IFJTVY,101,inicialization,0.37729806183420334,0.025968775269017863,15,139,0,15,28,170,1
RUFRJQ3N1H,101,inicialization,0.44992831450561577,0.07103315295142129,15,116,1,21,38,119,3
LAAZ3CVPR4,101,inicialization,0.6368789123312245,0.009781053679169,15,162,1,15,22,162,8
SWXZZDO7EN,101,inicialization,0.5897121426567735,0.03190893823474529,6,35,0,6,15,180,5
MX69NI389U,101,inicialization,0.4290679289643867,0.04271630279280961,10,170,0,10,12,425,3
TCPDV22DR9,101,inicialization,0.7303304921271957,0.005489208185606768,20,169,1,24,31,225,9
DA02RJ5DCR,101,inicialization,0.48815658469117473,0.041550040430428564,6,49,1,6,5,302,5
7EJ40GQAPW,101,inicialization,0.4254587762105604,0.06069229333830939,13,114,0,21,6,114,3
KLM2ICM76O,101,inicialization,0.46932446619185475,0.04179884306773651,15,374,0,15,2,435,5
I4IHHC2FRZ,101,inicialization,0.4480195856775484,0.015316912359271018,18,330,1,18,6,331,1
GTSPKY9YJV,101,inicialization,0.40843512138618054,0.049962679604403815,8,91,1,8,17,118,3
0JK525MRBM,101,inicialization,0.7836961549321719,0.005629159669092492,4,12,0,4,14,129,7
YIQX3QD3TF,101,inicialization,0.9179668461339446,1.0,3,6,0,3,20,468,8
YCWDOAYI5Z,101,inicialization,0.508940202592097,0.014041798843067735,23,320,1,23,9,332,7
2RXNSZIK75,101,inicialization,0.41563684723411676,0.060645642843814185,8,63,0,8,35,254,1
GA5S3XSIX4,101,inicialization,0.3614004175718941,0.07289917273123096,6,33,0,6,19,33,2
4G8D3RWYKE,101,inicialization,0.5526255740091199,0.03620078372830752,8,73,1,8,31,482,5
00LDXGAKQK,101,inicialization,0.6047008946677503,0.011787024942464388,15,230,1,15,13,274,8
P9FMID9M4H,101,inicialization,0.38763499948248326,0.030338371586738827,14,90,1,14,39,90,2
514DKWEQLA,101,inicialization,0.6111342385065722,0.008303788020153014,10,82,0,10,8,113,8
K0PMUJVWYU,101,inicialization,0.4625129499358439,0.0860857125085526,10,100,0,10,38,250,4
KJAYG71LQN,101,inicialization,0.46433731823784674,0.041550040430428564,10,52,0,23,10,52,4
ZATLI6ZDWF,101,inicialization,0.8169409943533632,1.0,8,57,1,8,36,415,8
ALDYX6M74J,101,inicialization,0.6393953743038896,0.009143496921067362,11,127,0,11,2,225,8
PT2UE02WCW,101,inicialization,0.6233871284132708,0.01357529389811532,21,249,0,21,16,276,9
DF3YTORNL8,101,inicialization,0.597114201587783,0.006997574174286245,22,139,0,24,22,139,7
GJWBL0USXV,101,inicialization,0.3959897018260877,0.047008148286371815,12,163,1,12,21,377,3
DBTXMPVKET,101,inicialization,0.396910047276543,0.08176276668532687,5,11,0,15,8,11,3
C7ASZF3VGZ,101,inicialization,0.4624875374373042,0.06997574174286249,11,122,1,11,29,163,4
GQT94E0MJB,101,inicialization,0.74199633328654,0.01783603906201406,7,34,0,7,5,382,8
SMY3EKSVKF,101,inicialization,0.416104524902285,0.03976177147477761,17,159,1,18,25,343,3
LWDZCK07C8,101,inicialization,0.576024497258346,0.033246252410275554,7,80,0,7,5,189,4
Y7V6FG6B0J,101,inicialization,0.569745721600577,0.018753498787087146,13,147,1,13,27,411,6
Q793HLG2LM,101,inicialization,0.8361558539239355,1.0,4,15,1,4,37,350,6
AITNVP4FHD,101,inicialization,0.4725171625501152,0.04865646575853704,16,154,1,16,26,239,5
HXEPUSLD2L,101,inicialization,0.4042246420687673,0.041596690924923796,16,131,1,16,32,408,2
EEIZSDDI9H,101,inicialization,0.5046199451902758,0.0402127262548983,13,56,0,17,31,56,5
JV2PUJL21Q,101,inicialization,0.587984607195766,0.00749517944890216,14,96,1,15,33,96,7
L24U98SH3R,101,inicialization,0.6146510097994791,0.004182994339740002,9,86,0,9,11,166,6
VB7LUOG076,101,inicialization,0.4610325578539546,0.050102631087889524,19,119,0,25,39,388,3
7CBXN17GQL,101,inicialization,0.4365009822521062,0.06445543322759223,19,321,0,19,7,383,4
S8E9GSI9AL,101,inicialization,0.8171898850267872,0.005629159669092492,5,25,1,5,40,176,7
5EO530JMR8,101,inicialization,0.5996650342570777,0.018084841699322014,12,145,1,12,23,425,6
VL05HPXY63,101,inicialization,0.8580105758301312,0.002814579834546246,5,19,1,5,12,232,9
X5LUIHTJ99,101,inicialization,0.5599004397492473,0.00735522796541644,20,193,1,22,23,203,7
QT7H8C4DOX,101,inicialization,0.5070985425813476,0.03402376065186291,19,261,0,19,11,407,5
RU2X83D7X8,101,inicialization,0.3982856380466492,0.021474777632642883,16,139,1,18,8,139,2
6Z5U467ZFH,101,inicialization,0.5810152870340815,0.0023947253840890734,18,108,0,23,11,108,7
DAODPR5QQ2,101,inicialization,0.4391412468565411,0.0113049698326802,11,210,0,11,7,258,1
JE04ZI7CNK,101,inicialization,0.9181891586127764,0.0022858742302668406,6,15,0,6,39,243,9
S0OLE0O5J4,101,inicialization,0.7836961549321719,0.00013995148348572468,11,79,0,11,35,145,8
RWR57Q6M84,101,inicialization,0.3679002004227273,0.113189649810288,4,15,0,4,26,216,1
X2VZORBSOB,101,inicialization,0.6640648758112239,0.016358773402998072,10,134,1,10,10,388,8
5O6ES6W4MK,101,inicialization,0.48629193948007665,0.06543509361199229,4,15,0,4,40,243,4
HGJXIO6L01,101,inicialization,0.40616128166046606,0.02309199477514462,23,233,0,24,6,233,1
SWY7712N32,101,inicialization,0.8580105758301312,0.002814579834546246,5,19,1,5,24,217,9
XCLUG2YRGC,101,inicialization,0.7690767167227934,0.0016172171425017107,23,169,0,25,30,373,8
ZEOFHWP0GG,101,inicialization,0.3908255870170776,0.03153573427878337,19,201,0,19,15,201,2
C6B6L1A8PS,101,inicialization,0.5269906038647557,0.010838464887727807,15,54,0,25,40,54,6
GZYAWQPIMF,101,inicialization,0.4328846674675553,0.019437706039684033,13,153,1,13,21,319,2
QOYF4VW2QZ,101,inicialization,0.4609227480881689,0.0371182434533806,14,210,1,14,15,246,5
2F1JPAUSQ8,101,inicialization,0.6207367588273851,0.01111836785469926,11,111,1,11,33,184,7
UU7AW91OUU,101,inicialization,0.5833691523615844,0.009283448404553085,10,97,0,10,14,328,6
IHUZ8ZS9TJ,101,inicialization,0.580428884069768,0.015410213348261488,10,44,0,22,6,44,5
BDXWPXBLJ7,101,inicialization,0.4813435466071727,0.05456552839460099,6,40,1,6,27,283,5
NGCQVPHPP7,101,inicialization,0.6307490664706592,0.010309759283448405,19,156,0,19,33,432,7
EDIS9VZD3K,101,inicialization,0.40843512138618054,0.05249735647197859,10,117,1,10,26,452,3
266HVJAGO2,101,inicialization,0.7550688706912376,0.004151894010076507,9,76,1,9,29,443,9
17WWR5PXPZ,101,inicialization,0.4957653642084736,0.03282639795981838,14,87,0,14,11,87,5
HXEE1KB9QZ,101,inicialization,0.39346970595362785,0.0077906325807053645,16,132,1,23,5,132,2
4PEM59EVCX,101,inicialization,0.7549016251071824,0.002005971263295391,14,131,0,14,29,163,8
8E5RWKLGZB,101,inicialization,0.4218406530249247,0.010885115382223087,13,243,0,13,9,268,1
33RDP80VA2,101,inicialization,0.4957653642084736,0.06744106487528768,9,35,1,20,5,35,4
9JK67Z9SV4,101,inicialization,0.4544580563891959,0.08017664987248865,11,58,1,15,35,58,4
D1TJOQ4GVC,101,inicialization,0.6378833985920758,0.004711699944019404,20,215,1,20,19,319,8
SHFYDXGC9J,101,inicialization,0.5390711769608998,0.005877962306400447,16,204,1,16,18,457,7
ZB8R4IPR4O,101,inicialization,0.6058081772499051,0.00883249362443242,16,137,0,16,38,276,7
M0F98C7VNR,101,inicialization,0.46484755427847946,0.057877713503763126,19,127,0,20,37,176,3
6DLBY3YRBY,101,inicialization,0.4015177887041579,0.017711637743360098,25,135,1,25,34,393,2
T3VOSPW214,101,inicialization,0.38187746223089936,0.05246625614231509,16,119,0,19,38,235,2
ZH4VG3UOQ0,101,inicialization,0.3646814123016777,0.09903899981339803,7,88,0,7,2,154,2
S0PHPUJF5R,101,inicialization,0.43862193308496766,0.0757137525657772,16,143,0,22,22,143,3
BTP7XG6LXR,101,inicialization,0.5371292948122685,0.0034521365926478836,16,210,0,16,14,453,6
ZGEOLC579S,101,inicialization,0.36242793164443055,0.08872924052994961,5,29,0,5,33,207,2
YMATWH65DV,101,inicialization,0.5721333591933752,0.005349256702121042,20,148,1,22,34,381,7
1D0N34M6X1,101,inicialization,0.4761115622445823,0.03578092927785035,10,170,1,10,7,170,4
JG2MQSFUCZ,101,inicialization,0.5580215609014852,0.02075947005038254,14,279,1,14,6,332,8
PTYDJ0NY5P,101,inicialization,0.48209905531616626,0.07039559619331964,9,107,0,9,21,136,4
023BQ127NI,101,inicialization,0.6758882219494543,0.021987933072090564,10,34,0,17,29,34,7
HT19ZI77AQ,101,inicialization,0.47063019662720207,0.09319213783666107,11,141,0,11,24,197,4
VPYSL3J1ZS,101,inicialization,0.5736257482566289,0.016078870436026623,8,51,0,8,22,470,6
8PV8CXJWSE,101,inicialization,0.41094957466768833,0.011895876096286617,11,110,0,11,20,110,1
XW5MS1VNO2,101,inicialization,0.4164711342152383,0.0058624121415687125,13,214,1,13,11,311,2
1JZ2KJYFZQ,101,inicialization,0.6844438975064231,0.02212788455557629,9,40,0,9,3,40,8
J23RD1FZWB,101,inicialization,0.4665091916149722,0.07293027306089445,14,138,1,14,29,368,4
19JEMCBK8G,101,inicialization,0.3951911944544877,0.06994464141319896,11,58,1,17,20,58,3
3PGIO4Z2WJ,101,inicialization,0.6640648758112239,0.010589662250419855,12,142,1,12,22,299,8
084YW1EANL,101,inicialization,0.5672975978398751,0.01889345027057287,14,173,1,14,7,173,8
HAD295WJHI,101,inicialization,0.4729057319122043,0.04503327735273994,19,159,1,20,26,459,5
ZA83QDII0R,101,inicialization,0.7418199205023628,0.015690116315232944,12,127,1,12,26,312,8
TYCK211W51,101,inicialization,0.6291986708476184,0.008972445107918142,15,205,1,15,16,242,8
RFVKGMWSX9,101,inicialization,0.6307490664706592,0.010309759283448405,19,128,0,19,33,128,7
UHYYPFVBES,101,inicialization,0.4137698675485282,0.03480126889345028,19,284,1,21,5,284,3
QGBPFPE4HI,101,inicialization,0.43184993830343255,0.03775580021148224,11,85,0,11,35,85,3
B2WIF3C2NW,101,inicialization,0.36819559606063035,0.04011942526590781,15,140,0,15,29,440,2
1VJVPQSAPN,101,inicialization,0.5529411821090657,0.015270261864775765,20,155,1,20,33,461,6
N5DYYPIPDU,101,inicialization,0.4972484104669298,0.03564097779436462,17,314,0,17,6,329,6
57U5DXBZZ1,101,inicialization,0.4199694041726165,0.05801766498724886,20,404,0,20,4,438,2
0VS0UDB1VV,101,inicialization,0.38934749538952396,0.07729986937861541,9,107,0,9,10,107,2
MXDX5IPR3T,101,inicialization,0.6284258989170337,0.008303788020153014,10,73,1,10,13,73,7
L372VR9CSO,101,inicialization,0.606362986564621,0.01572121664489643,22,208,0,22,17,208,7
OJL9UBVTRI,101,inicialization,0.5387453170240943,0.021039373017353986,9,57,0,9,38,420,5
TZVO42Q8C5,101,inicialization,0.46399743071521915,0.05358586801020092,15,122,0,15,37,440,3
PXVBOQDELC,101,inicialization,0.4072817475506386,0.06244946196429682,7,64,0,7,30,187,3
8Z9T1YEZBO,101,inicialization,0.4083427687388902,0.01575231697455992,13,152,1,13,24,222,1
NDOP40Y27Q,101,inicialization,0.5795508131073972,0.014741556260496363,17,165,1,18,11,165,8
WV8WK84TO5,101,inicialization,0.4400674675615539,0.0700845928966847,16,137,1,25,31,358,3
8UFDEHH4H0,101,inicialization,0.43872737980737253,0.0751850469614978,15,126,1,15,35,220,3
Z0KOWCODGZ,101,inicialization,0.38417993240764714,0.059354979162779126,15,192,1,15,18,306,3
AO590C40XW,101,inicialization,0.5807219830338864,0.006017913789886177,13,147,1,13,26,203,7
H415YKTKQS,101,inicialization,0.7835488591404558,1.0,6,39,1,6,8,389,8
UPPRDIU1C8,101,inicialization,0.42228970889615125,0.06821857311687503,5,28,1,5,34,326,3
2E1CAWYFWA,101,inicialization,0.7549016251071824,0.007775082415873608,17,124,1,20,38,131,8
TRV36SM9LF,101,inicialization,0.4600535062892639,0.07440753871991043,14,124,0,14,40,450,4
T0LO8POHHF,101,inicialization,0.39820997449879225,0.003436586427816135,17,166,1,17,24,387,1
