id,seed,creation_mode,gmean_inv,dem_fpr,dem_ppv,dem_pnr,max_iter,tol,lambda,l1_ratio,class_weight
P14TI18HQS,107,inicialization,0.6498507852065537,0.008842207391291565,0.18181818181818177,0.028235294117647136,100,0.0001,1.0,0.0,
CRUMLMJ8IP,107,inicialization,0.6498507852065537,0.0033075588745479674,0.3142857142857143,0.02347593582887708,100,0.0001,1.0,1.0,
XHEKE5MJ3R,107,inicialization,0.33078877635760284,0.17799076823567456,0.02582582582582582,0.20401069518716575,36,0.027368852406759243,43429.40868064598,0.822424122955478,2
TZSTCZTKOO,107,inicialization,0.7589938468839358,0.0033149090053802956,0.19999999999999996,0.012299465240641738,122,0.060952552451084975,78480.25167508516,0.9062178448542928,7
NS45962VAY,107,inicialization,0.9145642342283239,0.0,1.0,0.0018181818181818299,182,0.092725713343549,3650.122723169626,0.8956840141810661,8
H6VQAOZ8SQ,107,inicialization,0.759154785902295,0.005527298385911269,0.13636363636363635,0.014117647058823568,88,0.06329531101437658,95103.02002430469,0.36915099530305684,6
6PZ10I0201,107,inicialization,1.0,0.0,1.0,0.0,154,0.029186681135492394,15135.759268449803,0.6428061511334254,9
ZPTUJ5FB68,107,inicialization,0.321610232041012,0.16798724017287506,0.00379552612452555,0.18967914438502675,183,0.02408025574126185,89959.99128886894,0.3337605454177237,2
J2J0NDHETK,107,inicialization,0.7890650370084034,0.02993708288007524,0.05861724325366906,0.024973262032085563,137,0.045494039955452134,71679.45415195008,0.7202921056722597,1
LMWQUTAB3I,107,inicialization,0.7177727969469713,0.0022050392496986444,0.380952380952381,0.016631016042780833,50,0.01503530110477849,18318.538618532624,0.5067044601103337,6
WID622UXWJ,107,inicialization,0.5414655138259443,0.022094493281980418,0.14729950900163663,0.047219251336898416,180,0.019534698879048143,39525.39652233327,0.2284465958050037,4
GDCH4NRNGQ,107,inicialization,0.7911432646659948,0.0011025196248493222,0.2142857142857143,0.0068449197860962485,30,0.07364057220172347,27796.272363414075,0.7627687238760804,7
419IMOYIVD,107,inicialization,0.6409121587914965,0.002234439773027959,0.41666666666666663,0.020106951871657675,27,0.03734367158186186,15457.975444009562,0.31455980484768586,4
6Y1EM03406,107,inicialization,0.40188480853377684,0.10946549848587303,0.06895280235988199,0.13486631016042783,165,0.07003346159351,60476.71413291793,0.2223495118551322,3
CEH8ACWH4W,107,inicialization,0.5491725246720851,0.022094493281980418,0.2689393939393939,0.054919786096256695,146,0.0016611661830633223,40073.25638066259,0.26415202898009693,4
CJZU00RG59,107,inicialization,0.8293555403596813,0.0011098697556816512,1.0,0.006149732620320814,160,0.04347576120534002,84838.27167345169,0.1687332928870624,7
IU23Z4CFAL,107,inicialization,0.5411485179455835,0.019882103901449448,0.10476190476190478,0.04064171122994653,152,0.016315700573695194,16922.749855964128,0.28842405800264304,4
068SYGR4UW,107,inicialization,0.9145642342283239,0.0,1.0,0.0018181818181818299,124,0.00747742463997877,82685.20153896588,0.9611473326374981,8
J5OV0IKAXF,107,inicialization,0.9145642342283239,0.0,1.0,0.0018181818181818299,113,0.09645173770017122,21585.818459326583,0.34852139026935025,8
LSTGAWLVV3,107,inicialization,0.7309069202215177,0.0022050392496986444,0.358974358974359,0.014812834224599003,167,0.0015714700442271065,83062.00174548138,0.3561057898213791,6
SZGOK72IOA,107,inicialization,0.6318219137588165,0.004402728368564961,0.3571428571428571,0.027379679144384994,89,0.02642553154661409,4630.107508145957,0.1441165914824678,5
R1UIYI0VZV,107,inicialization,0.5734229357081663,0.013237585629024197,0.16666666666666669,0.03224598930481293,162,0.08358904078592778,77762.4057075416,0.21203216449781603,3
Y9CMTXJOO9,107,inicialization,0.7593158325362158,0.0022050392496986444,0.30303030303030304,0.011176470588235343,75,0.027291810729969945,92303.94583275991,0.6887724252106254,6
DLMORT256M,107,inicialization,0.5719484167440809,0.03538352982683092,0.18840579710144928,0.06598930481283416,23,0.04557978487782462,74406.13974539647,0.6816152367354392,6
FR9JYW9A12,107,inicialization,0.9145642342283239,0.0,1.0,0.0018181818181818299,164,0.0009946641725472587,82755.16581457204,0.14683105835364485,8
CNP55D03O9,107,inicialization,0.3373683826385421,0.1813056772410549,0.026970471983259692,0.20470588235294118,21,0.07718483023424474,95313.8520333515,0.8447668920926694,2
546G4OUBMZ,107,inicialization,0.34317960293897287,0.12824508276247315,0.0685579196217494,0.15048128342245992,121,0.06645480053276574,54387.02383825707,0.6088754830338862,2
HDJ52IDYJZ,107,inicialization,0.7307268646110205,0.005527298385911269,0.1923076923076923,0.017754010695187228,171,0.06856379703043598,18096.122444966968,0.2752540860230459,6
6XVPYMVJED,107,inicialization,0.31710980130904565,0.17883603328139236,0.06098648046352695,0.2046524064171123,140,0.07438853455652791,19186.00135797281,0.5046224445221971,1
Z4BNI0X870,107,inicialization,0.7181508643679375,0.001095169494016994,0.41666666666666663,0.015508021390374327,95,0.023070764656894574,6549.096036488901,0.543686413800598,6
1YXYTASKLD,107,inicialization,0.2946535636624933,0.16354776115014846,0.01105845181674564,0.18069518716577548,100,0.05302412818901716,29253.050829923915,0.8094557399188184,2
5JM2C6IFYG,107,inicialization,0.6315718776782204,0.002190338988033988,0.37962962962962965,0.025561497326203164,93,0.01719783363417538,3711.1655503185034,0.7051992286612554,5
7PABGYX6V6,107,inicialization,0.9145642342283239,0.0,1.0,0.0018181818181818299,112,0.06540953799003578,24242.35059043627,0.8421288446574745,8
GLMO3R9GZG,107,inicialization,0.759154785902295,0.005527298385911269,0.13636363636363635,0.014117647058823568,40,0.05630970493326084,11460.125245566112,0.26953776362445847,6
LIVQKM6QF1,107,inicialization,0.7179617673083344,0.009952077146973215,0.125,0.023208556149732606,145,0.09174880136508728,74486.63324851896,0.9713997432760563,6
552DH4YKXK,107,inicialization,0.37545976624257427,0.013436039161497076,0.09926470588235292,0.0027807486631016287,79,0.09222048207788545,10446.743336901214,0.30750519401664866,2
Y45RIWV0H3,107,inicialization,0.9145642342283239,0.0,1.0,0.0018181818181818299,157,0.09831270746812729,76981.09742482676,0.00702246233231274,8
RX7DCKDVED,107,inicialization,0.6418852983617214,0.0010804692323523359,0.2769230769230769,0.017860962566844885,118,0.07336011259189719,92412.93216712266,0.05763772651361365,5
8XTWVZECZ2,107,inicialization,0.7307268646110205,0.005527298385911269,0.1923076923076923,0.017754010695187228,34,0.07218898026373426,88290.32140686762,0.0056012412230999065,6
WOK19UA1AZ,107,inicialization,1.0,0.0,1.0,0.0,79,0.01184353863104412,37832.84294161891,0.6872636470608898,9
E3YRFHZ2FQ,107,inicialization,0.6418852983617214,0.0010804692323523359,0.2769230769230769,0.017860962566844885,141,0.06979270915540503,42241.84152174602,0.99178622326014,5
W3CELH7H3A,107,inicialization,0.759154785902295,0.005527298385911269,0.13636363636363635,0.014117647058823568,76,0.04985454934585614,61321.331720399976,0.36176711139710127,6
5MOP0RBL1S,107,inicialization,0.40188480853377684,0.10946549848587303,0.06895280235988199,0.13486631016042783,76,0.06869526495504207,16183.27785908597,0.5211724093613896,3
ZX0PXX99AZ,107,inicialization,0.7911432646659948,0.0011025196248493222,0.2142857142857143,0.0068449197860962485,199,0.06557422970493289,66904.8276916158,0.8355337169406547,7
