id,seed,creation_mode,gmean_inv,dem_fpr,actual_depth,actual_leaves,criterion,max_depht,min_samples_split,max_leaf_nodes,class_weight
3NEHY3VH5F,103,inicialization,0.4224793456010608,0.09121176926054975,27,1178,0,,2,,
IOBCOGI7SL,103,inicialization,0.4409642896210806,0.06207510646535036,27,1143,1,27,2,1178,
00OPFXMN64,103,inicialization,0.3770697631061304,0.09680991095625241,20,286,1,20,36,893,5
37M7SC4JI0,103,inicialization,0.48505566499596986,0.058404955478126214,24,411,1,25,20,411,8
FT5HGYSB94,103,inicialization,0.44045624171907327,0.0875416182733256,12,204,1,12,33,524,7
EL2CUSA8PP,103,inicialization,0.39534310001832573,0.07991482771970576,8,105,1,8,17,682,6
YB43VF9JCU,103,inicialization,0.378322767675333,0.10608594657375142,13,114,0,19,11,114,5
ZLLRX7C5WI,103,inicialization,0.6588535426090382,0.033991482771970574,9,35,0,18,5,35,8
K01SS8U0QR,103,inicialization,0.41526252107591977,0.07870692992644213,13,266,1,13,25,388,7
0JI328AH5B,103,inicialization,0.3255747449424322,0.19231126596980253,7,73,1,7,25,834,4
HQA98HDIJ7,103,inicialization,0.429575080948699,0.0772202864885792,22,963,0,22,4,1038,5
PQ1FSY4TM0,103,inicialization,0.5148689199856853,0.024715447154471548,19,397,1,19,22,857,9
VGWS6SF43Z,103,inicialization,0.4734928959948028,0.056624080526519543,4,16,1,4,13,28,7
7GPUSWYVMH,103,inicialization,0.4223840026828739,0.014479287650019351,19,509,0,19,14,535,7
RJ2UURG9ZH,103,inicialization,0.4172170723833596,0.021881533101045292,27,750,0,27,8,864,4
7U29RCJ5K0,103,inicialization,0.572095401501949,0.03121951219512195,9,119,0,9,36,922,8
W1GRWHQ9CB,103,inicialization,0.377635780429767,0.04086720867208671,21,336,1,27,9,336,4
GXARWJM3T0,103,inicialization,0.6686668290653821,0.027022841656988,8,107,1,8,13,258,8
3UFKT1PV8L,103,inicialization,0.41923508910679863,0.03735965931087884,22,341,0,22,27,875,6
QKROH248UF,103,inicialization,0.39482603461537225,0.020921409214092135,20,632,0,20,3,632,4
VLV2AIPFYM,103,inicialization,0.43325146858060437,0.08268679829655438,5,29,1,5,29,500,6
IBYDYE21XI,103,inicialization,0.4239305007654598,0.06027100271002711,13,230,1,13,32,325,7
ATJHTMBF5T,103,inicialization,0.40363464098036705,0.005001935733643048,16,760,0,16,4,867,6
TBV7RJY5L7,103,inicialization,0.4662032768409312,0.0569802555168409,7,76,1,7,10,1177,7
OW3C3DSVHJ,103,inicialization,0.4260296797811476,0.02559039876113045,25,464,0,25,18,858,7
Z1KC5UBZPV,103,inicialization,0.37981621840054947,0.06877274487030585,14,275,0,14,26,918,5
KHGZXEW7GY,103,inicialization,0.40417228918016046,0.07716608594657376,18,473,0,18,15,1150,5
WL7L6DQY63,103,inicialization,0.41864372498072167,0.004901277584204389,23,824,1,23,6,1134,6
KEBD81GXD2,103,inicialization,0.35592446015445456,0.05732868757259002,14,144,0,25,12,144,4
UUDI878ANV,103,inicialization,0.5837142777683033,0.06203639179248943,7,82,0,7,27,817,2
86FR5O1W3E,103,inicialization,0.4122585536535299,0.022655826558265563,13,394,1,13,10,984,7
80C036ZLJJ,103,inicialization,0.4278496800212531,0.032907471931862164,14,529,1,14,6,529,2
9NJ87X0U1E,103,inicialization,0.4242747311512821,0.08578397212543554,24,444,1,24,19,678,7
K68L556OHT,103,inicialization,0.3759180913603932,0.05389856755710415,21,334,1,21,27,758,4
7BCVI694KI,103,inicialization,0.49208237199937943,0.05344173441734418,3,8,1,3,15,598,7
0S74R8ZNGN,103,inicialization,0.38334953020402796,0.0352148664343786,16,342,0,24,6,342,4
O3ILHTBZ2D,103,inicialization,0.3897462445957819,0.044219899341850555,9,152,1,9,12,854,6
7UR6PGY6RQ,103,inicialization,0.40318973886406595,0.05290747193186218,13,110,0,18,3,110,3
DTX6GVN198,103,inicialization,0.5180279625519255,0.057336430507162195,20,250,1,25,26,250,8
CIMY8QX32K,103,inicialization,0.4908154697996566,0.05035230352303521,17,314,0,17,17,314,1
0VFI32E2LT,103,inicialization,0.4444226138474603,0.07187766163375921,8,106,0,8,23,672,7
IDB9UACOPL,103,inicialization,0.43244364722783235,0.017328687572589985,23,922,1,23,3,922,5
NPEH4TQOA6,103,inicialization,0.4759964424957115,0.10363143631436311,9,21,1,16,18,21,2
CRFNAGQ5BC,103,inicialization,0.4308043547848852,0.09644599303135892,22,278,1,22,35,1159,2
ESISSCFUAJ,103,inicialization,0.522080437212177,0.03698025551684089,25,345,0,25,30,1137,9
LKHHA165EH,103,inicialization,0.4197017818773402,0.02866434378629501,20,338,0,20,28,780,7
JXQI278RNN,103,inicialization,0.4258838686092886,0.029322493224932245,12,326,1,12,9,326,6
08WP80W6TS,103,inicialization,0.4370653218159001,0.06435927216415022,15,144,1,25,34,144,7
8FEN894E9H,103,inicialization,0.49323507155740265,0.05097173828881148,21,157,0,23,37,157,8
ZWBAJCEX0H,103,inicialization,0.4179734817663475,0.03250483933410761,24,383,0,24,24,779,7
QROEMCBPL5,103,inicialization,0.3367140277173213,0.11286101432442897,4,16,1,4,22,33,5
HQ9XG2U3FP,103,inicialization,0.4039726930456512,0.038211382113821135,11,263,0,11,15,1120,6
AJVJBS8IUZ,103,inicialization,0.4767915190991273,0.054974835462640315,22,499,1,22,16,1079,8
D20W3RREBP,103,inicialization,0.3237580223090202,0.1564537359659311,4,16,1,4,39,749,4
5IPELCJDF9,103,inicialization,0.4734928959948028,0.056624080526519543,4,16,1,4,39,522,7
ZX2J89DFTA,103,inicialization,0.4149386523107086,0.019117305458768857,11,319,0,11,7,636,7
W1UKFJOOWJ,103,inicialization,0.4302377089051721,0.09644599303135892,18,268,1,18,35,972,2
T3PGR15376,103,inicialization,0.4499430936511838,0.08268679829655438,5,29,1,5,8,199,7
XBRMLQQJHG,103,inicialization,0.39428395463628396,0.022206736353077794,21,515,0,21,15,928,4
9VAR5SDFKI,103,inicialization,0.4208986856296948,0.016941540843979863,15,740,1,15,4,828,2
JNV00225UB,103,inicialization,0.40584005140720103,0.05129694154084399,19,381,1,19,21,515,6
ZOG4ZG0YTT,103,inicialization,0.3910723545382987,0.09563298490127756,10,219,0,10,16,230,5
Z0W29ST8KN,103,inicialization,0.4311333841801742,0.0688192024777391,12,343,1,12,16,949,2
4SI9XGW34R,103,inicialization,0.40512869089670955,0.07259001161440184,6,52,0,6,8,523,6
55J7F8RJFL,103,inicialization,0.41622954562612224,0.03551684088269458,15,260,0,15,32,409,3
IN5RDM33XJ,103,inicialization,0.3582971197841678,0.06555942702284168,22,269,0,22,32,677,4
MZM08863VB,103,inicialization,0.42663250323317237,0.06572977158343013,20,179,1,23,35,179,6
AGJ1OHSWT9,103,inicialization,0.45878594766656355,0.07979094076655047,7,32,1,7,21,32,3
X6R0J05VM6,103,inicialization,0.40368635237568207,0.030770421989934182,20,608,1,20,11,1067,4
VG99EDSE74,103,inicialization,0.6539621435443701,0.040356174990321333,8,81,0,8,5,81,9
CTSY8JER3C,103,inicialization,0.5172083185113134,0.10818428184281836,3,8,0,3,28,535,2
ZBQ89Z1SD6,103,inicialization,0.4816406992310729,0.04206736353077811,24,463,1,24,20,645,1
G5QJR8JO4P,103,inicialization,0.4096241987757876,0.06613240418118471,11,393,1,11,3,558,3
MN41VUTPK5,103,inicialization,0.5079711678450667,0.05228803716608593,14,293,1,14,22,379,8
3JJ6Y1UQDS,103,inicialization,0.4090387247758067,0.07249709639953544,18,315,1,18,28,410,3
FQDNXEJBD6,103,inicialization,0.37008466000153295,0.1087959736740225,9,191,0,9,21,387,4
D8PMYVSIZH,103,inicialization,0.3237580223090202,0.1564537359659311,4,16,1,4,14,822,4
3HQNDMBZQC,103,inicialization,0.3662342230196213,0.08624854819976771,11,167,1,11,38,792,5
ZCIGPJRWF4,103,inicialization,0.5058002645066099,0.0569802555168409,23,256,1,23,39,258,8
4ODPYBWF5S,103,inicialization,0.39634936739915105,0.09123499806426638,8,107,1,8,32,205,3
6HER876ABF,103,inicialization,0.4991240997709482,0.028253968253968254,26,476,1,26,19,983,9
59W8AS5RQO,103,inicialization,0.4931916078643305,0.08236933797909407,16,255,1,16,14,255,1
NFA9KPOE3H,103,inicialization,0.4059568403333764,0.06972512582268686,10,180,0,10,33,595,3
BG5ZLPWFSS,103,inicialization,0.665859992689643,0.032706155632984846,7,89,1,7,25,497,2
4TGQUTG1PK,103,inicialization,0.4401256676675358,0.1291753774680604,6,55,0,6,13,954,3
R4361VNRCC,103,inicialization,0.3377659150042919,0.11310878823073942,3,8,1,3,29,1086,5
Y0CTIWAOPS,103,inicialization,0.4062980696836518,0.004072783584978756,22,267,0,26,34,1060,3
EUPPPXN33H,103,inicialization,0.5060677610000877,0.10308168795973671,4,12,1,5,19,12,2
KQVXIJ0Q67,103,inicialization,0.4257975504994881,0.019473480449090197,21,285,0,27,27,285,7
NPOGKFAIZ9,103,inicialization,0.5390067701480818,0.02905149051490516,17,282,0,17,29,590,9
RR46GY187F,103,inicialization,0.39732076572767694,0.01427797135114206,22,519,0,22,15,967,4
5JT1M3V89O,103,inicialization,0.3348685347414879,0.10004645760743325,6,17,0,6,30,17,4
AXTWR42IE4,103,inicialization,0.48911390780332853,0.0502593883081688,5,30,0,5,16,542,7
1DCNINC5VM,103,inicialization,0.42358456527628885,0.018366240805265166,17,319,0,19,4,319,3
R8H6XPKBSO,103,inicialization,0.41230914985867806,0.07249709639953544,26,389,1,26,23,481,3
L4VI0ISDGR,103,inicialization,0.48043317008930486,0.07829655439411537,16,121,1,26,5,121,7
NK0N34XDAM,103,inicialization,0.4558979260206151,0.03582655826558265,9,147,1,9,17,1073,7
K5J0706TGV,103,inicialization,0.39899333773389145,0.040123886953155274,11,316,1,11,11,513,3
HFQ32VYRSM,103,inicialization,0.4279863653453654,0.056593108788230734,18,416,1,18,18,1070,7
NENVVVSXEE,103,inicialization,0.702193372357799,0.022880371660859464,7,61,1,7,39,1115,9
P3LI7I0BR2,103,inicialization,0.4387974687984929,0.08446767324816107,15,552,1,15,5,754,9
