id,seed,creation_mode,gmean_inv,dem_fpr,max_iter,tol,lambda,l1_ratio,class_weight
4B974DQEM5,106,inicialization,0.6408295675660363,0.006495969653864391,100,0.0001,1.0,0.0,
X12SO3R4IL,106,inicialization,0.641078731961223,0.00874822190611664,100,0.0001,1.0,1.0,
RX5WESWVLI,106,inicialization,0.49029809897159504,0.011948790896159321,98,0.003837918378352169,73750.79890578019,0.10017465595368424,2
X29TQ521PJ,106,inicialization,0.8073507895859976,0.000995732574679943,180,0.0491545603496058,15565.82031990876,0.18919445068664886,6
9NIURIW928,106,inicialization,0.5820426146404148,0.03226647700331911,89,0.0652926165705832,23943.003751441178,0.5235430327634166,4
YIKCW87EG8,106,inicialization,0.888620827917613,0.0022522522522522522,148,0.04792738939105393,51694.834513186375,0.22026810459433022,8
ANG0HXOSNI,106,inicialization,0.888620827917613,0.0022522522522522522,135,0.006886685802338754,73531.95193768996,0.30714975052825155,8
RGV3A168MG,106,inicialization,0.3768927389332878,0.04893314366998576,74,0.08383711220143764,29066.16996154739,0.0017778686233476115,3
KCUA7K7VUH,106,inicialization,0.8424860642752015,0.0022522522522522522,157,0.08054114908329879,82686.35459226083,0.5353682485111976,7
CHM9X70DWU,106,inicialization,0.4125481781403302,0.08302513039355144,193,0.07855361724472375,46185.7765603154,0.5992896985999009,4
WYA0VZD6SJ,106,inicialization,0.39626870579488205,0.28300142247510673,181,0.047702884071086256,40740.3655728141,0.8423443785729784,2
RMVQ7CTKXJ,106,inicialization,0.7063321090037542,0.001991465149359886,35,0.06307658317418306,44462.17729791045,0.5625408827546865,8
2HBF823FFW,106,inicialization,0.4115989624427998,0.02972972972972973,92,0.08107311790815772,89900.12575299176,0.8951326997663989,1
Q0ADVR5CDE,106,inicialization,0.8636826513293223,0.0012565196775723092,195,0.009054543158955514,40337.50077200376,0.9131287227209394,4
K3SO6M6AIL,106,inicialization,0.540660603472747,0.035229966808914215,121,0.035636460948205814,53575.95717331092,0.8421791765449193,1
OHVRTZBDBG,106,inicialization,0.7168189047843996,0.0002607871028923658,175,0.06091928390699619,33259.00453377987,0.8643249227725468,6
F512K3JL16,106,inicialization,0.5739965663984876,0.0024656235182550987,156,0.03592284957908209,82118.41030983544,0.7828407399577959,5
HGP75L1OTJ,106,inicialization,0.5748975263783298,0.02074442863916548,127,0.00356564850938656,97799.03196515728,0.9311985454393591,5
0W3MGW7MPZ,106,inicialization,0.5964272736177021,0.0012091038406827868,22,0.04567407285576151,14876.67726235757,0.4486385295871116,7
P957TNA6CH,106,inicialization,0.7917718103936439,0.0045045045045045045,192,0.07195859538363189,15079.57948174245,0.44437995055355684,6
COOLVT7RKG,106,inicialization,0.491034130981611,0.03373636794689426,64,0.09241455292183541,22757.18565664712,0.5528208714537428,3
JZ2KUSR6LW,106,inicialization,0.9211889593760899,0.0,34,0.05216993261231726,83212.07533412118,0.6770746102128804,7
E22TCOWENY,106,inicialization,0.8424860642752015,0.0022522522522522522,170,0.046020089633485174,43136.44734291675,0.9877092113496185,7
O85W20RMFO,106,inicialization,0.888620827917613,0.0022522522522522522,95,0.05171704747363633,15887.783854524914,0.5445067712838877,8
APAAXG5M06,106,inicialization,0.764216420899151,0.0025130393551446185,54,0.006702260825078739,76914.3740568533,0.2611554887918015,6
KEPUR9U05Z,106,inicialization,0.8424860642752015,0.0022522522522522522,144,0.0908346071540481,71046.06205985487,0.8077202965450748,7
577U8PHCTP,106,inicialization,0.6674727944086372,0.006495969653864391,94,0.0064353486395555895,70140.80668555085,0.29763607828977523,5
O2F4TCYCV8,106,inicialization,0.7516337495250103,0.005500237079184447,67,0.07259219709351375,16552.712953999737,0.3962822871207048,5
IJKAF51P6U,106,inicialization,0.41565289051789167,0.09302987197724041,95,0.056099469582082756,90844.32820185783,0.8033126550731248,4
17JP4793GQ,106,inicialization,0.8072181567231855,0.0012565196775723092,174,0.07927091813628241,27802.815862465734,0.8934787470911183,6
96ERIQ57H0,106,inicialization,0.33084583390010647,0.1772878141299194,36,0.09755837892944222,7967.60240010287,0.7525059255498436,2
B4FNJ0A0YN,106,inicialization,0.5090471657285907,0.03598862019914652,20,0.09266171383915438,47665.70154957687,0.5812192612490784,4
NEP3Q3S80F,106,inicialization,0.8885443574849294,0.0,36,0.03727292135605752,91977.5714335158,0.9994794569852996,7
6JDKBJZ6D6,106,inicialization,0.3466425777265171,0.018041725936462777,132,0.06872985247807974,88130.48141667286,0.21483111616199446,3
UW2TZM99MW,106,inicialization,0.330954070579616,0.1442863916548127,59,0.023656980418308812,77683.84523031747,0.5888753278754792,2
