id,seed,creation_mode,gmean_inv,dem_fpr,dem_ppv,dem_pnr,max_iter,tol,lambda,l1_ratio,class_weight
RO329DGO65,109,inicialization,0.34669816099723416,0.13734054772988333,0.04240522990522988,0.19549252222519553,100,0.0001,1.0,0.0,
T7FP26R1KT,109,inicialization,0.3480705045997642,0.13523970739374888,0.03809921166472696,0.18883982992893888,100,0.0001,1.0,1.0,
97UE7LAVMI,109,inicialization,0.4434030603593452,0.10631158938395502,0.05670498084291187,0.18577736151993585,128,0.01807380358747268,40514.85707638363,0.6628934567098899,8
J1XJLCBZY4,109,inicialization,0.37950866356603874,0.05031437035245753,0.08161566843287926,0.09643058900484647,42,0.08418944680784125,26624.614503014247,0.21653006064896685,5
HDR3W4BD0E,109,inicialization,0.36314069366652557,0.15286258388247387,0.08670673418200747,0.20039098504445035,106,0.07806850256054587,75671.08609870543,0.36091337959985503,4
Q5B560TM8H,109,inicialization,0.41401592568849654,0.037679100417145256,0.15168515804898464,0.11768947164986765,81,0.009014036590499054,24970.52851695853,0.2624251460483622,7
JWKRJQ1362,109,inicialization,0.7250955409270886,0.00327972915785019,0.26449275362318836,0.023578033479023652,110,0.08480918342025251,9634.100614204244,0.255056782050756,8
1EDECMI52G,109,inicialization,0.7649724444937505,0.10549543558430563,0.08098522167487682,0.07568459548657569,37,0.017687749759718863,88109.23857210517,0.622302997090626,2
HJKHKH4YKV,109,inicialization,0.7822236828457014,0.08391270177135601,0.08737325301983773,0.06327119198406327,178,0.0021110598003940954,25264.413082906398,0.138235859989283,2
DJ0N8BOROR,109,inicialization,0.35432071988253133,0.14834351006589686,0.08116857636163877,0.19504653168019503,193,0.02574479779027046,90697.52533457144,0.054637236126479416,4
OO5EDIXPYH,109,inicialization,0.4274725402825097,0.1462124418112568,0.15594886922320544,0.07044420658282044,39,0.010195192795963233,94576.32081393481,0.6991495165455647,3
76KGV34BDU,109,inicialization,0.6153717736829836,0.2919110090079198,0.048560259868964395,0.23595873100823594,110,0.09166332893774798,1296.3525680158332,0.9697098652150642,4
68UCTABKPM,109,inicialization,0.5730004239867028,0.0162928480744816,0.21704586493318884,0.06837778372431835,82,0.05883742310933826,51597.48074759931,0.34676077285504625,7
G3DB0DP6TT,109,inicialization,0.6583961909697732,0.017728674203494346,0.24972617743702086,0.0665343561383166,27,0.08459577379407612,39721.00377590844,0.8479029141645559,8
DWYRYKELMF,109,inicialization,0.5278628157343844,0.03186022610483042,0.12439516129032258,0.0984449796330984,157,0.056341509909204036,2489.5014043684205,0.5547127913256666,6
TSV1U17T0Y,109,inicialization,0.6572314967996624,0.021265340668641556,0.24238875878220134,0.00404364760800402,183,0.08493291705464782,73429.4257094314,0.6932027045377191,6
UF1REEIBBR,109,inicialization,0.5687797037698399,0.00034762106281361477,0.1135477582846004,0.03322629560253321,66,0.05842623543649086,56615.90546857776,0.486107170420236,7
R7QHSXLRWH,109,inicialization,0.39586747347294127,0.12674566229369444,0.10679391047489206,0.23701424196473708,197,0.09397618893961521,39407.034531140045,0.08292142508475386,6
8RMNHAFW2C,109,inicialization,0.6670584277119345,0.1462124418112568,0.07769384320325651,0.12009782059287011,137,0.08048474202849759,17597.546510690714,0.9581356428898743,3
8OUEZMY399,109,inicialization,0.35760044736228247,0.018952904902968415,0.11362002013519346,0.06706211161656705,36,0.09094210704167753,44291.554910203355,0.20129449474415395,8
3WIBP6HKW1,109,inicialization,0.40172314349053595,0.17967474759688049,0.21271231706014315,0.1383388338833883,173,0.01752959564985749,15354.723347036004,0.7794675334566039,4
YO9XB0J14Q,109,inicialization,0.9484973797375396,0.007194244604316502,0.10078202390374785,1.0,182,0.017497881830037157,59409.04614601358,0.8232271238541365,1
SIMXPCWZCR,109,inicialization,0.34789222521493723,0.14347681518650623,0.0727225672877847,0.19184283293194188,28,0.034141681321289585,33734.16276128674,0.8938813451951655,4
EC5R36KOOL,109,inicialization,0.7567233676730706,0.025119400278096782,0.10001348217656258,0.025451193768025453,79,0.05586435116043273,52582.67739597152,0.33663270493735353,2
ZYYVLESKSK,109,inicialization,0.36036716824324055,0.10551054954355843,0.03767033885031068,0.15284839294740282,186,0.032776243956593044,34421.38240450611,0.2423096136232442,5
D1JVFYC90R,109,inicialization,0.6358093202884472,0.030454627894323183,0.10746010746010742,0.015676567656765686,129,0.028146529096244523,15029.819731398655,0.9916053663526578,2
XBR9UGV2MH,109,inicialization,0.44341101634730484,0.12553654555347316,0.07805325987144174,0.12976094906787977,183,0.05921484922595047,84096.79508762585,0.9170478083940794,2
C91I7PANV9,109,inicialization,0.3895763359467299,0.10847288555710055,0.005307855626326963,0.1427318407516427,56,0.0980112353690774,59283.6058206373,0.03730139301887059,5
VZCON2JJ9R,109,inicialization,0.7532846421839742,0.005380569493984643,0.4017094017094017,0.022634020158772583,145,0.009039651359631007,56439.37140224158,0.9544662624890978,7
WZRVU0IA1F,109,inicialization,0.7431325656493606,0.0038842875279608245,0.27179487179487183,0.020381767906520354,175,0.011908371630026443,9810.551284662808,0.1622294745676155,8
FEJS37RI8F,109,inicialization,0.4491189109509336,0.03252524031195214,0.1197794177276782,0.07207950524782208,49,0.04645549312994641,15575.562048866168,0.8843925118391031,2
NV5QHAPI6I,109,inicialization,0.3542452832500239,0.10971223021582735,0.04455496308449547,0.16610174530966615,160,0.02452397046255566,85807.60530031721,0.26493109082841215,3
IR0UJQI60X,109,inicialization,0.7806988931356241,0.006589686234205913,0.6833333333333333,0.02399429132102393,173,0.07099012435011329,89688.2949369964,0.08088741360063623,9
CZR1E8F9A2,109,inicialization,0.34503114238667576,0.25772323317816337,0.049320599923086794,0.3305979246573306,185,0.044659160469619597,60612.53968880225,0.9923818873575243,5
J6MSJAPRZP,109,inicialization,0.3662267255300026,0.12602019224956162,0.13900099432649,0.08487200071358486,55,0.08598269615101671,54943.14900023892,0.5027332594786946,2
WSV9LWKCU3,109,inicialization,0.4941611299505597,0.06757451181911614,0.11038525963149082,0.15135432462165133,44,0.02347472719535305,66307.27329821374,0.7220509995691349,6
RHCCX3L3CQ,109,inicialization,0.39594077718327925,0.16250528988573848,0.08174592482823656,0.18897362709243903,143,0.05729551288810897,42317.65812454777,0.6463891684463516,5
W7GRFPHZNL,109,inicialization,0.43343209618721157,0.09071398343510066,0.024450891007045117,0.151049564415901,165,0.046083653899552615,60435.96223451294,0.7461341972873218,7
YIU8BCG280,109,inicialization,0.5366866410924709,0.207847167644036,0.07285177667343268,0.19378289180269379,117,0.025256141174856986,59842.49147017204,0.7283312373685006,1
UOQTDSJ52E,109,inicialization,0.38147436367287935,0.12748624629707994,0.07687716596072397,0.14786816519489782,36,0.08877402989464035,54657.98663789078,0.6836514960198111,3
5NITCP0IJC,109,inicialization,0.49043677006024666,0.09742458134332865,0.08614128359996304,0.10069723188535068,182,0.03161483871214334,7053.779106930713,0.21304911582422514,2
O5DL4ZTSTB,109,inicialization,0.7406406266303112,0.006876851460008465,0.33333333333333337,0.019177593435019236,89,0.0650972438236459,54060.48492017855,0.18745260668105623,7
WE5CXZX5BQ,109,inicialization,0.4666753756233448,0.003204159361586467,0.10491788939668933,0.023585466654773596,125,0.047540263962392616,46526.72491898856,0.11448719517783146,2
3IJ77UITGE,109,inicialization,0.9422551308192262,0.0035971223021582736,1.0,5.203223025007642e-05,29,0.06246693672584162,7858.166624282205,0.040634357665912946,8
W9DD92V0B0,109,inicialization,0.3933001244991854,0.15679221328819298,0.061928433195461596,0.23272529955698273,45,0.038269403759867184,1112.9104399262271,0.49068760025915004,6
KTMW3M7JNJ,109,inicialization,0.35700101073954116,0.07322713257965058,0.09829787234042553,0.1275086968156275,200,0.008197593585237438,22049.31052977531,0.607853537029889,5
K0TU5XXN9K,109,inicialization,0.349830445805584,0.14983979203192072,0.07567567567567568,0.19389438943894394,193,0.059139836626610445,97420.99640028279,0.23377278024181547,4
U4N5TQNJPH,109,inicialization,0.5139384517574097,0.006680369989722504,0.14799210006583274,0.060156691344810165,156,0.0476868108018096,15300.558584647364,0.7945799086067421,7
HIZ54PBI1N,109,inicialization,0.8846637364416202,0.01079136690647482,0.5,0.008012963458507993,139,0.057310659082618745,1201.2340535359265,0.8657445772916982,3
GRFA2AZSIH,109,inicialization,0.42870559648068707,0.08590774439272111,0.0935028939430993,0.18127285701543128,144,0.09535512925312888,1999.704111529533,0.18213337772415183,6
3IJ77UITGE,109,inicialization,0.9422551308192262,0.0035971223021582736,1.0,5.203223025007642e-05,29,0.06246693672584162,7858.166624282205,0.040634357665912946,8
79AUFZD8MT,109,mutation,0.927164295927077,0.002705398706245088,0.10320711185525144,0.0010480777807510481,184,0.0425843716895651,61949.66242689579,0.6332633083705735,2
TSV1U17T0Y,109,inicialization,0.6572314967996624,0.021265340668641556,0.24238875878220134,0.00404364760800402,183,0.08493291705464782,73429.4257094314,0.6932027045377191,6
DMHDX9755Q,109,mutation,0.4159518110149839,0.05058642161900728,0.13552360299537441,0.0063404989147562985,156,0.02939801085784029,21413.33751606376,0.5441674393467346,2
ACZIFQPEB9,109,crossover,0.36633503507099163,0.07256211837252885,0.17236396252740682,0.006801355811256848,157,0.06932550479506581,47021.096343272155,0.9072185346615156,4
HIZ54PBI1N,109,inicialization,0.8846637364416202,0.01079136690647482,0.5,0.008012963458507993,139,0.057310659082618745,1201.2340535359265,0.8657445772916982,3
D5F1FJTZXM,109,mutation,0.37272310207934933,0.06388670576144129,0.13465445181993446,0.010012487735260034,168,0.043418226518599,54894.676517247404,0.5670539070730527,2
D1JVFYC90R,109,inicialization,0.6358093202884472,0.030454627894323183,0.10746010746010742,0.015676567656765686,129,0.028146529096244523,15029.819731398655,0.9916053663526578,2
O5DL4ZTSTB,109,inicialization,0.7406406266303112,0.006876851460008465,0.33333333333333337,0.019177593435019236,89,0.0650972438236459,54060.48492017855,0.18745260668105623,7
WZRVU0IA1F,109,inicialization,0.7431325656493606,0.0038842875279608245,0.27179487179487183,0.020381767906520354,175,0.011908371630026443,9810.551284662808,0.1622294745676155,8
JWKRJQ1362,109,inicialization,0.7250955409270886,0.00327972915785019,0.26449275362318836,0.023578033479023652,110,0.08480918342025251,9634.100614204244,0.255056782050756,8
WE5CXZX5BQ,109,inicialization,0.4666753756233448,0.003204159361586467,0.10491788939668933,0.023585466654773596,125,0.047540263962392616,46526.72491898856,0.11448719517783146,2
EC5R36KOOL,109,inicialization,0.7567233676730706,0.025119400278096782,0.10001348217656258,0.025451193768025453,79,0.05586435116043273,52582.67739597152,0.33663270493735353,2
UF1REEIBBR,109,inicialization,0.5687797037698399,0.00034762106281361477,0.1135477582846004,0.03322629560253321,66,0.05842623543649086,56615.90546857776,0.486107170420236,7
FFCAYWM32H,109,crossover,0.6452454694638576,0.03343207786711799,0.09806288475142616,0.03555287961228555,52,0.06717194110372501,37548.07407186795,0.2592915229393307,3
950TZ1MJON,109,crossover,0.5072338378218719,0.0011184329847046814,0.12,0.036638123271786616,153,0.061286936966456054,17755.395840963294,0.19689607576362084,6
ZFZ70NK15G,109,crossover,0.4360525800628001,0.004352820264796553,0.11569854829810305,0.04322391698629324,95,0.07600729455126208,29406.609354502212,0.7869131187000576,3
D4D0IQ4YA3,109,mutation,0.36204128957445336,0.11191886826673114,0.15493839148917804,0.046003924716795985,175,0.03781220443532733,73307.52689222057,0.09005836132837185,3
5J1DKTA0OI,109,crossover,0.5451071011189037,0.05011788888217161,0.0995892068315467,0.06272857015431271,180,0.01874153733677946,47411.54574363646,0.4220203600127889,2
UFJHMSBWQP,109,crossover,0.4294870696102773,0.11081554924127923,0.13247263028351047,0.06284750096631284,127,0.03526758473256257,26723.81170995772,0.5356429447711326,2
HJKHKH4YKV,109,inicialization,0.7822236828457014,0.08391270177135601,0.08737325301983773,0.06327119198406327,178,0.0021110598003940954,25264.413082906398,0.138235859989283,2
8OUEZMY399,109,inicialization,0.35760044736228247,0.018952904902968415,0.11362002013519346,0.06706211161656705,36,0.09094210704167753,44291.554910203355,0.20129449474415395,8
7BE1ZY2BRH,109,mutation,0.6055498978003941,0.06278338673598938,0.09763707037643204,0.06844468230606844,143,0.03547285731733575,63916.72336133944,0.28274278652570006,3
1EDECMI52G,109,inicialization,0.7649724444937505,0.10549543558430563,0.08098522167487682,0.07568459548657569,37,0.017687749759718863,88109.23857210517,0.622302997090626,2
J1XJLCBZY4,109,inicialization,0.37950866356603874,0.05031437035245753,0.08161566843287926,0.09643058900484647,42,0.08418944680784125,26624.614503014247,0.21653006064896685,5
TTAUTDWEUM,109,crossover,0.3385339288117417,0.049573786349072,0.10861061596355714,0.10855409865310861,141,0.058492455507288627,59355.670828704046,0.625335488214913,4
3VZ7U94OQ4,109,mutation,0.4236566504566195,0.042137718396711196,0.11264530917426185,0.11171319834686178,186,0.03765079651936122,40988.150758700955,0.33046315042849267,6
IUW9ZS5VIZ,109,crossover,0.4999944647220127,0.06276827277673659,0.0034893864495493254,0.11353432640561356,134,0.061832969478004214,70964.92489566364,0.20290359936588273,5
KBSG5Q714Z,109,crossover,0.44907671054460807,0.06009310198899703,0.04734133790737571,0.12265483305087266,140,0.050415232274159054,57164.448341408664,0.8212890847452532,4
AT6B1AQL2N,109,crossover,0.33877162961406804,0.0475031739314431,0.12818624674294776,0.12364344542562361,69,0.07288185686454898,41659.21782711782,0.29387124264698966,4
KTMW3M7JNJ,109,inicialization,0.35700101073954116,0.07322713257965058,0.09829787234042553,0.1275086968156275,200,0.008197593585237438,22049.31052977531,0.607853537029889,5
XBR9UGV2MH,109,inicialization,0.44341101634730484,0.12553654555347316,0.07805325987144174,0.12976094906787977,183,0.05921484922595047,84096.79508762585,0.9170478083940794,2
OHQUPEAV5F,109,mutation,0.3469761286151275,0.08971646212441814,0.07435897435897443,0.13410935688163417,39,0.07215110685736578,39546.186094167046,0.038821035621023396,6
C91I7PANV9,109,inicialization,0.3895763359467299,0.10847288555710055,0.005307855626326963,0.1427318407516427,56,0.0980112353690774,59283.6058206373,0.03730139301887059,5
W7GRFPHZNL,109,inicialization,0.43343209618721157,0.09071398343510066,0.024450891007045117,0.151049564415901,165,0.046083653899552615,60435.96223451294,0.7461341972873218,7
ZYYVLESKSK,109,inicialization,0.36036716824324055,0.10551054954355843,0.03767033885031068,0.15284839294740282,186,0.032776243956593044,34421.38240450611,0.2423096136232442,5
NV5QHAPI6I,109,inicialization,0.3542452832500239,0.10971223021582735,0.04455496308449547,0.16610174530966615,160,0.02452397046255566,85807.60530031721,0.26493109082841215,3
XMGDKQ4OTT,109,crossover,0.3507505698593141,0.11875037784898129,0.06437639389260597,0.180982963161181,152,0.0012624656278400297,18873.269129065207,0.10306559494595176,
QMFBUEQLB9,109,crossover,0.34955976844138725,0.1250528988573847,0.05772905772905779,0.18423126096393427,139,0.028896466030657958,43376.04485000698,0.431857660233303,
RBY03ZTVSP,109,crossover,0.34955976844138725,0.1250528988573847,0.05772905772905779,0.18423126096393427,150,0.025368543405314015,38368.101030875,0.6519189500409532,
T7FP26R1KT,109,inicialization,0.3480705045997642,0.13523970739374888,0.03809921166472696,0.18883982992893888,100,0.0001,1.0,1.0,
SIMXPCWZCR,109,inicialization,0.34789222521493723,0.14347681518650623,0.0727225672877847,0.19184283293194188,28,0.034141681321289585,33734.16276128674,0.8938813451951655,4
RO329DGO65,109,inicialization,0.34669816099723416,0.13734054772988333,0.04240522990522988,0.19549252222519553,100,0.0001,1.0,0.0,
NHXRGG0N0V,109,crossover,0.34605792954670056,0.18027930596699113,0.03916478136705859,0.23698450926173703,135,0.019390617064305584,22245.438657927254,0.340462937316571,5
CZR1E8F9A2,109,inicialization,0.34503114238667576,0.25772323317816337,0.049320599923086794,0.3305979246573306,185,0.044659160469619597,60612.53968880225,0.9923818873575243,5
6X888ZRAWN,109,crossover,0.9369224299703229,0.010791366906474864,0.09993040120338564,1.0,120,0.026569053219608143,29629.16641342951,0.8554499332142732,1
YO9XB0J14Q,109,inicialization,0.9484973797375396,0.007194244604316502,0.10078202390374785,1.0,182,0.017497881830037157,59409.04614601358,0.8232271238541365,1
2BQ1CT5SZP,109,crossover,1.0,0.0,0.10247376088960247,1.0,180,0.009028115824314387,41761.32701803048,0.47278569172790064,1
GDEFC4C8BR,109,crossover,0.3770389355540118,0.1934435644761502,0.05231720748962132,0.20187018701870185,97,0.057016661691825926,59336.98113794684,0.23519302865809408,2
K0TU5XXN9K,109,inicialization,0.349830445805584,0.14983979203192072,0.07567567567567568,0.19389438943894394,193,0.059139836626610445,97420.99640028279,0.23377278024181547,4
PGR06FV34Y,109,mutation,0.49300033332831594,0.5070733329302944,0.0011709601873536313,0.4485029584039485,125,0.04353442617133556,55404.6868540018,0.44673238780016733,3
8ES8AXI0PW,109,crossover,0.33247462196309996,0.1949851883199323,0.03286885105066928,0.2566303927690066,166,0.03643755497540004,49702.40970508481,0.6679213451048256,5
2BQ1CT5SZP,109,crossover,1.0,0.0,0.10247376088960247,1.0,180,0.009028115824314387,41761.32701803048,0.47278569172790064,1
3IJ77UITGE,109,inicialization,0.9422551308192262,0.0035971223021582736,1.0,5.203223025007642e-05,29,0.06246693672584162,7858.166624282205,0.040634357665912946,8
H2O1FFYA7R,109,crossover,1.0,0.0,0.10247376088960247,1.0,181,0.011932662532360755,48951.03894474273,0.565076207468362,1
HIZ54PBI1N,109,inicialization,0.8846637364416202,0.01079136690647482,0.5,0.008012963458507993,139,0.057310659082618745,1201.2340535359265,0.8657445772916982,3
6X888ZRAWN,109,crossover,0.9369224299703229,0.010791366906474864,0.09993040120338564,1.0,120,0.026569053219608143,29629.16641342951,0.8554499332142732,1
BSO59AXTCO,109,crossover,0.4242351127376449,0.34740946738407597,0.0022274856447660474,0.3016159724080516,156,0.06173960093996475,26127.799085931307,0.3703230295559578,6
0X4VO2H3CZ,109,crossover,0.35943668706549403,0.38081131733268847,0.00700021044936483,0.41641393869116644,94,0.02186468252693092,21247.71847115695,0.5255804409764288,5
