id,seed,creation_mode,error_val,dem_fpr_val,dem_ppv_val,dem_pnr_val,error_tst,dem_fpr_tst,dem_ppv_tst,dem_pnr_tst,max_iter,tol,lambda,l1_ratio,class_weight
0P5G7NLEPF,100,inicialization,0.9593777768148806,0.0,1,0.0011210762331838042,0.9643764750060452,0.0,1,0.0008375209380234727,23,0.07933013902460209,27988.44263046423,0.48252555891248194,9
74CXYO32DC,100,crossover,0.3183033471885518,0.06732766907501009,0.02006769825918764,0.08546443197182962,0.33316639778750656,0.05166608614884477,0.06983132687351146,0.08531729686684786,161,0.024757359512191518,35570.743989294184,0.4726133299269697,3
P39D61S4HH,100,mutation,0.6935431232872401,0.00045737852336506443,0.17543859649122806,0.03136338433703301,0.6061223617560532,0.017432120880396744,0.01809598741148699,0.03663948156080943,70,0.06568602039247042,42657.96377740575,0.4800214422859991,8
GZJ48C2KD4,100,inicialization,0.34387434022632335,0.0007907221929361885,0.08290065766701282,0.05036574808128169,0.3401853442736609,0.004635849463435704,0.07570422535211263,0.023538457313891925,177,0.0048053532716317415,19812.198735999886,0.24879445997974925,2
7UU26J51FB,100,crossover,0.31981186121439065,0.03331111042202861,0.05511896458188026,0.08042323667597251,0.3461841857911139,0.047071702244116026,0.07176679490973659,0.0839964851580306,157,0.016609446556221995,31861.699314210975,0.355221157700251,3
B6Z1G4JO4Z,100,crossover,0.33616750197747003,0.002441936184067739,0.05734672304439736,0.026896102253825216,0.34243811287674364,0.04278416347381864,0.09431820841036209,0.021045116291841692,99,0.0795228486137306,17669.447855038856,0.8823545138472678,2
3U0XMQCZOB,100,crossover,0.33389522267385385,0.021512294954882327,0.04745263260435428,0.04456825189926361,0.34987210978758987,0.0006219833806040409,0.09757384679918268,0.03953922618557271,147,0.03375076280695788,33529.05326035149,0.4374485613636004,4
G0WJJUTDCY,100,crossover,0.3307471267041605,0.031318800582963824,0.0413204829954581,0.06497378481172733,0.3513088625129901,0.034632034632034625,0.09865678554886526,0.09103440700771626,135,0.018605953796728875,28454.475338744804,0.3408801315012033,3
AC4PT0O8HY,100,crossover,0.33355538046485234,0.021915408229712552,0.033069457303055216,0.02592093615945068,0.33765730951276274,0.020641555124313704,0.07643278642595741,0.01026443693879231,101,0.04399893470538139,43887.431511182855,0.47250054375082307,5
KKJZK921QU,100,crossover,0.33355538046485234,0.021915408229712552,0.033069457303055216,0.02592093615945068,0.3370268070468283,0.020641555124313704,0.07493891797556718,0.011903781201087371,101,0.057669407586164664,38716.682170172826,0.41943117054405565,5
JDMZZD1ODH,100,crossover,0.33355538046485234,0.021915408229712552,0.033069457303055216,0.02592093615945068,0.33765730951276274,0.020641555124313704,0.07643278642595741,0.01026443693879231,101,0.0411618690871032,46173.148261704475,0.5217088908524351,5
95TGCALA83,100,crossover,0.33355538046485234,0.021915408229712552,0.033069457303055216,0.02592093615945068,0.33765730951276274,0.020641555124313704,0.07643278642595741,0.01026443693879231,101,0.04407754433447163,48079.984262515136,0.5277587989807808,5
NHXN394Q7S,100,mutation,0.33355538046485234,0.021915408229712552,0.033069457303055216,0.02592093615945068,0.33765730951276274,0.020641555124313704,0.07643278642595741,0.01026443693879231,101,0.039440103558740995,49989.12023481286,0.5266610919611073,5
LKT9PZSK1K,100,mutation,0.33355538046485234,0.021915408229712552,0.033069457303055216,0.02592093615945068,0.33765730951276274,0.020641555124313704,0.07643278642595741,0.01026443693879231,101,0.042320896382818544,42469.06136777063,0.45970374628510635,5
