id,creation_mode,error,dem_fp,dem_ppv,dem_pnr,max_iter,tol,lambda,l1_ratio,class_weight
RO329DGO65,inicialization,0.34669816099723416,0.13734054772988333,0.04240522990522988,0.19549252222519553,100,0.0001,1.0,0.0,
T7FP26R1KT,inicialization,0.3480705045997642,0.13523970739374888,0.03809921166472696,0.18883982992893888,100,0.0001,1.0,1.0,
97UE7LAVMI,inicialization,0.4434030603593452,0.10631158938395502,0.05670498084291187,0.18577736151993585,128,0.01807380358747268,40514.85707638363,0.6628934567098899,8
J1XJLCBZY4,inicialization,0.37950866356603874,0.05031437035245753,0.08161566843287926,0.09643058900484647,42,0.08418944680784125,26624.614503014247,0.21653006064896685,5
HDR3W4BD0E,inicialization,0.36314069366652557,0.15286258388247387,0.08670673418200747,0.20039098504445035,106,0.07806850256054587,75671.08609870543,0.36091337959985503,4
Q5B560TM8H,inicialization,0.41401592568849654,0.037679100417145256,0.15168515804898464,0.11768947164986765,81,0.009014036590499054,24970.52851695853,0.2624251460483622,7
JWKRJQ1362,inicialization,0.7250955409270886,0.00327972915785019,0.26449275362318836,0.023578033479023652,110,0.08480918342025251,9634.100614204244,0.255056782050756,8
1EDECMI52G,inicialization,0.7649724444937505,0.10549543558430563,0.08098522167487682,0.07568459548657569,37,0.017687749759718863,88109.23857210517,0.622302997090626,2
HJKHKH4YKV,inicialization,0.7822236828457014,0.08391270177135601,0.08737325301983773,0.06327119198406327,178,0.0021110598003940954,25264.413082906398,0.138235859989283,2
DJ0N8BOROR,inicialization,0.35432071988253133,0.14834351006589686,0.08116857636163877,0.19504653168019503,193,0.02574479779027046,90697.52533457144,0.054637236126479416,4
OO5EDIXPYH,inicialization,0.4274725402825097,0.1462124418112568,0.15594886922320544,0.07044420658282044,39,0.010195192795963233,94576.32081393481,0.6991495165455647,3
76KGV34BDU,inicialization,0.6153717736829836,0.2919110090079198,0.048560259868964395,0.23595873100823594,110,0.09166332893774798,1296.3525680158332,0.9697098652150642,4
68UCTABKPM,inicialization,0.5730004239867028,0.0162928480744816,0.21704586493318884,0.06837778372431835,82,0.05883742310933826,51597.48074759931,0.34676077285504625,7
G3DB0DP6TT,inicialization,0.6583961909697732,0.017728674203494346,0.24972617743702086,0.0665343561383166,27,0.08459577379407612,39721.00377590844,0.8479029141645559,8
DWYRYKELMF,inicialization,0.5278628157343844,0.03186022610483042,0.12439516129032258,0.0984449796330984,157,0.056341509909204036,2489.5014043684205,0.5547127913256666,6
TSV1U17T0Y,inicialization,0.6572314967996624,0.021265340668641556,0.24238875878220134,0.00404364760800402,183,0.08493291705464782,73429.4257094314,0.6932027045377191,6
UF1REEIBBR,inicialization,0.5687797037698399,0.00034762106281361477,0.1135477582846004,0.03322629560253321,66,0.05842623543649086,56615.90546857776,0.486107170420236,7
R7QHSXLRWH,inicialization,0.39586747347294127,0.12674566229369444,0.10679391047489206,0.23701424196473708,197,0.09397618893961521,39407.034531140045,0.08292142508475386,6
8RMNHAFW2C,inicialization,0.6670584277119345,0.1462124418112568,0.07769384320325651,0.12009782059287011,137,0.08048474202849759,17597.546510690714,0.9581356428898743,3
8OUEZMY399,inicialization,0.35760044736228247,0.018952904902968415,0.11362002013519346,0.06706211161656705,36,0.09094210704167753,44291.554910203355,0.20129449474415395,8
3WIBP6HKW1,inicialization,0.40172314349053595,0.17967474759688049,0.21271231706014315,0.1383388338833883,173,0.01752959564985749,15354.723347036004,0.7794675334566039,4
YO9XB0J14Q,inicialization,0.9484973797375396,0.007194244604316502,0.10078202390374785,1.0,182,0.017497881830037157,59409.04614601358,0.8232271238541365,1
SIMXPCWZCR,inicialization,0.34789222521493723,0.14347681518650623,0.0727225672877847,0.19184283293194188,28,0.034141681321289585,33734.16276128674,0.8938813451951655,4
EC5R36KOOL,inicialization,0.7567233676730706,0.025119400278096782,0.10001348217656258,0.025451193768025453,79,0.05586435116043273,52582.67739597152,0.33663270493735353,2
ZYYVLESKSK,inicialization,0.36036716824324055,0.10551054954355843,0.03767033885031068,0.15284839294740282,186,0.032776243956593044,34421.38240450611,0.2423096136232442,5
D1JVFYC90R,inicialization,0.6358093202884472,0.030454627894323183,0.10746010746010742,0.015676567656765686,129,0.028146529096244523,15029.819731398655,0.9916053663526578,2
XBR9UGV2MH,inicialization,0.44341101634730484,0.12553654555347316,0.07805325987144174,0.12976094906787977,183,0.05921484922595047,84096.79508762585,0.9170478083940794,2
C91I7PANV9,inicialization,0.3895763359467299,0.10847288555710055,0.005307855626326963,0.1427318407516427,56,0.0980112353690774,59283.6058206373,0.03730139301887059,5
VZCON2JJ9R,inicialization,0.7532846421839742,0.005380569493984643,0.4017094017094017,0.022634020158772583,145,0.009039651359631007,56439.37140224158,0.9544662624890978,7
WZRVU0IA1F,inicialization,0.7431325656493606,0.0038842875279608245,0.27179487179487183,0.020381767906520354,175,0.011908371630026443,9810.551284662808,0.1622294745676155,8
FEJS37RI8F,inicialization,0.4491189109509336,0.03252524031195214,0.1197794177276782,0.07207950524782208,49,0.04645549312994641,15575.562048866168,0.8843925118391031,2
NV5QHAPI6I,inicialization,0.3542452832500239,0.10971223021582735,0.04455496308449547,0.16610174530966615,160,0.02452397046255566,85807.60530031721,0.26493109082841215,3
IR0UJQI60X,inicialization,0.7806988931356241,0.006589686234205913,0.6833333333333333,0.02399429132102393,173,0.07099012435011329,89688.2949369964,0.08088741360063623,9
CZR1E8F9A2,inicialization,0.34503114238667576,0.25772323317816337,0.049320599923086794,0.3305979246573306,185,0.044659160469619597,60612.53968880225,0.9923818873575243,5
J6MSJAPRZP,inicialization,0.3662267255300026,0.12602019224956162,0.13900099432649,0.08487200071358486,55,0.08598269615101671,54943.14900023892,0.5027332594786946,2
WSV9LWKCU3,inicialization,0.4941611299505597,0.06757451181911614,0.11038525963149082,0.15135432462165133,44,0.02347472719535305,66307.27329821374,0.7220509995691349,6
RHCCX3L3CQ,inicialization,0.39594077718327925,0.16250528988573848,0.08174592482823656,0.18897362709243903,143,0.05729551288810897,42317.65812454777,0.6463891684463516,5
W7GRFPHZNL,inicialization,0.43343209618721157,0.09071398343510066,0.024450891007045117,0.151049564415901,165,0.046083653899552615,60435.96223451294,0.7461341972873218,7
YIU8BCG280,inicialization,0.5366866410924709,0.207847167644036,0.07285177667343268,0.19378289180269379,117,0.025256141174856986,59842.49147017204,0.7283312373685006,1
UOQTDSJ52E,inicialization,0.38147436367287935,0.12748624629707994,0.07687716596072397,0.14786816519489782,36,0.08877402989464035,54657.98663789078,0.6836514960198111,3
5NITCP0IJC,inicialization,0.49043677006024666,0.09742458134332865,0.08614128359996304,0.10069723188535068,182,0.03161483871214334,7053.779106930713,0.21304911582422514,2
O5DL4ZTSTB,inicialization,0.7406406266303112,0.006876851460008465,0.33333333333333337,0.019177593435019236,89,0.0650972438236459,54060.48492017855,0.18745260668105623,7
WE5CXZX5BQ,inicialization,0.4666753756233448,0.003204159361586467,0.10491788939668933,0.023585466654773596,125,0.047540263962392616,46526.72491898856,0.11448719517783146,2
3IJ77UITGE,inicialization,0.9422551308192262,0.0035971223021582736,1.0,5.203223025007642e-05,29,0.06246693672584162,7858.166624282205,0.040634357665912946,8
W9DD92V0B0,inicialization,0.3933001244991854,0.15679221328819298,0.061928433195461596,0.23272529955698273,45,0.038269403759867184,1112.9104399262271,0.49068760025915004,6
KTMW3M7JNJ,inicialization,0.35700101073954116,0.07322713257965058,0.09829787234042553,0.1275086968156275,200,0.008197593585237438,22049.31052977531,0.607853537029889,5
K0TU5XXN9K,inicialization,0.349830445805584,0.14983979203192072,0.07567567567567568,0.19389438943894394,193,0.059139836626610445,97420.99640028279,0.23377278024181547,4
U4N5TQNJPH,inicialization,0.5139384517574097,0.006680369989722504,0.14799210006583274,0.060156691344810165,156,0.0476868108018096,15300.558584647364,0.7945799086067421,7
HIZ54PBI1N,inicialization,0.8846637364416202,0.01079136690647482,0.5,0.008012963458507993,139,0.057310659082618745,1201.2340535359265,0.8657445772916982,3
GRFA2AZSIH,inicialization,0.42870559648068707,0.08590774439272111,0.0935028939430993,0.18127285701543128,144,0.09535512925312888,1999.704111529533,0.18213337772415183,6
QMFBUEQLB9,crossover,0.34955976844138725,0.1250528988573847,0.05772905772905779,0.18423126096393427,139,0.028896466030657958,43376.04485000698,0.431857660233303,
8206QQ1ESC,crossover,0.4675811825808469,0.07928783024000967,0.07304696719376913,0.15973894686765977,126,0.01728718786889466,17060.917384505956,0.31427653705401876,7
I0TLOLJ7L3,mutation,0.5382711631077877,0.03396106644096488,0.11041666666666672,0.0929444295780929,148,0.06772931918266208,80516.5564247977,0.21832178755698897,6
IUW9ZS5VIZ,crossover,0.4999944647220127,0.06276827277673659,0.0034893864495493254,0.11353432640561356,134,0.061832969478004214,70964.92489566364,0.20290359936588273,5
IO085JQ9XP,crossover,0.5743923546904051,0.02883743425427725,0.21250000000000002,0.10703029762435701,125,0.037992851373414134,15659.885836245561,0.40532452367579636,7
EAV5F2GCEA,crossover,0.3512315977755103,0.256453660600931,0.004409052053808482,0.3163931257990664,104,0.03267167893766492,14247.591317811955,0.24316337102000557,6
KBSG5Q714Z,crossover,0.35427271373308755,0.08971646212441814,0.09473237043330507,0.1487750126363987,125,0.03435710505306574,63861.90612151201,0.9218493263352168,6
AW4PG50NZ0,crossover,0.3380604557289474,0.13835318299981864,0.05768414554153645,0.17984568727142985,104,0.03377678261190691,63057.90686550398,0.7925835605914424,5
ZSOSAIXNL3,mutation,0.47393814434476234,0.06938818692944804,0.06446540880503149,0.13862872773763857,165,0.05805285721509351,46274.19645771107,0.370775528435068,8
JQLM02DU9E,mutation,0.4207596256990609,0.0862251375370292,0.0375589622641509,0.14738500877114746,165,0.06157449157006804,45903.599883653755,0.5192559794491269,7
VPNAN48VDW,crossover,0.6442047018741792,0.027023759143945343,0.23291925465838514,0.08544435524633553,145,0.06813483468902004,35203.29746043061,0.5450448243358771,8
V1OU2ZCA7Y,crossover,0.5553912487640846,0.008750982407351435,0.13804554079696396,0.05983706478755979,130,0.06275800263078507,34866.76538828657,0.4561461550022007,7
5F1FJTZXM1,mutation,0.3724302021625283,0.1472099631219394,0.0714505697566985,0.2288005827609788,105,0.06967144085545222,34037.32461674709,0.7059484278263705,6
TYKNBJSLY7,crossover,0.33947518899442153,0.04228885798923884,0.10369833212472812,0.1023622632533524,60,0.053781476779686796,25284.050024854914,0.48695143327044127,4
ZINVQ4V0YJ,crossover,0.5457110535829848,0.009355540777462062,0.1534632034632034,0.0663856926233164,140,0.030619745580127852,11179.767370344049,0.9039860386493305,7
YH9V2PBM48,crossover,0.35189060485674195,0.12295205852125024,0.06111300785250939,0.18318318318318316,116,0.01716706522168175,4121.791214303315,0.8905938699574115,
TTAUTDWEUM,crossover,0.34955976844138725,0.1250528988573847,0.05772905772905779,0.18423126096393427,89,0.029797671886919178,32526.056093824456,0.36370814558085385,
GDEFC4C8BR,crossover,0.5163679070528155,0.01280152348709268,0.16821192052980138,0.030981476526031004,77,0.028728563549571682,24090.849374753303,0.12239902483938211,7
6B1AQL2NOL,crossover,0.3533715462766256,0.11034701650444351,0.06675002193559709,0.1710819730621711,132,0.030743956398586243,10653.83633838298,0.46140003577763256,
CAYWM32H14,mutation,0.4678307578148383,0.061589383955020865,0.08269312846777643,0.1352243332441352,124,0.01704285440322336,4647.722246264384,0.33317987282910955,6
1MJONNC6AO,crossover,0.5131305693463897,0.03186022610483042,0.10310559006211184,0.09828888294234828,42,0.06810409886529879,57295.83902988411,0.5571222521874643,7
PJK1I9G5S6,mutation,0.405703679670978,0.16303427845958526,0.0024565381708239187,0.24607528320399608,88,0.0463127353717318,53302.98917853298,0.3662232421258246,7
ZQL8V8JL02,mutation,0.3754327341762679,0.006907079378514036,0.11179252845919507,0.02916778164302919,43,0.07624159009062141,36457.357592722525,0.3081295265583111,6
NTR27EM0EI,crossover,0.38718164603085514,0.2753461096668883,0.03750578793023607,0.2795543067820296,41,0.07220804278623692,26343.958031798596,0.23523809058629644,4
