id,creation_mode,error,dem_fp,dem_ppv,dem_pnr,max_iter,tol,lambda,l1_ratio,class_weight
JMNZZS3PC5,mutation,0.3414082053808981,0.009340919867235647,0.19512195121951217,0.046918858228613414,121,0.0467978073838776,36600.52617505509,0.6081323273967556,2
9SAAD1EXMF,crossover,0.3431440377592264,0.31697486960644855,0.057103543171654614,0.3568791294209095,116,0.04520279576023,34445.20178961839,0.6005272158897281,2
M1D88G17LY,crossover,0.6100199343538701,0.016500711237553346,0.1470588235294118,0.04285961048495057,122,0.04382328746061716,54046.22437602843,0.6152929265313352,4
FTYOF9IASQ,crossover,0.46523050762784834,0.047249881460407775,0.0007112375533427917,0.07538757179254651,117,0.041891140046182176,38611.30343183926,0.6133437368814942,3
NP5ZWWSJNE,crossover,0.5890216517629818,0.012731152204836418,0.1507177033492823,0.03496782830245715,89,0.04342502492581171,57185.767777770256,0.674626884802028,3
8CWP1T3MG1,crossover,0.3963392722487734,0.09077761972498816,0.05153153153153156,0.12362352636351859,88,0.04295800964852464,56443.53585312714,0.6315958551256364,2
PUPEPAHSD5,crossover,0.47932519729847434,0.03070175438596491,0.041666666666666685,0.047706956859696836,109,0.044153395798852454,37359.697196399065,0.6495427348687904,2
H0ZRCWQJMU,mutation,0.31602361055511186,0.08923660502607872,0.1556931440652371,0.15494235004534263,93,0.042152629669847425,37227.18178588804,0.6325774879379666,2
0IGD71EJLC,mutation,0.33813682564042846,0.43852536747273585,0.07098082595870209,0.46294856846741805,118,0.05820309048932886,35695.2717767229,0.618586498821763,2
UIIWQD5C6F,crossover,0.34279391166251216,0.3137268847795164,0.06606958808686073,0.3575268817204301,116,0.049893466846868406,34179.17786997297,0.6118832960717496,2
TPE2GWJI2I,crossover,0.8635889302122552,0.0022522522522522522,1.0,0.007168458781361964,95,0.041717639479682135,46804.74540378522,0.672868295596168,3
C1Y9GHYCX5,crossover,0.4371690249526522,0.05599810336652442,0.011627906976744207,0.08785680355831926,94,0.041297061344645176,46682.14444092755,0.6694446254438091,2
J4EZLL5MZR,crossover,0.5893119932674212,0.03802750118539592,0.24113475177304972,0.07519324610269029,83,0.04071462263295257,59185.96238542283,0.7688949179586366,5
T51I0Q9536,crossover,0.3768927389332878,0.04893314366998576,0.09009009009009006,0.08747894805026557,74,0.039111832785945086,54735.322257476946,0.7527977676344015,3
GX4NASN25A,crossover,0.5157746601800179,0.04625414888572783,0.1300904977375565,0.08270717277713002,120,0.0416723483524859,61598.243152165014,0.634609321557467,4
O4BM3ZBV47,crossover,0.5694013134094696,0.020483641536273113,0.21083172147001938,0.05109686056052165,114,0.04029813352881367,50246.0067657467,0.634435358157703,4
13P273H0ES,crossover,0.414764149153405,0.0942863916548127,0.018468468468468446,0.13868376732737409,101,0.040387062297543935,70107.28026333117,0.6944177289590394,5
B2FJ9X2MMP,crossover,0.3024068774887665,0.2658368895211001,0.016476552598225613,0.3177117070432266,92,0.03896399796140272,63302.99016961173,0.683594732899085,4
KHG2IZLXWF,crossover,0.308639236698491,0.37802275960170695,0.12362533181645807,0.416655870795008,118,0.05814524235851559,38535.63747397877,0.6343379124821228,2
DHEU9D3Y88,crossover,0.474204016221087,0.03295400663821717,0.01516634050880622,0.04648702336226618,109,0.0519851795211419,37998.160467142356,0.6287622691839153,2
MN7ZUOCKYQ,crossover,0.46523050762784834,0.047249881460407775,0.0007112375533427917,0.07538757179254651,117,0.0415955768377408,42621.97986484648,0.6032232354823528,3
AI1B4XHOKF,crossover,0.37101346798217827,0.11130867709815079,0.015873015873015872,0.1655654877574816,112,0.04028369863331151,42169.01546525367,0.5976779788866848,3
GCWQO3WXPG,crossover,0.6583607729140766,0.006495969653864391,0.4166666666666667,0.03397460810985875,86,0.055527286417055344,71746.83498662239,0.8439151194739632,6
T4VPCIQ2EB,mutation,0.33029855172586,0.15018966334755807,0.07554079373190259,0.19748888025219158,77,0.04409760181751028,55562.09288606896,0.7783663170752241,3
XJXV8KJLSG,crossover,0.37101346798217827,0.11130867709815079,0.015873015873015872,0.1655654877574816,112,0.0423150372720224,47699.788883281304,0.6728300460224579,3
ZJU9Q0Q3ZG,mutation,0.32195382818323415,0.1494547178757705,0.07132379904657132,0.19935656604914276,105,0.040990764112572804,47338.2259552779,0.6217318534524998,3
6MKC95SMA0,crossover,1.0,0.0,1.0,0.0,124,0.054033256184243726,37059.71172297929,0.6179685143404635,3
OJTMUESHW9,crossover,0.8887739265083069,0.00476529160739687,1.0,0.000647752299520632,124,0.05313720560939849,35612.52790674647,0.6160093787197606,2
U1RDLOD2W4,crossover,0.3510127354919449,0.08648648648648648,0.03574660633484167,0.1305652718400483,107,0.03690339213193395,42312.052216977005,0.695103723353204,3
QN009L32AV,crossover,0.3330586155063828,0.12152678994784258,0.04117147707979624,0.17902793971585262,89,0.03663161593590116,35244.19046300323,0.6864090613201919,2
4IMVKVTDOZ,crossover,0.6864903439964456,0.006495969653864391,1.0,0.033402426911948946,82,0.045093341135395704,63552.155912181246,0.8258424285507552,6
N48SBP6WN7,mutation,0.35423719354952987,0.12807017543859647,0.004761904761904745,0.1876430452994775,78,0.0428369565077648,61071.849186079126,0.7765226901861534,3
Q9OCN72G6B,crossover,0.8886973508892589,0.007017543859649123,1.0,0.002439866994861095,124,0.04685896651789596,37564.06094126424,0.626615298133555,2
RP7U5AZE4B,crossover,0.8887739265083069,0.00476529160739687,1.0,0.000647752299520632,124,0.045646650254852976,35570.784899561084,0.6091298618613347,2
8VW9UTXGZQ,crossover,0.7061290893521316,0.0002607871028923658,0.18571428571428572,0.010029364770911653,107,0.05163986652920937,58950.15838170241,0.7893363103347464,4
KV34S6DKGS,mutation,0.5005050732366427,0.050497866287339974,0.11833333333333335,0.08621583106620023,84,0.05031603787041301,44557.433526775276,0.7267117950154833,4
SOV3M7U0O2,crossover,0.45522303267764774,0.05751541014698909,0.0699186991869919,0.10177268212635493,115,0.05583221605424652,43288.36726903981,0.6185240149339035,3
N2N7EHCJN8,mutation,0.3364333507705113,0.05372214319582744,0.15213106676521307,0.1078507578701905,108,0.04549989442243075,41087.12774722533,0.5508320337672433,2
4AFIJ670VJ,crossover,0.301894093914168,0.14390706495969657,0.09125285388127852,0.19970203394222052,95,0.041868961517297305,47054.68207091687,0.591381178403035,2
