id,seed,creation_mode,error_val,dem_fpr_val,dem_ppv_val,dem_pnr_val,error_tst,dem_fpr_tst,dem_ppv_tst,dem_pnr_tst,max_iter,tol,lambda,l1_ratio,class_weight
AC4UCVSDM7,102,crossover,0.3967877506084849,0.0340197956577267,0.0,0.04735300468989656,0.425095350870615,0.044789422548895355,0.1897773279352227,0.08665401644528781,144,0.043905877938042605,47196.716014310194,0.4070412870526762,2
B5JBQ6QF0R,102,crossover,0.3809257017164893,0.053017241379310326,0.00017966223499821243,0.06274051638695244,0.38563919729969587,0.02316140751066617,0.1563326896946292,0.05917019413224345,122,0.04189619136877127,46406.52899649631,0.4409035709064427,2
ST0VMPRFN1,102,crossover,0.29370884060150015,0.034386973180076635,0.12392156862745096,0.011600157252728338,0.3544935265620318,0.05636378997169775,0.1642064241851677,0.018488785092200755,139,0.043155710184676524,45899.010428350724,0.46555123646446084,2
BQLPVAG1OZ,102,mutation,0.30625958508090934,0.02143997445721585,0.07737450343084146,0.04352689077026162,0.35045713811289003,0.02677734127487011,0.1162233488436697,0.056038047973531846,139,0.046938519393756616,50342.14808578821,0.3721330877132646,2
VGUKGPJFX2,102,crossover,0.42416437287943987,0.026947637292464882,0.0,0.036411758517394754,0.42597296262507733,0.029603345583576218,0.1698083813678143,0.06521554031041688,145,0.04577313023805461,49859.9524117106,0.4128882644826256,2
DZ520VOAUO,102,crossover,0.30352064601089446,0.03660600255427843,0.056458669122726235,0.049933278331792175,0.3499793543443447,0.006771427364508142,0.11801242236024848,0.037628326764949094,142,0.04172409824625842,40610.233925371685,0.4132306090066569,2
THLJCCY5QO,102,crossover,0.4932854953875335,0.0028895274584929756,0.0014673514306676738,0.011195951295950746,0.4996458880801318,0.02878807079795548,0.28035008469791073,0.0005777745341312146,136,0.044023716603107214,38351.545865615626,0.4761441012049351,2
092RZKQA8Y,102,crossover,0.31412811157796805,0.02595785440613027,0.07222184828700273,0.04504958444305407,0.35868770209987955,0.02053394162125627,0.1299976955870492,0.054852089719262365,143,0.04434824051120873,49525.881802422155,0.33810090792031644,2
5IQP25JNKK,102,crossover,0.46335305906387836,0.00755108556832694,0.007936507936507908,0.006949020215834878,0.4886045398218585,0.00635322941747983,0.18672515735266068,0.03295747579428787,145,0.049528729221909346,49147.20396059326,0.4550586834122455,2
VW5O31FE8V,102,crossover,0.332238201239378,0.07822477650063861,0.009461711932542416,0.07576370009025424,0.3593044939648631,0.01995099902842906,0.11286764705882354,0.04929937235440074,142,0.04819060264849025,53443.0008458257,0.4263295788788128,2
W20Q1T9YZ2,102,crossover,0.3667275270373529,0.05092592592592593,0.000956937799043045,0.06923549703490006,0.4149386942685118,0.03196890972838254,0.13526881720430106,0.061341410013136866,120,0.04193932280562444,54326.700851300455,0.3789946162199877,2
YX80TMT0AB,102,crossover,0.3344652591324673,0.05766283524904213,0.010021474588403745,0.07952890626297748,0.3780457025544405,0.06582182232923584,0.15634606938954768,0.11002043497299663,146,0.046651978891361044,48077.20583856737,0.44527156398358386,2
ME44L99TYM,102,crossover,0.6024159454701374,0.0018837803320561949,0.0,0.008333287191100824,0.6092567812344583,0.008993367971951167,0.27246376811594203,0.00844767187271922,145,0.045391497598083835,49472.02289594191,0.4383358752695139,2
ATDX4A462H,102,crossover,0.34499385737196453,0.04284802043422732,0.02304147465437789,0.058355158609309954,0.4026854767936868,0.03927681324715923,0.0914932680538556,0.05923709434145863,145,0.04492656991463873,48741.35502532121,0.43821835776667706,2
NF2OZIFG9Q,102,mutation,0.36165901377091325,0.045083014048531295,0.029488158899923622,0.04862099323924007,0.3528308472212588,0.041591686731719646,0.12166812481773112,0.0755729090643702,142,0.044639445987118324,56202.35503265832,0.4437273231074321,2
LJ42X9LWYH,102,crossover,0.3292889741216777,0.041507024265644954,0.034395973154362436,0.05375939225142723,0.37041735402767517,0.03283487517424913,0.13645998940116588,0.06761786600496278,139,0.052830564478701755,53403.51301445247,0.40263200644197683,2
4CACTW8NKX,102,crossover,0.30681371104988653,0.09519476372924651,0.005151098901098883,0.09748008039822598,0.3497834420518674,0.07818189498584888,0.10530645824763474,0.11061037318153066,146,0.04038864585644369,57570.37639067624,0.41412614518881874,2
E7KPT2K8M5,102,crossover,0.34850992264111447,0.03887292464878672,0.029693486590038343,0.057269893300701535,0.38341458844189646,0.046969120939466924,0.1404761904761905,0.08356444314698586,140,0.04061165455550347,46326.615164900926,0.4609282791429934,2
Z9PC3MW56Y,102,crossover,0.3243461910215494,0.02049808429118774,0.06398585947856827,0.03540401215940103,0.366811520416789,0.014328559962826865,0.1381827519166575,0.04846616065781162,139,0.04437908523110105,41453.38582004271,0.4486265610289945,2
A37X137X99,102,crossover,0.299650504949896,0.05282567049808429,0.04752505314303063,0.07207047580024473,0.3582368673883821,0.061001985384192936,0.0948909489094891,0.08596676884153165,146,0.04215567613824083,56106.904786495455,0.43553169546533843,2
PIIZU7U1LT,102,crossover,0.4179193716576479,0.012005108556832705,0.020105820105820127,0.009451774907115684,0.40550411655641094,0.0031977358171756953,0.12800839928929092,0.017436627256361636,147,0.04613785804642775,53528.62406185803,0.4256545226253375,2
VFWDYV5UO9,102,mutation,0.37122550351639416,0.02913473818646234,0.021680803185044117,0.01917486614138353,0.38551395723696935,0.03681831622523546,0.14067710172217643,0.0001520459300344834,142,0.045040270866170656,28005.169286703072,0.4462794553902283,2
KKBQBU17L2,102,crossover,0.42842672331562215,0.025063856960408692,0.0006359300476947993,0.02910282888799065,0.43201872493771,0.005795632154775479,0.1916915557969047,0.0394772052741692,146,0.04484111076975857,46467.61566901834,0.42427407613902896,2
T8U2M68ZAA,102,crossover,0.33654181564785346,0.06628352490421456,0.00416377515614158,0.08646131527510914,0.37800730675865446,0.08907193849533224,0.13326226012793177,0.13067435410888917,146,0.04510849403983622,46703.85152574527,0.4608118342582078,2
H7K9P8M9NQ,102,mutation,0.296031103610061,0.03989463601532567,0.061439346323067245,0.06167186228204724,0.362647149556932,0.04141849364254638,0.12665337321369227,0.07577360969201574,139,0.04530134593275477,42428.26825566788,0.4235396398596055,2
G4N3ZJ4B6B,102,crossover,0.28457449882407027,0.0685185185185185,0.04057017543859648,0.08994413098487819,0.35221202686001896,0.07930976217631899,0.09908716136631332,0.10888313141633821,146,0.04443468643980495,45946.62677442311,0.4061518634034673,2
