id,seed,creation_mode,error_val,dem_fpr_val,dem_ppv_val,dem_pnr_val,error_tst,dem_fpr_tst,dem_ppv_tst,dem_pnr_tst,max_iter,tol,lambda,l1_ratio,class_weight
L3QA6MXMQ9,106,crossover,0.552786404500042,0.19047619047619047,0.4848484848484849,0.016666666666666677,0.1982162742627268,0.2,0.02777777777777779,0.1866028708133971,104,0.07352222873855895,62609.62144531304,0.5214269204038308,1
RDI1PNX25L,106,crossover,0.3675444679663241,0.380952380952381,0.525,0.033333333333333354,0.11359473957208166,0.04999999999999999,0.05681818181818177,0.14832535885167464,112,0.05501851970624424,64824.73181692135,0.5093932190597708,2
ANG0HXOSNI,106,inicialization,0.0,0.0,0.0,0.44999999999999996,0.031754163448145745,0.0,0.0,0.07177033492822965,135,0.006886685802338754,73531.95193768996,0.30714975052825155,8
WALULYKQWB,106,crossover,0.16333997346592444,0.42857142857142855,0.5,0.15000000000000002,0.036375888340568485,0.1,0.09999999999999998,0.11004784688995212,99,0.02515585196320733,67008.38925609621,0.39122948816368947,2
FCD0C85S4A,106,mutation,0.552786404500042,0.19047619047619047,0.4848484848484849,0.016666666666666677,0.1982162742627268,0.2,0.02777777777777779,0.1866028708133971,117,0.06628456480746953,63244.14645199907,0.5739580527838979,1
CBOYCTJ2OZ,106,crossover,0.0,0.0,0.0,0.44999999999999996,0.031754163448145745,0.0,0.0,0.07177033492822965,121,0.02703826167235728,68620.51133855917,0.41879888160845585,4
UJOCZBILMH,106,crossover,0.0425728922436619,0.0,0.0,0.36666666666666664,0.031754163448145745,0.0,0.0,0.07177033492822965,103,0.028172733175544206,81275.11890879768,0.5801008717026517,6
577U8PHCTP,106,inicialization,0.05131670194948623,0.14285714285714285,0.25,0.35,0.0,0.0,0.0,0.16267942583732053,94,0.0064353486395555895,70140.80668555085,0.29763607828977523,5
RGV3A168MG,106,inicialization,0.2254033307585166,0.09523809523809523,0.4,0.23333333333333336,0.11359473957208166,0.4,0.12222222222222223,0.29186602870813394,74,0.08383711220143764,29066.16996154739,0.0017778686233476115,3
MFJS1QKOZC,106,mutation,0.09170489377075253,0.14285714285714285,0.25,0.26666666666666666,0.06458565330651467,0.0,0.0,0.019138755980861233,67,0.02486772298784342,88190.26321945345,0.8022482734335337,6
69KI3DZCI6,106,crossover,0.1436511614223247,0.2857142857142857,0.4,0.16666666666666669,0.06458565330651467,0.0,0.0,0.019138755980861233,59,0.028739887958685116,90439.49435392655,0.9044249609498868,6
WAG8LQ5W94,106,crossover,0.3675444679663241,0.380952380952381,0.525,0.033333333333333354,0.11359473957208166,0.04999999999999999,0.05681818181818177,0.14832535885167464,110,0.07586000509783158,57651.409223082424,0.4337983270357322,2
0W3MGW7MPZ,106,inicialization,0.4522774424948339,0.04761904761904767,0.44318181818181823,0.11666666666666668,0.1982162742627268,0.2,0.02777777777777779,0.1866028708133971,22,0.04567407285576151,14876.67726235757,0.4486385295871116,7
C1J8CT85GN,106,crossover,0.4522774424948339,0.04761904761904767,0.44318181818181823,0.11666666666666668,0.1982162742627268,0.2,0.02777777777777779,0.1866028708133971,47,0.03657045976282503,68155.86268558516,0.6516264420623047,7
1181QXPOTR,106,mutation,0.2254033307585166,0.09523809523809523,0.4,0.23333333333333336,0.07417990022744858,0.15,0.025000000000000022,0.20095693779904306,79,0.039826421542384784,78435.60475477697,0.6322991194961686,3
2BINOQ4Y06,106,inicialization,0.10557280900008414,0.2857142857142857,0.4,0.25,0.031754163448145745,0.0,0.0,0.07177033492822965,180,0.0053109770659578665,96703.38845585092,0.5254170124680921,4
5ASAXRHB75,106,crossover,0.16333997346592444,0.42857142857142855,0.5,0.15000000000000002,0.036375888340568485,0.1,0.09999999999999998,0.11004784688995212,112,0.030261880544126672,69893.96767362002,0.5057464257349404,2
OQJ6F4HJE8,106,mutation,0.0425728922436619,0.0,0.0,0.36666666666666664,0.06458565330651467,0.0,0.0,0.019138755980861233,42,0.035485900545648805,34911.077796225865,0.5992603609583406,6
OUVAMWM9MU,106,crossover,0.09170489377075253,0.14285714285714285,0.25,0.26666666666666666,0.06458565330651467,0.0,0.0,0.019138755980861233,68,0.02490301423674591,89880.70019302223,0.8073271794279161,6
3BC2Q9LRXG,106,mutation,0.05131670194948623,0.14285714285714285,0.25,0.35,0.0,0.0,0.0,0.16267942583732053,146,0.00834997383669937,96493.07246692885,0.5808743394327773,5
WJC6JL8YQX,106,crossover,0.10557280900008414,0.2857142857142857,0.4,0.25,0.0,0.0,0.0,0.16267942583732053,114,0.014734919916669777,93263.86047408528,0.6487762197084742,5
IUDDV65FHO,106,crossover,0.552786404500042,0.19047619047619047,0.4848484848484849,0.016666666666666677,0.1982162742627268,0.2,0.02777777777777779,0.1866028708133971,107,0.0719782823626904,60685.089505805336,0.5428681936917686,1
4VEGSXLC35,106,crossover,0.552786404500042,0.19047619047619047,0.4848484848484849,0.016666666666666677,0.1982162742627268,0.2,0.02777777777777779,0.1866028708133971,115,0.07141263759405682,60889.71206126097,0.5477775469238412,1
8ZYMI2WGBZ,106,mutation,0.552786404500042,0.19047619047619047,0.4848484848484849,0.016666666666666677,0.1982162742627268,0.2,0.02777777777777779,0.1866028708133971,113,0.07598393606837991,58076.00916335915,0.47436910450969233,1
QLQ3Q88UBJ,106,crossover,0.552786404500042,0.19047619047619047,0.4848484848484849,0.016666666666666677,0.1982162742627268,0.2,0.02777777777777779,0.1866028708133971,103,0.07421689720465385,65593.09148992819,0.5651064336974753,1
