id,creation_mode,error,dem_fp,dem_ppv,dem_pnr,max_iter,tol,lambda,l1_ratio,class_weight
4B974DQEM5,inicialization,0.3558886167217169,0.04565011290690542,0.07823727258828916,0.093906240247424,100,0.0001,1.0,0.0,
X12SO3R4IL,inicialization,0.34864808792218827,0.046167175988601386,0.0984794488001901,0.08810341774844632,100,0.0001,1.0,1.0,
RX5WESWVLI,inicialization,0.2541797011421191,0.10869458306410079,0.049692552611169005,0.1470691638356333,98,0.003837918378352169,73750.79890578019,0.10017465595368424,2
X29TQ521PJ,inicialization,0.5364925538179783,0.011835758361463295,0.06990622335890873,0.043280737890246335,180,0.0491545603496058,15565.82031990876,0.18919445068664886,6
9NIURIW928,inicialization,0.24229364598221903,0.14225928561963558,0.1579601176855181,0.20481842534669814,89,0.0652926165705832,23943.003751441178,0.5235430327634166,4
YIKCW87EG8,inicialization,0.550234214023334,0.007182190626199592,0.04656084656084658,0.03078725022259754,148,0.04792738939105393,51694.834513186375,0.22026810459433022,8
ANG0HXOSNI,inicialization,0.5521810015543307,0.007210536884971564,0.07406987295825773,0.026463953205468682,135,0.006886685802338754,73531.95193768996,0.30714975052825155,8
RGV3A168MG,inicialization,0.3538087088126086,0.3127668134297061,0.009737708881032259,0.3099004011214586,74,0.08383711220143764,29066.16996154739,0.0017778686233476115,3
KCUA7K7VUH,inicialization,0.5306159328614097,0.011060163738919344,0.08520138509203568,0.03387368177018257,157,0.08054114908329879,82686.35459226083,0.5353682485111976,7
CHM9X70DWU,inicialization,0.24229364598221903,0.14225928561963558,0.1579601176855181,0.20481842534669814,193,0.07855361724472375,46185.7765603154,0.5992896985999009,4
WYA0VZD6SJ,inicialization,0.24258985735716987,0.11544918916039065,0.02640755136035544,0.1532560387950307,181,0.047702884071086256,40740.3655728141,0.8423443785729784,2
RMVQ7CTKXJ,inicialization,0.550234214023334,0.007182190626199592,0.04656084656084658,0.03078725022259754,35,0.06307658317418306,44462.17729791045,0.5625408827546865,8
2HBF823FFW,inicialization,0.3234091603091698,0.19092707976159085,0.047167061260728005,0.20843157560865622,92,0.08107311790815772,89900.12575299176,0.8951326997663989,1
Q0ADVR5CDE,inicialization,0.2983650523899084,0.060591664970444756,0.08086190917516223,0.10157964662078423,195,0.009054543158955514,40337.50077200376,0.9131287227209394,4
