id,creation_mode,error,dem_fp,dem_ppv,num_leaves,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight
P14TI18HQS,inicialization,0.18875425540736546,0.1388888888888889,0.050000000000000044,9,0,,2,,
CRUMLMJ8IP,inicialization,0.0,1.0,0.0,7,1,4,2,9,
XHEKE5MJ3R,inicialization,0.26620061429465725,0.2777777777777778,0.06666666666666665,4,0,3,19,8,2
TZSTCZTKOO,inicialization,0.173101769405277,0.02777777777777779,0.0357142857142857,3,1,4,32,8,7
NS45962VAY,inicialization,0.03923107716947716,1.0,0.1428571428571429,6,1,4,3,8,8
H6VQAOZ8SQ,inicialization,0.173101769405277,0.02777777777777779,0.0357142857142857,3,0,4,38,5,6
6PZ10I0201,inicialization,0.09417837268432339,1.0,0.16666666666666663,5,1,3,8,6,9
ZPTUJ5FB68,inicialization,0.4008553104847219,0.3055555555555556,0.0,3,1,3,36,4,2
J2J0NDHETK,inicialization,0.26620061429465725,0.2777777777777778,0.06666666666666665,4,1,3,29,7,1
LMWQUTAB3I,inicialization,0.09417837268432339,1.0,0.16666666666666663,5,0,3,9,6,6
WID622UXWJ,inicialization,0.173101769405277,0.02777777777777779,0.0357142857142857,4,1,3,17,4,4
GDCH4NRNGQ,inicialization,0.173101769405277,0.02777777777777779,0.0357142857142857,5,0,4,13,7,7
419IMOYIVD,inicialization,0.09417837268432339,1.0,0.25,4,0,3,8,4,4
6Y1EM03406,inicialization,0.4008553104847219,0.3055555555555556,0.0,3,1,4,25,4,3
CEH8ACWH4W,inicialization,0.173101769405277,0.02777777777777779,0.0357142857142857,4,1,3,17,4,4
CJZU00RG59,inicialization,0.173101769405277,0.02777777777777779,0.0357142857142857,3,1,3,34,3,7
IU23Z4CFAL,inicialization,0.173101769405277,0.02777777777777779,0.0357142857142857,4,1,3,8,4,4
068SYGR4UW,inicialization,0.173101769405277,0.02777777777777779,0.0357142857142857,4,1,3,33,9,8
J5OV0IKAXF,inicialization,0.09417837268432339,1.0,0.16666666666666663,4,1,4,10,4,8
LSTGAWLVV3,inicialization,0.173101769405277,0.02777777777777779,0.0357142857142857,3,1,3,34,4,6
SZGOK72IOA,inicialization,0.28388512596056703,1.0,0.25,3,0,3,4,3,5
R1UIYI0VZV,inicialization,0.4008553104847219,0.3055555555555556,0.0,3,1,4,32,3,3
Y9CMTXJOO9,inicialization,0.173101769405277,0.02777777777777779,0.0357142857142857,3,0,3,37,7,6
DLMORT256M,inicialization,0.173101769405277,0.02777777777777779,0.0357142857142857,4,0,3,30,7,6
FR9JYW9A12,inicialization,0.173101769405277,0.02777777777777779,0.0357142857142857,3,1,3,33,3,8
CNP55D03O9,inicialization,0.26620061429465725,0.2777777777777778,0.06666666666666665,4,0,4,38,8,2
546G4OUBMZ,inicialization,0.4008553104847219,0.3055555555555556,0.0,3,1,4,23,6,2
HDJ52IDYJZ,inicialization,0.057190958417936644,1.0,0.0,4,1,4,9,4,6
6XVPYMVJED,inicialization,0.22650753184623817,0.02777777777777779,0.08333333333333337,5,1,4,9,6,1
Z4BNI0X870,inicialization,0.09417837268432339,1.0,0.16666666666666663,5,0,3,4,6,6
1YXYTASKLD,inicialization,0.22650753184623817,0.02777777777777779,0.08333333333333337,5,0,4,13,8,2
5JM2C6IFYG,inicialization,0.21553545944726393,1.0,0.25,7,0,3,3,7,5
7PABGYX6V6,inicialization,0.173101769405277,0.02777777777777779,0.0357142857142857,4,1,4,11,8,8
GLMO3R9GZG,inicialization,0.09417837268432339,1.0,0.16666666666666663,4,0,4,6,4,6
LIVQKM6QF1,inicialization,0.173101769405277,0.02777777777777779,0.0357142857142857,4,1,4,30,9,6
552DH4YKXK,inicialization,0.26620061429465725,0.2777777777777778,0.06666666666666665,4,0,4,6,4,2
Y45RIWV0H3,inicialization,0.11808289631180313,1.0,0.0,2,1,4,31,2,8
RX7DCKDVED,inicialization,0.11808289631180313,1.0,0.0,2,1,4,37,2,5
8XTWVZECZ2,inicialization,0.11808289631180313,1.0,0.0,2,0,4,36,2,6
WOK19UA1AZ,inicialization,0.15268145426367663,1.0,0.33333333333333337,4,0,3,16,7,9
E3YRFHZ2FQ,inicialization,0.173101769405277,0.02777777777777779,0.0357142857142857,4,1,4,18,9,5
W3CELH7H3A,inicialization,0.173101769405277,0.02777777777777779,0.0357142857142857,4,0,3,25,5,6
5MOP0RBL1S,inicialization,0.09417837268432339,1.0,0.25,5,0,4,8,6,3
ZX0PXX99AZ,inicialization,0.173101769405277,0.02777777777777779,0.0357142857142857,4,1,4,27,8,7
RIUU223NGL,inicialization,0.09417837268432339,1.0,0.16666666666666663,4,0,3,8,4,7
Q5JGS73V7E,inicialization,0.26620061429465725,0.2777777777777778,0.06666666666666665,4,0,4,29,4,2
MXLYYDD1H0,inicialization,0.11808289631180313,1.0,0.0,2,1,4,3,2,4
K6FQTDWX79,inicialization,0.173101769405277,0.02777777777777779,0.0357142857142857,4,0,3,22,7,7
ZO3B4W1IAI,inicialization,0.173101769405277,0.02777777777777779,0.0357142857142857,4,1,4,20,7,8
F8YXVT4AH9,inicialization,0.22650753184623817,0.02777777777777779,0.08333333333333337,4,1,3,20,8,3
D382TWLKSN,inicialization,0.28388512596056703,1.0,0.25,3,0,4,23,3,4
2WDZJ25T5O,inicialization,0.4008553104847219,0.3055555555555556,0.0,2,1,4,34,2,3
NTHZ7OLS9Y,inicialization,0.28388512596056703,1.0,0.25,3,0,4,15,3,4
W2NDCMJEN1,inicialization,0.173101769405277,0.02777777777777779,0.0357142857142857,3,0,3,20,3,6
CRQJ1K9H3I,inicialization,0.173101769405277,0.02777777777777779,0.0357142857142857,4,1,4,15,7,6
Q6CDCLY7TS,inicialization,0.26620061429465725,0.2777777777777778,0.06666666666666665,4,0,4,38,4,2
VD3M0DIVCZ,inicialization,0.15268145426367663,1.0,0.33333333333333337,4,0,4,20,4,9
R5MXYTPG3K,inicialization,0.09417837268432339,1.0,0.16666666666666663,5,0,4,7,5,8
XH84BGBQE1,inicialization,0.173101769405277,0.02777777777777779,0.0357142857142857,3,0,3,36,7,7
XWVYAEYXDA,inicialization,0.11808289631180313,1.0,0.0,4,1,3,20,5,9
LRNZZ1L666,inicialization,0.173101769405277,0.02777777777777779,0.0357142857142857,3,1,3,34,5,6
5GGE1CP8D3,inicialization,0.09417837268432339,1.0,0.25,5,0,3,8,7,4
LM0QNLRFW4,inicialization,0.173101769405277,0.02777777777777779,0.0357142857142857,4,1,4,22,5,5
UW9EG5QDPJ,inicialization,0.173101769405277,0.02777777777777779,0.0357142857142857,4,0,4,32,4,8
QLPGNT5Y26,inicialization,0.0,1.0,0.0,6,1,4,4,6,7
FTGOGEAADF,inicialization,0.173101769405277,0.02777777777777779,0.0357142857142857,3,1,3,4,3,4
ZQCI6Z1MO2,inicialization,0.28388512596056703,1.0,0.25,3,0,3,31,3,5
3CT0PCLXY1,inicialization,0.11808289631180313,1.0,0.0,2,0,3,23,2,9
D8Q8EJZN8R,inicialization,0.21553545944726393,1.0,0.25,5,0,4,6,5,4
CUIFJA0DNZ,inicialization,0.26620061429465725,0.2777777777777778,0.06666666666666665,3,0,3,23,3,1
AJJMB99FA5,inicialization,0.32063377951324257,0.2777777777777778,0.0,2,0,4,8,2,4
IGHTIVUXLB,inicialization,0.26620061429465725,0.2777777777777778,0.06666666666666665,4,0,4,35,4,2
XDZ45ZU8NH,inicialization,0.4008553104847219,0.3055555555555556,0.0,3,1,4,22,3,2
L751RDTL10,inicialization,0.173101769405277,0.02777777777777779,0.0357142857142857,3,1,3,32,6,7
MD5GRQMPF9,inicialization,0.173101769405277,0.02777777777777779,0.0357142857142857,4,1,3,21,6,7
AOJQ3PIRXG,inicialization,0.4008553104847219,0.3055555555555556,0.0,3,1,3,40,9,3
PLRQNZNWB7,inicialization,0.173101769405277,0.02777777777777779,0.0357142857142857,3,0,3,34,6,7
MGHI1FTDCW,inicialization,0.09417837268432339,1.0,0.16666666666666663,4,0,3,6,4,6
2E56IKN25X,inicialization,0.22650753184623817,0.02777777777777779,0.08333333333333337,4,1,3,21,4,3
U9AD2734IV,inicialization,0.173101769405277,0.02777777777777779,0.0357142857142857,4,0,3,25,6,7
FX6E6P7CY6,inicialization,0.11808289631180313,1.0,0.0,2,0,4,15,2,9
5K0JE4UDIS,inicialization,0.26620061429465725,0.2777777777777778,0.06666666666666665,4,0,4,21,4,2
E4I4D6VZVN,inicialization,0.173101769405277,0.02777777777777779,0.0357142857142857,3,0,4,35,4,8
T8B5NR1971,inicialization,0.28388512596056703,1.0,0.25,3,0,4,5,3,4
0WC52WY3JK,inicialization,0.057190958417936644,1.0,0.0,5,1,3,10,8,6
VQJ5MABZWJ,inicialization,0.09417837268432339,1.0,0.25,5,0,4,25,8,3
X0V0QUOT8V,inicialization,0.26620061429465725,0.2777777777777778,0.06666666666666665,4,1,3,15,7,1
MIQO2RGZ5L,inicialization,0.09417837268432339,1.0,0.25,5,0,3,16,5,3
HXNOEWUJVR,inicialization,0.173101769405277,0.02777777777777779,0.0357142857142857,4,1,4,18,6,7
82R0WZHFTP,inicialization,0.4008553104847219,0.3055555555555556,0.0,3,1,4,30,6,3
WWVBIG77SM,inicialization,0.11808289631180313,1.0,0.0,2,1,3,9,2,7
M2GQMIJ8IB,inicialization,0.173101769405277,0.02777777777777779,0.0357142857142857,4,0,3,18,7,6
U775Z5B86T,inicialization,0.11808289631180313,1.0,0.0,2,1,4,39,2,8
880L9NC38T,inicialization,0.11808289631180313,1.0,0.0,4,1,3,25,5,9
8H3ELCWU23,inicialization,0.057190958417936644,1.0,0.0,5,1,3,2,8,7
3X7MP8YIMG,inicialization,0.22650753184623817,0.02777777777777779,0.08333333333333337,4,1,4,20,8,2
YTAAFMQT28,inicialization,0.173101769405277,0.02777777777777779,0.0357142857142857,4,1,4,23,7,8
88Y9OA82WZ,inicialization,0.173101769405277,0.02777777777777779,0.0357142857142857,4,1,3,27,6,4
NRIA5VW2K3,inicialization,0.09417837268432339,1.0,0.16666666666666663,4,1,3,5,4,8
C2S4SYB56D,inicialization,0.26620061429465725,0.2777777777777778,0.06666666666666665,7,0,3,7,9,3
22T9LLOW1Z,inicialization,0.173101769405277,0.02777777777777779,0.0357142857142857,5,0,4,11,8,7
FGNSWQ2F0T,inicialization,0.22650753184623817,0.02777777777777779,0.08333333333333337,4,1,3,14,6,2
6Z8UULPW3T,inicialization,0.173101769405277,0.02777777777777779,0.0357142857142857,3,0,3,35,3,8
J1Q2E1DRCE,inicialization,0.173101769405277,0.02777777777777779,0.0357142857142857,4,1,4,26,9,4
5BD41P3MSI,inicialization,0.173101769405277,0.02777777777777779,0.0357142857142857,4,1,3,14,5,6
9V1XAE0Q9U,inicialization,0.28388512596056703,1.0,0.25,3,0,3,39,6,4
AKW2IUX9QN,inicialization,0.22650753184623817,0.02777777777777779,0.08333333333333337,4,1,4,19,7,3
YXDJJA3D0F,inicialization,0.28388512596056703,1.0,0.25,4,0,3,31,6,4
GZJWR9ASX9,inicialization,0.173101769405277,0.02777777777777779,0.0357142857142857,4,1,3,30,4,4
QYTRWGFYRH,inicialization,0.28388512596056703,1.0,0.25,4,0,3,28,4,3
PKT6NJ5N97,inicialization,0.173101769405277,0.02777777777777779,0.0357142857142857,4,1,3,30,8,7
9ZJ8NOUSIP,inicialization,0.173101769405277,0.02777777777777779,0.0357142857142857,4,0,3,24,6,6
BI8BD9FOFK,inicialization,0.26620061429465725,0.2777777777777778,0.06666666666666665,4,0,4,31,6,2
IQKKLLTE2R,inicialization,0.28388512596056703,1.0,0.25,3,0,3,4,3,3
C6CC0V6E3P,inicialization,0.18875425540736546,0.1388888888888889,0.050000000000000044,8,0,4,2,8,5
AQDDFTQQ30,inicialization,0.173101769405277,0.02777777777777779,0.0357142857142857,4,0,3,32,5,7
1OJWWIIE5F,inicialization,0.09417837268432339,1.0,0.25,4,0,3,11,4,3
J34MSEFL3T,inicialization,0.22650753184623817,0.02777777777777779,0.08333333333333337,5,1,4,7,8,2
A5GPLGE4CU,inicialization,0.11808289631180313,1.0,0.0,4,1,3,25,9,9
TFABQLXBS5,inicialization,0.28388512596056703,1.0,0.25,3,0,4,15,3,4
1HDI54VG3S,inicialization,0.173101769405277,0.02777777777777779,0.0357142857142857,5,0,4,22,8,7
5OZ7WFV15R,inicialization,0.173101769405277,0.02777777777777779,0.0357142857142857,3,1,3,13,3,6
3AWNT1N0W9,inicialization,0.32063377951324257,0.2777777777777778,0.0,2,0,4,29,2,5
K5C022VQHQ,inicialization,0.173101769405277,0.02777777777777779,0.0357142857142857,3,1,4,12,3,7
CIHFV9FHZ2,inicialization,0.173101769405277,0.02777777777777779,0.0357142857142857,4,1,3,31,7,5
KPC77SYFTN,inicialization,0.173101769405277,0.02777777777777779,0.0357142857142857,4,1,4,13,7,6
XVVNJ5PHWG,inicialization,0.09417837268432339,1.0,0.25,5,0,3,20,7,3
PPJUX2G45H,inicialization,0.173101769405277,0.02777777777777779,0.0357142857142857,4,0,3,21,4,8
O25KKB69RX,inicialization,0.173101769405277,0.02777777777777779,0.0357142857142857,4,1,4,18,6,4
WT0609QC0T,inicialization,0.057190958417936644,1.0,0.0,5,1,4,11,8,5
B94GU34DLD,inicialization,0.11808289631180313,1.0,0.0,2,1,4,22,2,6
RAZR8MAPKV,inicialization,0.32063377951324257,0.2777777777777778,0.0,2,0,3,25,2,4
I674MXJVE0,inicialization,0.09417837268432339,1.0,0.25,5,0,3,20,5,4
SRUUWZFIQX,inicialization,0.11808289631180313,1.0,0.0,2,1,4,18,2,4
L790R7XDJJ,inicialization,0.09417837268432339,1.0,0.16666666666666663,4,1,4,10,4,9
BVMFJKO7UY,inicialization,0.173101769405277,0.02777777777777779,0.0357142857142857,3,0,3,18,3,6
9ESG7JWDQG,inicialization,0.11808289631180313,1.0,0.0,4,1,3,23,7,9
HJ8KDMXFO5,inicialization,0.173101769405277,0.02777777777777779,0.0357142857142857,4,1,3,18,8,6
9HYXTG0S7X,inicialization,0.26620061429465725,0.2777777777777778,0.06666666666666665,4,0,3,11,4,2
GIG9JA45IA,inicialization,0.173101769405277,0.02777777777777779,0.0357142857142857,3,1,4,29,3,5
BQPQR9ZWZ7,inicialization,0.173101769405277,0.02777777777777779,0.0357142857142857,3,1,4,37,9,4
5D9L61XMB2,inicialization,0.09417837268432339,1.0,0.25,5,0,3,13,5,4
G3CY5A45KS,inicialization,0.28388512596056703,1.0,0.25,3,0,4,5,3,4
SUFRBPIQYM,inicialization,0.4008553104847219,0.3055555555555556,0.0,2,1,3,14,2,1
QMP1OGHNKK,inicialization,0.28388512596056703,1.0,0.25,5,0,4,21,5,5
8F7S10C6CE,inicialization,0.173101769405277,0.02777777777777779,0.0357142857142857,3,1,4,8,3,7
UDDC0MGFKY,inicialization,0.173101769405277,0.02777777777777779,0.0357142857142857,4,1,3,17,9,6
HOKN6DE4BP,inicialization,0.09417837268432339,1.0,0.25,5,0,3,13,5,3
W2D8ERCNW5,inicialization,0.09417837268432339,1.0,0.25,5,0,3,25,7,4
IJ37F54FUZ,inicialization,0.22650753184623817,0.02777777777777779,0.08333333333333337,4,1,3,7,7,3
QD9FUZISUC,mutation,0.11808289631180313,1.0,0.0,2,1,4,29,2,4
SPDBRBZI4R,crossover,0.32063377951324257,0.2777777777777778,0.0,2,0,3,21,2,3
O4TJ8V75P8,crossover,0.173101769405277,0.02777777777777779,0.0357142857142857,3,1,4,24,3,7
RJL76Z22LX,mutation,0.173101769405277,0.02777777777777779,0.0357142857142857,3,0,4,13,3,7
MT8LLXQWWI,crossover,0.173101769405277,0.02777777777777779,0.0357142857142857,4,1,4,24,5,6
BJR8VFZNGQ,crossover,0.09417837268432339,1.0,0.25,4,0,3,19,4,4
9029SNKYEE,mutation,0.173101769405277,0.02777777777777779,0.0357142857142857,3,1,3,35,6,8
5CGJ7W70RL,crossover,0.173101769405277,0.02777777777777779,0.0357142857142857,3,0,3,35,4,7
Q7U5NDTLJI,crossover,0.173101769405277,0.02777777777777779,0.0357142857142857,3,1,3,32,5,6
3VUMMFOV1J,crossover,0.173101769405277,0.02777777777777779,0.0357142857142857,4,1,3,29,4,5
XSK0EAF1MA,crossover,0.09417837268432339,1.0,0.16666666666666663,5,1,4,10,5,8
A4ST70OZNH,crossover,0.057190958417936644,1.0,0.0,5,1,3,10,5,7
DMYAW9XFM5,crossover,0.173101769405277,0.02777777777777779,0.0357142857142857,3,1,3,30,3,6
OFEES71312,crossover,0.28388512596056703,1.0,0.25,3,0,3,29,3,5
0S7LMQJTL2,crossover,0.173101769405277,0.02777777777777779,0.0357142857142857,4,1,4,17,5,8
TNPIEU34SE,crossover,0.173101769405277,0.02777777777777779,0.0357142857142857,4,0,3,17,4,7
E2EZX3TI9X,mutation,0.11808289631180313,1.0,0.0,2,1,4,20,2,5
SRYC45Q2HF,crossover,0.11808289631180313,1.0,0.0,2,1,4,20,2,5
KJVFTFAKTM,crossover,0.173101769405277,0.02777777777777779,0.0357142857142857,4,1,4,19,5,7
R3LGGF2P66,crossover,0.28388512596056703,1.0,0.25,4,0,4,12,4,5
42I73F3SH8,mutation,0.173101769405277,0.02777777777777779,0.0357142857142857,3,0,4,36,3,7
8OPNSENGW2,mutation,0.173101769405277,0.02777777777777779,0.0357142857142857,3,0,4,35,3,7
ERP4ODUAZ4,crossover,0.173101769405277,0.02777777777777779,0.0357142857142857,4,1,4,19,6,6
JXM1FDACWO,mutation,0.28388512596056703,1.0,0.25,5,0,4,18,5,5
GETZH3KLR1,crossover,0.173101769405277,0.02777777777777779,0.0357142857142857,3,1,4,33,5,5
AAZPL10REV,crossover,0.173101769405277,0.02777777777777779,0.0357142857142857,4,1,3,21,4,4
D0CTR5GKX1,crossover,0.173101769405277,0.02777777777777779,0.0357142857142857,3,1,4,19,3,5
W7ZYWPXYA0,crossover,0.32063377951324257,0.2777777777777778,0.0,2,0,3,19,2,5
UIO5WRKUXU,crossover,0.173101769405277,0.02777777777777779,0.0357142857142857,3,1,4,23,3,8
YMPLBQVFUF,crossover,0.173101769405277,0.02777777777777779,0.0357142857142857,3,0,3,21,3,7
XTQG7C3VTQ,crossover,0.173101769405277,0.02777777777777779,0.0357142857142857,3,1,4,29,3,8
O7SIV4IYD0,crossover,0.173101769405277,0.02777777777777779,0.0357142857142857,3,0,3,18,3,7
XLQ4114V0B,crossover,0.173101769405277,0.02777777777777779,0.0357142857142857,4,1,3,18,6,4
8HKW8Z4B2R,mutation,0.09417837268432339,1.0,0.25,4,0,3,14,4,4
NXUNY19XWN,crossover,0.4008553104847219,0.3055555555555556,0.0,3,1,4,27,5,3
FJB1PD3DOR,mutation,0.4008553104847219,0.3055555555555556,0.0,3,1,3,27,6,3
JJ2IS2NDSY,crossover,0.4008553104847219,0.3055555555555556,0.0,3,1,3,14,3,3
YCWNWPJMZ6,mutation,0.26620061429465725,0.2777777777777778,0.06666666666666665,3,0,3,13,3,2
81GK8ZTQRL,mutation,0.173101769405277,0.02777777777777779,0.0357142857142857,4,1,3,30,4,8
TP0KMAHXAH,crossover,0.173101769405277,0.02777777777777779,0.0357142857142857,4,1,3,29,4,8
49RZ2BM26U,mutation,0.173101769405277,0.02777777777777779,0.0357142857142857,4,1,3,21,8,8
5YSFDHZTAX,crossover,0.173101769405277,0.02777777777777779,0.0357142857142857,4,1,3,19,8,7
P10FAR3JY6,crossover,0.173101769405277,0.02777777777777779,0.0357142857142857,4,0,4,22,4,7
34QWXN3GTA,crossover,0.173101769405277,0.02777777777777779,0.0357142857142857,3,0,3,19,3,7
S6W3KIGJUZ,mutation,0.173101769405277,0.02777777777777779,0.0357142857142857,3,1,4,37,3,7
SBOCKDJYTZ,crossover,0.173101769405277,0.02777777777777779,0.0357142857142857,3,1,3,36,3,7
9KZPLWKB3B,mutation,0.09417837268432339,1.0,0.25,4,0,4,5,4,4
WFVU347NP4,mutation,0.28388512596056703,1.0,0.25,3,0,3,5,3,4
HB94YMH9GR,mutation,0.4008553104847219,0.3055555555555556,0.0,3,1,4,31,4,2
E0JYBJDFTO,crossover,0.4008553104847219,0.3055555555555556,0.0,3,1,3,27,3,2
CAM5Q3QC3O,crossover,0.11808289631180313,1.0,0.0,4,1,3,24,8,9
RPMTQ9CJW0,crossover,0.11808289631180313,1.0,0.0,4,1,3,24,8,9
GWGHJMSKMJ,mutation,0.173101769405277,0.02777777777777779,0.0357142857142857,3,1,4,35,3,6
KDL07UILA3,mutation,0.173101769405277,0.02777777777777779,0.0357142857142857,3,0,3,36,3,6
9IPM75YSOP,crossover,0.173101769405277,0.02777777777777779,0.0357142857142857,4,1,4,22,7,7
PPWDQIC0AV,crossover,0.173101769405277,0.02777777777777779,0.0357142857142857,4,0,3,14,7,6
P2HHHN9A4O,crossover,0.173101769405277,0.02777777777777779,0.0357142857142857,4,1,4,29,8,5
