id,seed,creation_mode,error_val,dem_fpr_val,dem_ppv_val,dem_pnr_val,error_tst,dem_fpr_tst,dem_ppv_tst,dem_pnr_tst,max_iter,tol,lambda,l1_ratio,class_weight
3NEHY3VH5F,103,inicialization,0.0,0.0,0.0,0.24786324786324787,0.10557280900008414,0.0,0.0,0.39819004524886875,100,0.0001,1,0,
98S9URIN5U,103,crossover,0.0,0.0,0.0,0.24786324786324787,0.19377422517014498,0.0,0.0,0.22171945701357465,127,0.004395004937051862,31068.964209022564,0.500032051282439,
TE84DI3T3V,103,crossover,0.0,0.0,0.0,0.24786324786324787,0.19377422517014498,0.0,0.0,0.22171945701357465,117,0.004389494000413632,22861.000167389433,0.4615912642353955,
Y25EVBDT05,103,crossover,0.0,0.0,0.0,0.24786324786324787,0.19377422517014498,0.0,0.0,0.22171945701357465,110,0.003550572432365646,23553.801640287926,0.3725147160825824,
GFOJMSDAO3,103,mutation,0.0,0.0,0.0,0.24786324786324787,0.19377422517014498,0.0,0.0,0.22171945701357465,108,0.004019593020837146,32437.843527238998,0.4070608115317059,
VI9MMTKK8A,103,crossover,0.0,0.0,0.0,0.24786324786324787,0.19377422517014498,0.0,0.0,0.22171945701357465,122,0.004662158659862082,26287.344595521336,0.49149284343592226,
ACDIHK0J95,103,mutation,0.0,0.0,0.0,0.24786324786324787,0.19377422517014498,0.0,0.0,0.22171945701357465,123,0.0042889256973930165,23190.508768760035,0.46878255941558034,
CGYI40B72C,103,crossover,0.0,0.0,0.0,0.24786324786324787,0.19377422517014498,0.0,0.0,0.22171945701357465,116,0.0046951279994486604,21703.163786720674,0.5192822970536611,
MRLZGPVX55,103,crossover,0.0,0.0,0.0,0.24786324786324787,0.19377422517014498,0.0,0.0,0.22171945701357465,120,0.0045055554320343125,26591.63629010107,0.4950054017171755,
3UO155U7PZ,103,crossover,0.0,0.0,0.0,0.24786324786324787,0.19377422517014498,0.0,0.0,0.22171945701357465,119,0.004150289959783118,21997.21857745491,0.44995598111100443,
D3PBVHF5XD,103,crossover,0.0,0.0,0.0,0.24786324786324787,0.19377422517014498,0.0,0.0,0.22171945701357465,118,0.003928591821742002,26377.452588566546,0.4572193569357744,
MGQGUCYDN3,103,crossover,0.0,0.0,0.0,0.24786324786324787,0.19377422517014498,0.0,0.0,0.22171945701357465,122,0.004060385789354078,30231.035531795987,0.5043196365154526,
RN4O2C44Q1,103,mutation,0.0,0.0,0.0,0.24786324786324787,0.19377422517014498,0.0,0.0,0.22171945701357465,133,0.004071603099922471,30582.101431248782,0.4348097980592663,
HSW00TYDLH,103,mutation,0.0,0.0,0.0,0.24786324786324787,0.19377422517014498,0.0,0.0,0.22171945701357465,123,0.004507807035473325,20029.067590613315,0.5759061315959513,
MHG7VRZFEL,103,crossover,0.0,0.0,0.0,0.24786324786324787,0.19377422517014498,0.0,0.0,0.22171945701357465,117,0.0032646954292728774,16605.917077111044,0.37111364650619566,
1AX2ZB69JM,103,mutation,0.0,0.0,0.0,0.24786324786324787,0.19377422517014498,0.0,0.0,0.22171945701357465,115,0.004352266672315636,18547.169433214956,0.43912918216240765,
NOG4FSSUJQ,103,crossover,0.0,0.0,0.0,0.24786324786324787,0.19377422517014498,0.0,0.0,0.22171945701357465,114,0.0040005437434990345,24470.28399086604,0.4070292092597161,
OKEQD9NQTP,103,crossover,0.0,0.0,0.0,0.24786324786324787,0.19377422517014498,0.0,0.0,0.22171945701357465,108,0.0037531153429006254,20959.103772403156,0.3747906262950019,
BGAS7HFFNQ,103,crossover,0.0,0.0,0.0,0.24786324786324787,0.19377422517014498,0.0,0.0,0.22171945701357465,110,0.004225306794255198,21980.249575923448,0.3806850477854234,
KJOTO2MD0M,103,crossover,0.0,0.0,0.0,0.24786324786324787,0.19377422517014498,0.0,0.0,0.22171945701357465,121,0.003954557952837063,28075.418374321824,0.45117404573899,
W3TPRH6HOE,103,crossover,0.0,0.0,0.0,0.24786324786324787,0.19377422517014498,0.0,0.0,0.22171945701357465,106,0.003999714734846742,24713.101204073653,0.45023348490552634,
R3L69D8LIW,103,mutation,0.0,0.0,0.0,0.24786324786324787,0.19377422517014498,0.0,0.0,0.22171945701357465,117,0.0036695711074267575,25403.773372179006,0.42340866692185997,
Y6DXB9XFEK,103,crossover,0.0,0.0,0.0,0.24786324786324787,0.19377422517014498,0.0,0.0,0.22171945701357465,121,0.004226553091048846,28675.5870889366,0.45203744455959566,
TRBANKXQFM,103,mutation,0.0,0.0,0.0,0.24786324786324787,0.19377422517014498,0.0,0.0,0.22171945701357465,122,0.004683127543851913,28390.632839634214,0.5576445170242554,
HWNTB25KZC,103,crossover,0.0,0.0,0.0,0.24786324786324787,0.19377422517014498,0.0,0.0,0.22171945701357465,121,0.005149826362598654,22079.672231330474,0.5116273016048647,
IP7WCACMU2,103,mutation,0.0,0.0,0.0,0.24786324786324787,0.19377422517014498,0.0,0.0,0.22171945701357465,116,0.004533031781531852,19636.899063749763,0.4870128938642422,
YSOXHPV4AO,103,crossover,0.0,0.0,0.0,0.24786324786324787,0.19377422517014498,0.0,0.0,0.22171945701357465,108,0.004124171345842581,30777.956300857066,0.44506187290001015,
